tuple_id,act_dep_time,act_arr_time
2316,7:32 a.m.,3:12 p.m.
2317,11:55 a.m.,5:34 p.m.
2318,10:55 a.m.,12:37 p.m.
2319,4:14 p.m.,6:33 p.m.
2320,6:10 a.m.,6:09 a.m.
2321,7:39 a.m.,10:52 a.m.
2322,7:16 a.m.,9:32 a.m.
2323,6:54 a.m.,9:28 a.m.
2324,8:29 a.m.,11:58 a.m.
2325,7:58 p.m.,10:30 p.m. (Estimated)
2326,6:47 p.m. (Estimated runway),7:25 p.m. (Estimated runway)
2327,7:15 p.m. (Estimated),12:21 a.m. (Estimated)
2328,3:28 p.m.,5:17 p.m.
2329,11:29 p.m. (Estimated runway),6:35 a.m. (Estimated runway)
2330,3:58 p.m.,6:28 p.m.
2331,7:25 a.m.,9:45 a.m.
2332,4:29 p.m.,7:39 p.m.
2333,10:10 a.m.,1:27 p.m.
2334,12:12 p.m.,4:09 p.m.
2335,6:08 a.m.,9:05 a.m.
2336,11:30 a.m.,5:05 p.m.
2337,8:04 a.m.,11:01 a.m.
2338,10:18 a.m.,11:56 a.m.
2339,8:04 a.m.,8:06 a.m.
2340,2:04 p.m.,3:20 p.m. (runway)
2341,6:57 a.m.,7:40 a.m.
2342,12:41 p.m.,2:50 p.m.
2343,11:51 a.m.,1:15 p.m.
2344,7:39 a.m.,11:06 a.m.
2345,11:52 a.m.,2:27 p.m.
2346,11:05 a.m.,2:46 p.m.
2347,7:21 a.m.,10:36 a.m.
2348,6:55 p.m.,8:53 p.m.
2349,12:11 p.m.,3:16 p.m.
2350,9:14 a.m.,12:09 p.m.
2351,6:56 a.m.,7:51 a.m.
2352,7:30 a.m.,9:31 a.m.
2353,4:28 p.m.,6:38 p.m.
2354,8:23 p.m.,9:53 p.m.
2355,1:31 p.m.,4:23 p.m.
2356,12:10 a.m. (Estimated runway),5:42 a.m. (Estimated runway)
2357,4:28 p.m. (Estimated runway),12:01 a.m. (Estimated runway)
2358,9:06 p.m. (Estimated runway),11:49 p.m. (Estimated runway)
2359,8:29 p.m. (Estimated runway),11:35 p.m. (Estimated runway)
2360,7:22 a.m.,10:04 a.m.
2361,8:51 a.m.,11:44 a.m.
2362,2:26 p.m.,5:42 p.m.
2363,1:41 p.m. (Estimated runway),3:29 p.m. (Estimated runway)
2364,2:44 p.m.,3:43 p.m.
2365,3:27 p.m.,5:43 p.m.
2366,7:22 a.m.,11:06 a.m.
2367,12:10 p.m.,1:43 p.m.
2368,1:19 p.m.,3:13 p.m.
2369,3:36 p.m.,6:43 p.m.
2370,4:12 p.m.,6:15 p.m.
2371,7:31 a.m.,3:14 p.m.
2372,11:43 a.m.,5:38 p.m.
2373,10:54 a.m.,12:50 p.m.
2374,3:58 p.m.,6:36 p.m.
2375,6:10 a.m.,6:19 a.m.
2376,7:39 a.m.,11:12 a.m.
