tuple_id,act_dep_time,act_arr_time
2044,11:55 a.m.,5:38 p.m.
2045,10:54 a.m.,12:50 p.m.
2046,6:57 a.m.,7:40 a.m.
2047,3:58 p.m.,6:36 p.m.
2048,6:10 a.m.,6:19 a.m.
2049,7:39 a.m.,11:12 a.m.
2050,7:31 a.m.,3:14 p.m.
2051,7:16 a.m.,9:32 a.m.
2052,7:14 p.m.,10:29 p.m.
2053,6:54 a.m.,9:28 a.m.
2054,8:29 a.m.,11:58 a.m.
2055,8:42 a.m.,9:43 a.m.
2056,7:58 p.m.,10:30 p.m.
2057,12:11 p.m.,3:16 p.m.
2058,3:27 p.m.,5:17 p.m.
2059,11:32 a.m.,3:31 p.m.
2060,10:33 a.m.,11:21 a.m.
2061,11:25 p.m.,6:55 a.m.
2062,5:56 a.m.,7:17 a.m.
2063,12:41 a.m.,5:26 a.m.
2064,4:00 p.m.,6:28 p.m.
2065,7:29 a.m.,9:14 a.m.
2066,10:19 a.m.,1:19 p.m.
2067,10:10 a.m.,1:27 p.m.
2068,8:12 a.m.,9:56 a.m.
2069,7:25 a.m.,9:45 a.m.
2070,4:29 p.m.,7:39 p.m.
2071,10:55 a.m.,1:40 p.m.
2072,2:48 p.m.,7:10 p.m.
2073,8:00 a.m.,11:32 a.m.
2074,2:55 p.m.,4:47 p.m.
2075,12:12 p.m.,4:09 p.m.
2076,11:56 a.m.,1:14 p.m.
2077,6:08 a.m.,9:05 a.m.
2078,11:30 a.m.,5:05 p.m.
2079,6:02 a.m.,10:27 a.m.
2080,8:40 a.m.,10:56 a.m.
2081,10:18 a.m.,11:56 a.m.
2082,2:04 p.m.,3:30 p.m.
2083,7:49 a.m.,1:30 p.m.
2084,12:35 p.m.,3:21 p.m.
2085,12:13 p.m.,2:10 p.m.
2086,2:26 p.m.,5:42 p.m.
2087,3:11 a.m.,1:15 p.m.
2088,5:22 p.m.,8:03 p.m.
2089,8:25 p.m.,9:52 p.m.
2090,11:05 a.m.,2:46 p.m.
2091,1:32 p.m.,5:34 p.m.
2092,3:36 p.m.,3:33 p.m.
2093,7:21 a.m.,10:36 a.m.
2094,6:30 p.m.,7:25 p.m.
2095,6:55 p.m.,8:53 p.m.
2096,7:15 p.m.,12:21 a.m.
2097,2:10 p.m.,7:58 p.m.
2098,9:14 a.m.,12:09 p.m.
2099,6:56 a.m.,7:51 a.m.
2100,7:30 a.m.,9:31 a.m.
2101,5:08 p.m.,7:55 p.m.
2102,4:28 p.m.,6:38 p.m.
2103,4:15 p.m.,7:36 p.m.
2104,8:23 p.m.,9:53 p.m.
2105,10:20 a.m.,6:34 p.m.
2106,7:05 a.m.,10:47 a.m.
2107,11:01 a.m.,3:04 p.m.
2108,1:31 p.m.,4:23 p.m.
2109,12:41 p.m.,2:50 p.m.
2110,1:48 p.m.,4:17 p.m.
2111,11:55 p.m.,5:50 a.m.
2112,4:25 p.m.,12:29 a.m.
2113,9:00 p.m.,12:15 a.m.
2114,8:25 p.m.,11:50 p.m.
2115,7:22 a.m.,10:04 a.m.
2116,8:51 a.m.,11:44 a.m.
2117,8:26 a.m.,9:13 a.m.
2118,1:30 p.m.,3:50 p.m.
2119,3:01 p.m.,4:59 p.m.
2120,7:27 a.m.,8:45 a.m.
2121,11:08 p.m.,5:11 a.m.
2122,5:30 p.m.,6:40 p.m.
2123,1:32 p.m.,8:02 a.m.
2124,11:15 a.m.,2:00 p.m.
2125,8:39 p.m.,9:20 p.m.
2126,2:55 p.m.,4:44 p.m.
2127,2:48 p.m.,7:10 p.m.
2128,9:16 a.m.,11:56 a.m.
2129,2:44 p.m.,3:43 p.m.
2130,3:27 p.m.,5:43 p.m.
2131,7:22 a.m.,11:06 a.m.
2132,12:10 p.m.,1:43 p.m.
2133,8:04 a.m.,11:01 a.m.
2134,8:52 a.m.,12:09 p.m.
2135,1:19 p.m.,3:13 p.m.
2136,8:56 a.m.,10:16 a.m.
2137,3:36 p.m.,6:43 p.m.
2138,8:04 a.m.,8:06 a.m.
2139,11:40 a.m.,4:56 p.m.
2140,4:12 p.m.,6:15 p.m.
2141,11:52 a.m.,2:27 p.m.
2142,7:39 a.m.,11:06 a.m.
2143,3:31 p.m.,5:26 p.m.
2144,11:55 a.m.,5:38 p.m.
2145,10:54 a.m.,12:50 p.m.
2146,6:57 a.m.,7:40 a.m.
2147,3:58 p.m.,6:36 p.m.
2148,6:10 a.m.,6:19 a.m.
2149,7:39 a.m.,11:12 a.m.
2150,7:31 a.m.,3:14 p.m.
2151,11:32 a.m.,3:31 p.m.
2152,11:56 a.m.,1:14 p.m.
2153,9:00 p.m.,12:15 a.m.
2154,4:15 p.m.,7:36 p.m.
2155,1:19 p.m.,3:13 p.m.
2156,7:16 a.m.,9:32 a.m.
2157,7:14 p.m.,10:29 p.m.
2158,6:54 a.m.,9:28 a.m.
2159,8:29 a.m.,11:58 a.m.
2160,8:42 a.m.,9:43 a.m.
2161,7:58 p.m.,10:30 p.m.
2162,12:11 p.m.,3:16 p.m.
2163,3:27 p.m.,5:17 p.m.
2164,11:32 a.m.,3:31 p.m.
2165,10:33 a.m.,11:21 a.m.
2166,11:25 p.m.,6:55 a.m.
2167,5:56 a.m.,7:17 a.m.
2168,12:41 a.m.,5:26 a.m.
2169,4:00 p.m.,6:28 p.m.
2170,7:29 a.m.,9:14 a.m.
2171,10:19 a.m.,1:19 p.m.
2172,10:10 a.m.,1:27 p.m.
2173,8:12 a.m.,9:56 a.m.
2174,7:25 a.m.,9:45 a.m.
2175,4:29 p.m.,7:39 p.m.
2176,10:55 a.m.,1:40 p.m.
2177,2:48 p.m.,7:10 p.m.
2178,8:00 a.m.,11:32 a.m.
2179,2:55 p.m.,4:47 p.m.
2180,12:12 p.m.,4:09 p.m.
2181,11:56 a.m.,1:14 p.m.
2182,6:08 a.m.,9:05 a.m.
2183,11:30 a.m.,5:05 p.m.
2184,6:02 a.m.,10:27 a.m.
2185,8:40 a.m.,10:56 a.m.
2186,10:18 a.m.,11:56 a.m.
2187,2:04 p.m.,3:30 p.m.
2188,7:49 a.m.,1:30 p.m.
2189,12:35 p.m.,3:21 p.m.
2190,12:13 p.m.,2:10 p.m.
2191,2:26 p.m.,5:42 p.m.
2192,3:11 a.m.,1:15 p.m.
2193,5:22 p.m.,8:03 p.m.
2194,8:25 p.m.,9:52 p.m.
2195,11:05 a.m.,2:46 p.m.
2196,1:32 p.m.,5:34 p.m.
2197,3:36 p.m.,3:33 p.m.
2198,7:21 a.m.,10:36 a.m.
2199,6:30 p.m.,7:25 p.m.
2200,6:55 p.m.,8:53 p.m.
2201,7:15 p.m.,12:21 a.m.
2202,2:10 p.m.,7:58 p.m.
2203,9:14 a.m.,12:09 p.m.
2204,6:56 a.m.,7:51 a.m.
2205,7:30 a.m.,9:31 a.m.
2206,5:08 p.m.,7:55 p.m.
2207,4:28 p.m.,6:38 p.m.
2208,4:15 p.m.,7:36 p.m.
2209,8:23 p.m.,9:53 p.m.
2210,10:20 a.m.,6:34 p.m.
2211,7:05 a.m.,10:47 a.m.
2212,11:01 a.m.,3:04 p.m.
2213,1:31 p.m.,4:23 p.m.
2214,12:41 p.m.,2:50 p.m.
2215,1:48 p.m.,4:17 p.m.
2216,11:55 p.m.,5:50 a.m.
2217,4:25 p.m.,12:29 a.m.
2218,9:00 p.m.,12:15 a.m.
2219,8:25 p.m.,11:50 p.m.
2220,7:22 a.m.,10:04 a.m.
2221,8:51 a.m.,11:44 a.m.
2222,8:26 a.m.,9:13 a.m.
2223,1:30 p.m.,3:50 p.m.
2224,3:01 p.m.,4:59 p.m.
2225,7:27 a.m.,8:45 a.m.
2226,11:08 p.m.,5:11 a.m.
2227,5:30 p.m.,6:40 p.m.
2228,1:32 p.m.,8:02 a.m.
2229,11:15 a.m.,2:00 p.m.
2230,8:39 p.m.,9:20 p.m.
2231,2:55 p.m.,4:44 p.m.
2232,2:48 p.m.,7:10 p.m.
2233,9:16 a.m.,11:56 a.m.
2234,2:44 p.m.,3:43 p.m.
2235,3:27 p.m.,5:43 p.m.
2236,7:22 a.m.,11:06 a.m.
2237,12:10 p.m.,1:43 p.m.
2238,8:04 a.m.,11:01 a.m.
2239,8:52 a.m.,12:09 p.m.
2240,1:19 p.m.,3:13 p.m.
2241,8:56 a.m.,10:16 a.m.
2242,3:36 p.m.,6:43 p.m.
2243,8:04 a.m.,8:06 a.m.
2244,11:40 a.m.,4:56 p.m.
2245,4:12 p.m.,6:15 p.m.
2246,11:52 a.m.,2:27 p.m.
2247,7:39 a.m.,11:06 a.m.
2248,3:31 p.m.,5:26 p.m.
2249,11:55 a.m.,5:38 p.m.
2250,10:54 a.m.,12:50 p.m.
2251,6:57 a.m.,7:40 a.m.
2252,3:58 p.m.,6:36 p.m.
2253,6:10 a.m.,6:19 a.m.
2254,7:39 a.m.,11:12 a.m.
2255,7:31 a.m.,3:14 p.m.
2256,7:16 a.m.,9:32 a.m.
2257,6:54 a.m.,9:28 a.m.
2258,7:14 p.m.,10:29 p.m.
2259,8:42 a.m.,9:43 a.m.
2260,7:58 p.m.,10:30 p.m.
2261,11:25 p.m.,6:55 a.m.
2262,4:00 p.m.,6:28 p.m.
2263,7:29 a.m.,9:14 a.m.
2264,7:25 a.m.,9:45 a.m.
2265,4:29 p.m.,7:39 p.m.
2266,10:10 a.m.,1:27 p.m.
2267,12:12 p.m.,4:09 p.m.
2268,11:56 a.m.,1:14 p.m.
2269,6:08 a.m.,9:05 a.m.
2270,11:30 a.m.,5:05 p.m.
2271,8:04 a.m.,11:01 a.m.
2272,10:18 a.m.,11:56 a.m.
2273,8:04 a.m.,8:06 a.m.
2274,2:04 p.m.,3:30 p.m.
2275,6:57 a.m.,7:40 a.m.
2276,12:41 p.m.,2:50 p.m.
2277,12:35 p.m.,3:21 p.m.
2278,2:26 p.m.,5:42 p.m.
2279,3:11 a.m.,1:15 p.m.
2280,5:22 p.m.,8:03 p.m.
2281,7:39 a.m.,11:06 a.m.
2282,8:25 p.m.,9:52 p.m.
2283,11:52 a.m.,2:27 p.m.
2284,11:05 a.m.,2:46 p.m.
2285,3:36 p.m.,3:33 p.m.
2286,7:21 a.m.,10:36 a.m.
2287,6:30 p.m.,7:25 p.m.
2288,6:55 p.m.,8:53 p.m.
2289,12:11 p.m.,3:16 p.m.
2290,7:15 p.m.,12:21 a.m.
2291,9:14 a.m.,12:09 p.m.
2292,6:56 a.m.,7:51 a.m.
2293,7:30 a.m.,9:31 a.m.
2294,5:08 p.m.,7:55 p.m.
2295,4:28 p.m.,6:38 p.m.
2296,8:23 p.m.,9:53 p.m.
2297,11:01 a.m.,3:04 p.m.
2298,1:31 p.m.,4:23 p.m.
2299,1:48 p.m.,4:17 p.m.
2300,4:25 p.m.,12:29 a.m.
2301,9:00 p.m.,12:15 a.m.
2302,8:25 p.m.,11:50 p.m.
2303,7:22 a.m.,10:04 a.m.
2304,8:51 a.m.,11:44 a.m.
2305,1:30 p.m.,3:50 p.m.
2306,11:08 p.m.,5:11 a.m.
2307,5:30 p.m.,6:40 p.m.
2308,8:39 p.m.,9:20 p.m.
2309,2:44 p.m.,3:43 p.m.
2310,3:27 p.m.,5:43 p.m.
2311,7:22 a.m.,11:06 a.m.
2312,12:10 p.m.,1:43 p.m.
2313,1:19 p.m.,3:13 p.m.
2314,3:36 p.m.,6:43 p.m.
2315,4:12 p.m.,6:15 p.m.
2316,7:31 a.m.,3:14 p.m.
2317,11:55 a.m.,5:38 p.m.
2318,10:54 a.m.,12:50 p.m.
2319,3:58 p.m.,6:36 p.m.
2320,6:10 a.m.,6:19 a.m.
2321,7:39 a.m.,11:12 a.m.
2322,7:16 a.m.,9:32 a.m.
2323,6:54 a.m.,9:28 a.m.
2324,8:29 a.m.,11:58 a.m.
2325,7:58 p.m.,10:30 p.m.
2326,6:30 p.m.,7:25 p.m.
2327,7:15 p.m.,12:21 a.m.
2328,3:27 p.m.,5:17 p.m.
2329,11:25 p.m.,6:55 a.m.
2330,4:00 p.m.,6:28 p.m.
2331,7:25 a.m.,9:45 a.m.
2332,4:29 p.m.,7:39 p.m.
2333,10:10 a.m.,1:27 p.m.
2334,12:12 p.m.,4:09 p.m.
2335,6:08 a.m.,9:05 a.m.
2336,11:30 a.m.,5:05 p.m.
2337,8:04 a.m.,11:01 a.m.
2338,10:18 a.m.,11:56 a.m.
2339,8:04 a.m.,8:06 a.m.
2340,2:04 p.m.,3:30 p.m.
2341,6:57 a.m.,7:40 a.m.
2342,12:41 p.m.,2:50 p.m.
2343,3:11 a.m.,1:15 p.m.
2344,7:39 a.m.,11:06 a.m.
2345,11:52 a.m.,2:27 p.m.
2346,11:05 a.m.,2:46 p.m.
2347,7:21 a.m.,10:36 a.m.
2348,6:55 p.m.,8:53 p.m.
2349,12:11 p.m.,3:16 p.m.
2350,9:14 a.m.,12:09 p.m.
2351,6:56 a.m.,7:51 a.m.
2352,7:30 a.m.,9:31 a.m.
2353,4:28 p.m.,6:38 p.m.
2354,8:23 p.m.,9:53 p.m.
2355,1:31 p.m.,4:23 p.m.
2356,11:55 p.m.,5:50 a.m.
2357,4:25 p.m.,12:29 a.m.
2358,9:00 p.m.,12:15 a.m.
2359,8:25 p.m.,11:50 p.m.
2360,7:22 a.m.,10:04 a.m.
2361,8:51 a.m.,11:44 a.m.
2362,2:26 p.m.,5:42 p.m.
2363,1:30 p.m.,3:50 p.m.
2364,2:44 p.m.,3:43 p.m.
2365,3:27 p.m.,5:43 p.m.
2366,7:22 a.m.,11:06 a.m.
2367,12:10 p.m.,1:43 p.m.
2368,1:19 p.m.,3:13 p.m.
2369,3:36 p.m.,6:43 p.m.
2370,4:12 p.m.,6:15 p.m.
2371,7:31 a.m.,3:14 p.m.
2372,11:55 a.m.,5:38 p.m.
2373,10:54 a.m.,12:50 p.m.
2374,3:58 p.m.,6:36 p.m.
2375,6:10 a.m.,6:19 a.m.
2376,7:39 a.m.,11:12 a.m.
