crimeid_UK_CSV0000000000007276,monthvalue_UK_CSV0000000000007276,reportedby,fallswithin,longitude_UK_CSV0000000000007276,latitude_UK_CSV0000000000007276,locationvalue_UK_CSV0000000000007276,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000010195,monthvalue_UK_CSV0000000000010195,longitude_UK_CSV0000000000010195,latitude_UK_CSV0000000000010195,locationvalue_UK_CSV0000000000010195
,,South Wales Police,South Wales Police,,,,W01001824,Cardiff 029C,Unable to prosecute suspect,7db642605c73de8b65bb28609887ddd95a2b437a04e14f1b6894bd702fc7636e,2022-09,-3.160326,51.494269,On or near Marlborough Road
,,South Wales Police,South Wales Police,,,,W01000944,Neath Port Talbot 002B,Unable to prosecute suspect,f6c911a094f76ba807d5284aec6066cfcbd53dc0bb3c272aa37612fef695d27c,2022-09,-3.659464,51.772723,On or near Roman Road
,,South Wales Police,South Wales Police,,,,W01001221,Rhondda Cynon Taf 001D,Unable to prosecute suspect,cf15f61ab322b32eb3b2e226c4bdc43859ff2cdf49b6e2e70a41303d8e4660d0,2022-09,-3.503442,51.735448,On or near A465
,,South Wales Police,South Wales Police,,,,W01000951,Neath Port Talbot 018C,Unable to prosecute suspect,1d6794f4542b369a5a82dd2eeb9a6eef33ee32af9c464b4014a75dca44d56ff4,2022-09,-3.780738,51.592475,On or near
,,South Wales Police,South Wales Police,,,,W01001239,Rhondda Cynon Taf 026B,Unable to prosecute suspect,d3087bb537f2624d506ba321014d5347b207061e7bc1bfc1433f61b7316b42fc,2022-09,-3.301253,51.583815,On or near Brynfab Road
,,South Wales Police,South Wales Police,,,,W01001846,Cardiff 006C,Unable to prosecute suspect,25eeadf675fd867e36fc85ee332aceb37d0d6cf0fe23ae976eb01943af763f48,2022-09,-3.259914,51.528957,On or near Gelynis Terrace North
,,South Wales Police,South Wales Police,,,,W01001293,Merthyr Tydfil 004B,Unable to prosecute suspect,479e3568669904758afc2f1e71495be0503eeb77cd220ec84026d633708abcb5,2022-09,-3.387465,51.745669,On or near Penderyn Close
,,South Wales Police,South Wales Police,,,,W01001249,Rhondda Cynon Taf 024A,Unable to prosecute suspect,cb1482328af278dc93234b7f072e2b7679b8132acf111294edd8d25e816870c3,2022-09,-3.431296,51.580493,On or near Mill Street
,,South Wales Police,South Wales Police,,,,W01000939,Neath Port Talbot 008D,Unable to prosecute suspect,3d96ac3102dcc2ca141457e1da7e7a668acbac75e788dde42f4633c30d5c8b88,2022-09,-3.805157,51.658138,On or near Alford Road
,,South Wales Police,South Wales Police,,,,W01001952,Cardiff 049F,Unable to prosecute suspect,4cfa377ff82c919146f8e2925c5e5887fde57cae395b118cddffad55cfb5d730,2022-09,-3.174962,51.475267,On or near Tresillian Way
,,South Wales Police,South Wales Police,,,,W01001789,Cardiff 023E,Unable to prosecute suspect,3f4588a844b22361309716698c28a2fbb1cd21a1fa2db21ad292078ecab8a556,2022-09,-3.231464,51.50838,On or near TY-MAWR ROAD
,,South Wales Police,South Wales Police,,,,W01000939,Neath Port Talbot 008D,Unable to prosecute suspect,21cc1163d51134f68620fd3216f3c222fa7c954178aeeff8724dbbf8465475ac,2022-09,-3.806133,51.664138,On or near CROFT ROAD
,,South Wales Police,South Wales Police,,,,W01001703,Cardiff 045B,Unable to prosecute suspect,bd89ba4a0a82206bf28b49e40150dbdaf2b6f4df874ded93358a4d42f2cb9a70,2022-09,-3.242755,51.470567,On or near ST MARYS CLOSE
,,South Wales Police,South Wales Police,,,,W01001703,Cardiff 045B,Unable to prosecute suspect,88cba492591500ab3bc2e4b2dd9a42802221de98be959e618c44b6795428e5fc,2022-09,-3.242755,51.470567,On or near ST MARYS CLOSE
,,South Wales Police,South Wales Police,,,,W01001225,Rhondda Cynon Taf 031E,Unable to prosecute suspect,5d946bb70bde9b97cfd39ae901767047197969597548ca7b0815a5b2794d93dc,2022-09,-3.341822,51.520963,On or near Y PARC
,,South Wales Police,South Wales Police,,,,W01001063,The Vale of Glamorgan 012A,Unable to prosecute suspect,c55d37e00ccd16bc8f152a11a1e1beb072dd66500f35b74dad3b19bb444c0b82,2022-09,-3.271552,51.406378,On or near Regent Street
,,South Wales Police,South Wales Police,,,,W01001007,Bridgend 009D,Unable to prosecute suspect,389d45f3e7a2f7db0d6c0aedb5db02dbb7a6ad3bbc4e63c93227b205e62f57ea,2022-09,-3.50142,51.524729,On or near Coed-Y-Graig
,,South Wales Police,South Wales Police,,,,W01000836,Swansea 011E,Unable to prosecute suspect,b84c63de0325510c46fb3e1136a494fa0a44d375fcbdc1cbb440eb7ddb37ea10,2022-09,-3.975867,51.65689,On or near Portmead Place
,,South Wales Police,South Wales Police,,,,W01000943,Neath Port Talbot 012D,Unable to prosecute suspect,36ad202947ab09e4307f7ccabbb0721c1367b4f975c567a48fb5facb31010a13,2022-09,-3.791678,51.652247,On or near
,,South Wales Police,South Wales Police,,,,W01001780,Cardiff 026B,Unable to prosecute suspect,e9d2dd8a56480dec288e2651851cfc45db9c0763aec2571970c2d30d3ddf6773,2022-09,-3.240927,51.504009,On or near Rachel Close
,,South Wales Police,South Wales Police,,,,W01001737,Cardiff 039A,Unable to prosecute suspect,562219cbc67a1ccf527a195b1eea8303d08c8406b7925854faff19b57d329226,2022-09,-3.249576,51.483074,On or near Red Brink Court
,,South Wales Police,South Wales Police,,,,W01001004,Bridgend 009A,Unable to prosecute suspect,602e44970e7e701a41e8c4431663d56768e540fe90ca111e273b9bd39fe049d8,2022-09,-3.498679,51.522039,On or near Cae Glas
,,South Wales Police,South Wales Police,,,,W01001210,Rhondda Cynon Taf 008B,Unable to prosecute suspect,98784e345b318c37a1c5963c4fa5a76a94b58a3bb5381adfe56f70c52a0e80d3,2022-09,-3.362868,51.67003,On or near Church Street
,,South Wales Police,South Wales Police,,,,W01000761,Swansea 013B,Unable to prosecute suspect,d261e4ffb0feaf62967f0078bc63ca296cd3bf18fc03b72d690b8dad131a3f2f,2022-09,-3.977836,51.646669,On or near Rhodfa'r Brain
,,South Wales Police,South Wales Police,,,,W01000745,Swansea 025B,Unable to prosecute suspect,7a6f3d276715c447404baa7c3fa63c98e4bbadf92a73b7561e11044d548650fc,2022-09,-3.949624,51.620811,On or near Mansel Street
,,South Wales Police,South Wales Police,,,,W01001807,Cardiff 007B,Unable to prosecute suspect,ee83d7ad19c64a837b434ef6ee67ae75699a7ce72070c5f5eea4b8c3e128d718,2022-09,-3.119048,51.528084,On or near Okehampton Avenue
,,South Wales Police,South Wales Police,,,,W01001302,Merthyr Tydfil 006B,Unable to prosecute suspect,6a19fb1df25d043dc8011648b71903cc4a5a0a2f33faaa7810ea67e0222cd195,2022-09,-3.33945,51.692878,On or near GLYNDWR STREET
,,South Wales Police,South Wales Police,,,,W01001145,Rhondda Cynon Taf 012C,Unable to prosecute suspect,3d0172a0ce33e270a7c9c81cf6d6dc87341c945ba45e4fb2fcbb27d1f1e547a4,2022-09,-3.33079,51.650176,On or near PARK ROAD
,,South Wales Police,South Wales Police,,,,W01001946,Cardiff 049C,Unable to prosecute suspect,cfaa2e5221127537de51f0349aea935e21ff88da41173010f09a6133e6a39d85,2022-09,-3.182854,51.459704,On or near Channel View Road
,,South Wales Police,South Wales Police,,,,W01000961,Neath Port Talbot 016C,Unable to prosecute suspect,006160e549d03394a3bdab3499142d617ee354f5e4d54c3e3427fa19a028a5c6,2022-09,-3.82085,51.605623,On or near White Close
,,South Wales Police,South Wales Police,,,,W01000943,Neath Port Talbot 012D,Unable to prosecute suspect,5653734c06e2d87b2329822227e9ccc43c8f46b0c7f6f239556827f093801156,2022-09,-3.792193,51.650936,On or near Cae Rhys Ddu Road
,,South Wales Police,South Wales Police,,,,W01001217,Rhondda Cynon Taf 018A,Unable to prosecute suspect,70fde0826b5310bfd94a1695259238c335c6810b61fc7b6f0d6f341be0efaa7f,2022-09,-3.444449,51.61567,On or near Vicarage Close
,,South Wales Police,South Wales Police,,,,W01001002,Bridgend 010D,Unable to prosecute suspect,c612939100c87d2218a0c5d4f3ba809408a1012b5ccc432141f323fd10e00117,2022-09,-3.710624,51.52654,On or near PENRHYN
,,South Wales Police,South Wales Police,,,,W01000895,Neath Port Talbot 013B,Unable to prosecute suspect,ff3eb0d0ae7f7e71f8b3a5cbf356bb300db83f6528fb1f15f60d7472da4e3228,2022-09,-3.819393,51.63166,On or near HILL STREET
,,South Wales Police,South Wales Police,,,,W01001126,The Vale of Glamorgan 005E,Unable to prosecute suspect,782de5ce38ea11fe5e3395474331acf8cfd74099495b2dc2162dc40bc3104415,2022-09,-3.172449,51.445763,On or near PLAS PAMIR
,,South Wales Police,South Wales Police,,,,W01001708,Cardiff 045D,Unable to prosecute suspect,1dc201e03ea30d17b2091b486a8a58b401ab041a6b4cbf801414101dce67f657,2022-09,-3.25099,51.471585,On or near HEOL-Y-BERLLAN
,,South Wales Police,South Wales Police,,,,W01001955,Swansea 025F,Unable to prosecute suspect,8d8f1441d45685136f4572d50fe28f676511f903d5fe16ee89d2ca07098abb8f,2022-09,-3.942954,51.621578,On or near COLLEGE STREET
,,South Wales Police,South Wales Police,,,,W01001739,Cardiff 039C,Unable to prosecute suspect,1bc96328f99766d88955e73e4898f4b141a995da5590c0d9a97a10f16d69154c,2022-09,-3.249914,51.480175,On or near Ty-Coch Road
,,South Wales Police,South Wales Police,,,,W01001951,Cardiff 049E,Unable to prosecute suspect,f39c924b6fbf223235f26ca8661ac056f24e31ad05da614e8ebe0efc140213f3,2022-09,-3.164323,51.475904,On or near CENTRAL LINK
,,South Wales Police,South Wales Police,,,,W01001739,Cardiff 039C,Unable to prosecute suspect,f86784a84b4b16acb7c333e7fb22f8abf9ea13e85ade5db32ffef973aab3f0c5,2022-09,-3.249685,51.482857,On or near RED BRINK COURT
,,South Wales Police,South Wales Police,,,,W01001952,Cardiff 049F,Unable to prosecute suspect,38bdd7c0052801aedb40ca6b0535a8a6b2369c30e54d20918aee69338e68e44c,2022-09,-3.172604,51.468637,On or near Overstone Court
,,South Wales Police,South Wales Police,,,,W01001952,Cardiff 049F,Unable to prosecute suspect,1170b93b7f62e894b001a3f0a741823afbe1f9720a349c2b5cbf9cb6037b56a1,2022-09,-3.176748,51.473586,On or near Tresillian Terrace
,,South Wales Police,South Wales Police,,,,W01001808,Cardiff 007C,Unable to prosecute suspect,b776a6570ea6f79443d630ae1a58e8022eef52095531887f4dffd186bc437833,2022-09,-3.124893,51.52542,On or near Somerset Court
,,South Wales Police,South Wales Police,,,,W01001844,Cardiff 003D,Unable to prosecute suspect,e95610890a87af32cf10621fa3d3c83df4bc59a02af913b84aaa29574dec3e06,2022-09,-3.136502,51.535469,On or near Skibereen Close
,,South Wales Police,South Wales Police,,,,W01001015,Bridgend 002B,Unable to prosecute suspect,a23bcfd3b0af2620f4246cb77e44704139b632d4aed747fbf647b1ca0bf44639,2022-09,-3.639821,51.604534,On or near Heol Elfed
,,South Wales Police,South Wales Police,,,,W01001188,Rhondda Cynon Taf 001C,Unable to prosecute suspect,63a844d02aac1a7e913b72d7de59ef9e9ea547031773428edf8e3dcf2f117fb2,2022-09,-3.507739,51.738351,On or near Merthyr Road
,,South Wales Police,South Wales Police,,,,W01001262,Rhondda Cynon Taf 022D,Unable to prosecute suspect,80fc0bfedb73aabc4fa950b42e42b9857455037d8bd07ca09a614816df6ec6bb,2022-09,-3.320483,51.596908,On or near Graig Fach
,,South Wales Police,South Wales Police,,,,W01001062,The Vale of Glamorgan 013A,Unable to prosecute suspect,add42599cf0ef3e55d2fd4b21f3d8d8c58a16123cfede92cab7cce00a07c4957,2022-09,-3.286491,51.397205,On or near Canon Street
,,South Wales Police,South Wales Police,,,,W01001805,Cardiff 015C,Unable to prosecute suspect,73df5c43524847622360370bd3130bdbae290de05d2f8f5d1c8c21b7278a51cd,2022-09,-3.128489,51.515171,On or near Worle Avenue
,,South Wales Police,South Wales Police,,,,W01001151,Rhondda Cynon Taf 003C,Unable to prosecute suspect,51c0a154603cc34357129ba86a96eaf16e0f55f4a3199f42cb675b4465f23455,2022-09,-3.465315,51.71586,On or near Ashbourne Court
,,South Wales Police,South Wales Police,,,,W01001827,Cardiff 024C,Unable to prosecute suspect,93e0606e5ceacd97a38c827407586c446915da9860c4825e8dc5e890616a35e5,2022-09,-3.168805,51.506449,On or near Clos Mair
,,South Wales Police,South Wales Police,,,,W01001706,Cardiff 041B,Unable to prosecute suspect,b3295b1f87c7fcf4f5c5776af7cba7c6f902dc52bc686da6ef696307b139c027,2022-09,-3.231143,51.483664,On or near Riverside Terrace
,,South Wales Police,South Wales Police,,,,W01000964,Neath Port Talbot 016F,Unable to prosecute suspect,f4b6c24e45230c21391b15cffef95ee4ba61549c3d418693e028a135e12c2778,2022-09,-3.825908,51.605706,On or near Stuart Close
,,South Wales Police,South Wales Police,,,,W01001128,The Vale of Glamorgan 001C,Unable to prosecute suspect,127f099686ed9b2a510eaf166b5bd6bbc5b9ca7243b4b332dfb6d63502966909,2022-09,-3.591974,51.461416,On or near Ewenny Road
,,South Wales Police,South Wales Police,,,,W01001057,Bridgend 006B,Unable to prosecute suspect,698e87d07ad81718d38774c025db00240b64812e43259842be573b87aa982149,2022-09,-3.58653,51.544704,On or near Heol-Y-Fferm
,,South Wales Police,South Wales Police,,,,W01000967,Neath Port Talbot 019C,Unable to prosecute suspect,c9e57207e530afa7634402549e6109783dec860c1f7330bd397476c459e8d91b,2022-09,-3.764497,51.579831,On or near Donnen Street
,,South Wales Police,South Wales Police,,,,W01000936,Neath Port Talbot 012A,Unable to prosecute suspect,ee5dd691b6576477e1dbd35e36abb866367eaafa31f82763f924aeddf3cd76c8,2022-09,-3.812503,51.648753,On or near Greenwood Road
,,South Wales Police,South Wales Police,,,,W01001880,Cardiff 013B,Unable to prosecute suspect,1d5bd6446b6ed7c33d64443c4a05411438aa05efaccc9271dfde2908d59d3c3a,2022-09,-3.096947,51.519588,On or near Clos Gwern-Y-Mor
,,South Wales Police,South Wales Police,,,,W01001265,Rhondda Cynon Taf 007A,Unable to prosecute suspect,cfb40ca76d614022c1491c7ec0d8a621e842b437ee56de0360e6bb59b8684c77,2022-09,-3.535368,51.675814,On or near Cw Rt-Yr-Ysgol
,,South Wales Police,South Wales Police,,,,W01001005,Bridgend 009B,Unable to prosecute suspect,698b9fa6daef673da27f4dd7ed4a493f9cc47753c139fdafbf4b46e6e2675b46,2022-09,-3.500473,51.516109,On or near Pont Newydd
,,South Wales Police,South Wales Police,,,,W01001071,The Vale of Glamorgan 009D,Unable to prosecute suspect,fc06c368d1f452dd515e2137988a6a558130ddf071c7bfe52cde56722721168f,2022-09,-3.240262,51.412585,On or near James Street
,,South Wales Police,South Wales Police,,,,W01000752,Swansea 002C,Unable to prosecute suspect,55e2c8345ac428760dfdd7d7dce0b6e2d2a4de23c29e13a6a8d7b5e67487f714,2022-09,-3.901536,51.693395,On or near Martin Street
,,South Wales Police,South Wales Police,,,,W01001023,Bridgend 014C,Unable to prosecute suspect,807cabad7657b3fbe3da408b4d0dc81e6031cee20211b3e99ed0bd5a44445b54,2022-09,-3.574789,51.512086,On or near Bryn Morfa
,,South Wales Police,South Wales Police,,,,W01001296,Merthyr Tydfil 002B,Unable to prosecute suspect,42be05f105d14e94d21bf28c0e1d06e00ba82a9db63e193491ae33895ba26814,2022-09,-3.356486,51.771917,On or near Cross King Street
,,South Wales Police,South Wales Police,,,,W01001105,The Vale of Glamorgan 001A,Unable to prosecute suspect,c8a664e1e367c7086434c987d0fae86b43266a1b0983694bdedec67428926197,2022-09,-3.484804,51.491202,On or near Timbers Green
,,South Wales Police,South Wales Police,,,,W01000830,Swansea 011A,Unable to prosecute suspect,a0d62fa135f509f593da134f22bc01648bf9439e72e96ef0fb54e7f1322703ec,2022-09,-3.982448,51.653983,On or near Oakford Place
,,South Wales Police,South Wales Police,,,,W01001873,Cardiff 038C,Unable to prosecute suspect,d3acd5aab58bc552ec416e25ae8624bcca47434cfa14b64d32c954051d5c3d2e,2022-09,-3.148764,51.483044,On or near University Place
,,South Wales Police,South Wales Police,,,,W01000951,Neath Port Talbot 018C,Unable to prosecute suspect,5f8b6b8161b0d0fd83cc6011cf68ffc333dff6c9d83e810666cd47177e517195,2022-09,-3.780681,51.592149,On or near Port Talbot Parkway
,,South Wales Police,South Wales Police,,,,W01001138,Rhondda Cynon Taf 005B,Unable to prosecute suspect,5517ad20b9f553b5e0a75bc535d785ba5bd47d9be2471807418f9e8f109e8151,2022-09,-3.425541,51.702232,On or near Glancynon Terrace
,,South Wales Police,South Wales Police,,,,W01001034,Bridgend 003F,Unable to prosecute suspect,4f5c34ac2b3c47d8001bb4d1f28f9a1e02cbca3b1c4333e105a63ee535a533f3,2022-09,-3.54473,51.610913,On or near Adare Street
,,South Wales Police,South Wales Police,,,,W01001301,Merthyr Tydfil 008C,Unable to prosecute suspect,2095e6454f93fb69c3a61ba572d686c420be3e44e1523e1c5b1383ff66eda872,2022-09,-3.381355,51.759048,On or near Ash Crescent
,,South Wales Police,South Wales Police,,,,W01000738,Swansea 014A,Unable to prosecute suspect,905cc1047ee3a4a23270d0dd0599644b64468d8023eca45d4f533e5b9fee9e11,2022-09,-3.913863,51.640895,On or near Myrddin Road
,,South Wales Police,South Wales Police,,,,W01001151,Rhondda Cynon Taf 003C,Unable to prosecute suspect,44f52d2ea132841f146ee9136929c77a147e1bfc602594ce2b9b5fd4b2a94e12,2022-09,-3.465315,51.71586,On or near Ashbourne Court
,,South Wales Police,South Wales Police,,,,W01000989,Bridgend 013A,Unable to prosecute suspect,46030e3bf784678bc3de9fbd7f6b5af3b4a060ddf5cb54eaae0e02c6087de461,2022-09,-3.605207,51.511161,On or near Park View
,,South Wales Police,South Wales Police,,,,W01001703,Cardiff 045B,Unable to prosecute suspect,51c67b1e9623a17350511ad2eb68d13579c6443baee6690450333e2c19a4d2c0,2022-09,-3.246773,51.471666,On or near Heol Trelai
,,South Wales Police,South Wales Police,,,,W01001001,Bridgend 010C,Unable to prosecute suspect,f6e393f36d7c93185c4cc9b7bf59f5224ff9c78edfff15a36297a9e576a3c251,2022-09,-3.694795,51.524216,On or near Bryn-Yr-Orsaf
,,South Wales Police,South Wales Police,,,,W01001954,Cardiff 006F,Unable to prosecute suspect,91d642e94c43735136af901f5d2807f23e9bb1998464b4e66732418043cc83e2,2022-09,-3.249614,51.513952,On or near Taff Terrace
,,South Wales Police,South Wales Police,,,,W01001871,Cardiff 037B,Unable to prosecute suspect,4b1949d9fa275239bf57e3dad96d2ef191bee39eec92931c5271fcf6fea4affc,2022-09,-3.137609,51.486174,On or near BADEN ROAD
,,South Wales Police,South Wales Police,,,,W01001740,Cardiff 039D,Unable to prosecute suspect,5ec81244514be37a5ca09a720eef6405f58dac205a2793bda3ae49b29fd5ccb8,2022-09,-3.246131,51.47928,On or near Vachell Road
,,South Wales Police,South Wales Police,,,,W01000801,Swansea 006D,Unable to prosecute suspect,3f7b66b16b389c6e863ccc6f13842c74ae3adb1d547e68451fb4516eac060cf8,2022-09,-3.872875,51.664388,On or near Gelli Gardens
,,South Wales Police,South Wales Police,,,,W01001747,Cardiff 027A,Unable to prosecute suspect,e83b9e850d2bb8e92ae9b62f2393464cae8d70f5d5c2655844c4c37aa1cbef99,2022-09,-3.234875,51.499163,On or near
,,South Wales Police,South Wales Police,,,,W01001819,Cardiff 014D,Unable to prosecute suspect,bf30a934364c7650dc500fe2ea6e158b87386a0e34671eedcb7d0afbb6a2f454,2022-09,-3.293678,51.526962,On or near Church Road
,,South Wales Police,South Wales Police,,,,W01000989,Bridgend 013A,Unable to prosecute suspect,bd5b95104cc6f74845184cc6e2d69d48551c4394c48fbb394f9d9a1f0a2f9def,2022-09,-3.606006,51.51543,On or near Tal Garreg
,,South Wales Police,South Wales Police,,,,W01000862,Swansea 019A,Unable to prosecute suspect,0b774e35917b796325380e5b9f36d7fecf34f40df6e5cde03ac79bab2050e1ee,2022-09,-3.964798,51.630629,On or near Gomer Gardens
,,South Wales Police,South Wales Police,,,,W01000830,Swansea 011A,Unable to prosecute suspect,d5ac36efc7cac27bc3ba8c6f3868b478972a0df512f882d73145f0e5e8363fbe,2022-09,-3.978546,51.652025,On or near FFYNON CAECONNA
,,South Wales Police,South Wales Police,,,,W01001938,Swansea 025E,Unable to prosecute suspect,1b560aebfbf4f2db092d998274194821eb112442e342fb1d998727e8e4c35fb0,2022-09,-3.937728,51.618957,On or near SOMERSET PLACE
,,South Wales Police,South Wales Police,,,,W01001048,Bridgend 008B,Unable to prosecute suspect,5fb388be2e40f15901da187a7accd93b4b9c37960378a68dc81505f514d04375,2022-09,-3.673141,51.528843,On or near LLWYN HELIG
,,South Wales Police,South Wales Police,,,,W01001883,Cardiff 016C,Unable to prosecute suspect,5d58c771bf5d979feebf3f88e5b707051da17832800386c88b0e3911e3bff522,2022-09,-3.108656,51.516286,On or near Glan-Y-Mor Road
,,South Wales Police,South Wales Police,,,,W01001209,Rhondda Cynon Taf 008A,Unable to prosecute suspect,90664ac0b17d9f88ca8d3e4113ee0c7f2b9bba4614c17dcedf8557668096cd77,2022-09,-3.364848,51.671437,On or near George Terrace
,,South Wales Police,South Wales Police,,,,W01000932,Neath Port Talbot 019A,Unable to prosecute suspect,11fb7a4b99732fc9d17145e3740891541f1175e415909a238225c669bea00cf5,2022-09,-3.758458,51.571819,On or near Knox Street
,,South Wales Police,South Wales Police,,,,W01001016,Bridgend 005C,Unable to prosecute suspect,4fb4e990eff7b3ad8b8ca60e990c855853fed78b7b8ac37b8a3772255ee2804d,2022-09,-3.641009,51.60306,On or near Talgarth Street
,,South Wales Police,South Wales Police,,,,W01001017,Bridgend 002C,Unable to prosecute suspect,750e89258adc5d20d8e15dc1e330459422f622ce9b906661e5b4af0205772094,2022-09,-3.657449,51.606822,On or near Station Hill
,,South Wales Police,South Wales Police,,,,W01000954,Neath Port Talbot 005C,Unable to prosecute suspect,166db1edb6cf08fe333e96097e4c5077984e0e17c8b3ab1bff8f761179f5f81f,2022-09,-3.698898,51.711608,On or near Cross Street
,,South Wales Police,South Wales Police,,,,W01000948,Neath Port Talbot 004D,Unable to prosecute suspect,ea09dbba17c193ab77a819ab850d7c20c6a4956b010e3b199d090bb6f698a64a,2022-09,-3.854393,51.720235,On or near Wesley Terrace
,,South Wales Police,South Wales Police,,,,W01001017,Bridgend 002C,Unable to prosecute suspect,c5a24252e39595786dbed888a36c3d5945a06d5816736d70af441ab6e4c9f81f,2022-09,-3.657449,51.606822,On or near Station Hill
,,South Wales Police,South Wales Police,,,,W01001737,Cardiff 039A,Unable to prosecute suspect,63a0f6bb695eeb17abfa7de84677264e44ff53c174f62180c6f26a2647bf12c4,2022-09,-3.243094,51.480382,On or near St Davids Crescent
,,South Wales Police,South Wales Police,,,,W01001143,Rhondda Cynon Taf 012A,Unable to prosecute suspect,397c89eeee64a867f441227b6b523d0a62320879758efc7236938409b8865eab,2022-09,-3.333969,51.64077,On or near Cardiff Road
,,South Wales Police,South Wales Police,,,,W01000936,Neath Port Talbot 012A,Unable to prosecute suspect,12d81b48b14474dce47e2a2c841393639833ef59a4f431cb8900b8e176622455,2022-09,-3.809221,51.650908,On or near Meadow Road
,,South Wales Police,South Wales Police,,,,W01001025,Bridgend 003D,Unable to prosecute suspect,773c9d8750fc706e2079bcf46248982373031329d698b89113c7c148dd454505,2022-09,-3.536699,51.619013,On or near Theatre/Concert Hall
,,South Wales Police,South Wales Police,,,,W01000937,Neath Port Talbot 013E,Unable to prosecute suspect,cc01100fc3ebf62d036e27aab7acb5282009e920228a41d43cb630fe7eaf1a22,2022-09,-3.812967,51.646246,On or near Pearson Way
,,South Wales Police,South Wales Police,,,,W01001212,Rhondda Cynon Taf 008D,Unable to prosecute suspect,012b563a4602d796dd1f554671f277b42dee9804021894436ae32dfe20dbc88a,2022-09,-3.366983,51.672698,On or near Harcourt Terrace
,,South Wales Police,South Wales Police,,,,W01001300,Merthyr Tydfil 008B,Unable to prosecute suspect,990cec93548ae8af5bb15d55ce82312c77e8573f63695bc715b5093281f869dd,2022-09,-3.384123,51.761417,On or near Pedestrian Subway
,,South Wales Police,South Wales Police,,,,W01001870,Cardiff 037A,Unable to prosecute suspect,f3a3dfe172c13a15aa1d89813abdf1bbc534987dd1949bb91fdacf578fc02975,2022-09,-3.14532,51.486962,On or near SKELMUIR ROAD
,,South Wales Police,South Wales Police,,,,W01001820,Cardiff 006A,Unable to prosecute suspect,f4dcf2aef2f7c28fa756b5452e29ee2df5b23d6f6255f02bd63750d48a156daa,2022-09,-3.269667,51.540613,On or near HEOL BERRY
,,South Wales Police,South Wales Police,,,,W01001742,Cardiff 043A,Unable to prosecute suspect,76cb451d4e8d48834d286e716f47a87eb688cb82daeb83cd48c1b60bd9f2c737,2022-09,-3.256868,51.47591,On or near FOXGLOVE CLOSE
,,South Wales Police,South Wales Police,,,,W01000813,Swansea 008D,Unable to prosecute suspect,47c0a28745b854049d22ad11fc96b155f8c910cf45fede940f8bef906e5da383,2022-09,-3.932355,51.666211,On or near Faull Street
,,South Wales Police,South Wales Police,,,,W01001943,Cardiff 048B,Unable to prosecute suspect,b0c75221760ab9b8afc2cfe899b540b68e8edbcff5008d329bd4a5a2de5b80d2,2022-09,-3.164914,51.464064,On or near Bute Crescent
,,South Wales Police,South Wales Police,,,,W01001103,The Vale of Glamorgan 010D,Unable to prosecute suspect,3f33a958da550b47542813ae5046f686959ebfb3a614c458ca3e139a020669ce,2022-09,-3.290485,51.415001,On or near
,,South Wales Police,South Wales Police,,,,W01000867,Swansea 019F,Unable to prosecute suspect,2cd85a8a88cc271e475abc2381b2f6ac95e3fb727f47e9084ea51d5a9f22d3dc,2022-09,-3.965157,51.627908,On or near Paradise View
,,South Wales Police,South Wales Police,,,,W01001080,The Vale of Glamorgan 012F,Unable to prosecute suspect,e2db754e8f6a0fca89f97d1e948f6df9dcb6560c730b8de14f56cd2f6502d600,2022-09,-3.264267,51.412796,On or near Hywel Crescent
,,South Wales Police,South Wales Police,,,,W01000817,Swansea 009A,Unable to prosecute suspect,b21508ce1d4301ce7b23a630a73ef2f5bb3868dc14a89fa73705921e64d291fe,2022-09,-3.941194,51.663593,On or near Hill View Crescent
,,South Wales Police,South Wales Police,,,,W01000742,Swansea 016A,Unable to prosecute suspect,c817c6a80df2d2fd7b0fd21cb4681e32bd673f4ea68a462f4d48bf7aaa0a387f,2022-09,-3.949608,51.63492,On or near Allaway Court
,,South Wales Police,South Wales Police,,,,W01000832,Swansea 011B,Unable to prosecute suspect,c385eacd070435852c6eaa420df56ca58edadc130912f6e97dce5744e73b8a9d,2022-09,-3.974362,51.648885,On or near Cheriton Crescent
,,South Wales Police,South Wales Police,,,,W01001087,The Vale of Glamorgan 006B,Unable to prosecute suspect,6e408506a8cc718862c77a8fd2e8ad988b1710e4fa87b5e4aae38d073bd0807b,2022-09,-3.208531,51.433464,On or near Murch Road
,,South Wales Police,South Wales Police,,,,W01001851,Cardiff 012D,Unable to prosecute suspect,4c8fb88419a2cfd9c2c7d6fb24bf940bbcd1520e656a0a50e386219b3785e697,2022-09,-3.22178,51.520737,On or near Curlew Close
,,South Wales Police,South Wales Police,,,,W01001021,Bridgend 014A,Unable to prosecute suspect,f7d5e6a63cc6c5a4b7ae90bd613bec3ce37d64fc128633647bf973fb286db12a,2022-09,-3.578285,51.507336,On or near Stryd Wyndham
,,South Wales Police,South Wales Police,,,,W01000784,Swansea 007A,Unable to prosecute suspect,eb67b99856997e67865176617c771d4672c14a30607e905bf79a465e235e9f27,2022-09,-4.038862,51.661784,On or near Glanrhyd Terrace
,,South Wales Police,South Wales Police,,,,W01001856,Cardiff 042B,Unable to prosecute suspect,26fee1a366b1e2ae0c656b6302cbb9b12be1cd7e1b5bef4c33752058e49fa80e,2022-09,-3.185886,51.477846,On or near Plantagenet Street
