expense_type,transaction_date,security_operation,latitude,longitude,employee_gender,employee_age_range,selfdefined_ethnicity,officially_recorded_ethnicity,regulation,search_target,resultof_search
Travel,2022-07-15T09:45:00+00:00,False,51.514171,-0.43,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-04-24T10:15:00+00:00,False,51.481281,-0.014917,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2023-08-15T09:30:00+00:00,False,51.504653,-0.083615,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-06-25T14:30:00+00:00,False,51.589936,-0.102866,Female,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Fuel,2022-01-15T10:00:00+00:00,False,51.493895,-0.086169,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-15T10:30:00+00:00,False,51.48828,0.069178,Male,18-24,Other ethnic group - Any other ethnic group,White,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,Prosecution
Fuel,2022-01-15T10:00:00+00:00,False,51.463242,-0.111306,Male,25-34,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Discovery
Fuel,2020-07-15T09:45:00+01:00,False,51.401153,-0.189674,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Discovery
Travel,2022-05-15T14:45:00+00:00,False,51.455196,-0.113107,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-08-15T10:20:00+00:00,False,51.458314,-0.06012,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.489753,-0.118623,Female,over 34,Black/African/Caribbean/Black British - Caribbean,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-08-21T14:45:00+00:00,False,51.565103,-0.036417,Male,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2023-08-15T09:30:00+00:00,False,51.484329,-0.111847,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-07-23T14:30:00+00:00,False,51.463466,-0.102866,Male,18-24,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.582047,-0.033868,Female,10-17,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-11-10T09:30:00+00:00,False,51.397578,-0.092981,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-14T13:25:00+00:00,False,51.54187,-0.002028,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Investigation report
Fuel,2022-07-15T09:30:00+00:00,False,51.58588,-0.40504,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Fine Receipt
Travel,2020-07-15T09:45:00+01:00,False,51.463466,-0.102866,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-08-21T14:45:00+00:00,False,51.519227,-0.167858,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2020-07-14T13:30:00+00:00,False,51.531836,-0.105672,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
