survey_name,start_date,end_date,species,sample_key,record_key,uncertain,latitude,data_type,projection,longitude
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Balanus balanus,JNCCMNCR10017199,JNCCMNCR10310221,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Balanus balanus,JNCCMNCR10017185,JNCCMNCR10309911,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Balanus balanus,JNCCMNCR10017274,JNCCMNCR10312149,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Balanus balanus,JNCCMNCR10017155,JNCCMNCR10308934,False,51.2167750919938,Point,WGS84,-4.10332795253492
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Halecium,JNCCMNCR10017257,JNCCMNCR10311598,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Flabellina pedata,JNCCMNCR10017257,JNCCMNCR10311618,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Sagartia troglodytes,JNCCMNCR10017167,JNCCMNCR10309335,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Sagartia troglodytes,JNCCMNCR10017218,JNCCMNCR10310748,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Sagartia troglodytes,JNCCMNCR10017184,JNCCMNCR10309851,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Sagartia troglodytes,JNCCMNCR10017155,JNCCMNCR10308931,True,51.2167750919938,Point,WGS84,-4.10332795253492
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Polymastia boletiformis,JNCCMNCR10017196,JNCCMNCR10310112,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Polymastia boletiformis,JNCCMNCR10017271,JNCCMNCR10312001,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Polymastia boletiformis,JNCCMNCR10017221,JNCCMNCR10310772,False,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Polymastia boletiformis,JNCCMNCR10017253,JNCCMNCR10311481,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Polymastia boletiformis,JNCCMNCR10017185,JNCCMNCR10309877,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Polymastia boletiformis,JNCCMNCR10017304,JNCCMNCR10313090,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Polymastia boletiformis,JNCCMNCR10017164,JNCCMNCR10309223,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Polymastia boletiformis,JNCCMNCR10017246,JNCCMNCR10311349,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Phyllophora pseudoceranoides,JNCCMNCR10017169,JNCCMNCR10309400,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Phyllophora pseudoceranoides,JNCCMNCR10017196,JNCCMNCR10310134,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Phyllophora pseudoceranoides,JNCCMNCR10017171,JNCCMNCR10309461,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Phyllophora pseudoceranoides,JNCCMNCR10017252,JNCCMNCR10311465,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Phyllophora pseudoceranoides,JNCCMNCR10017175,JNCCMNCR10309600,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Phyllophora pseudoceranoides,JNCCMNCR10017308,JNCCMNCR10313215,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Phyllophora pseudoceranoides,JNCCMNCR10017272,JNCCMNCR10312068,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Phyllophora pseudoceranoides,JNCCMNCR10017172,JNCCMNCR10309502,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Phyllophora pseudoceranoides,JNCCMNCR10017329,JNCCMNCR10313796,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Phyllophora pseudoceranoides,JNCCMNCR10017267,JNCCMNCR10311882,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Phyllophora pseudoceranoides,JNCCMNCR10017268,JNCCMNCR10311915,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Phyllophora pseudoceranoides,JNCCMNCR10017288,JNCCMNCR10312619,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Phyllophora pseudoceranoides,JNCCMNCR10017324,JNCCMNCR10313607,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora pseudoceranoides,JNCCMNCR10017199,JNCCMNCR10310234,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora pseudoceranoides,JNCCMNCR10017271,JNCCMNCR10312034,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora pseudoceranoides,JNCCMNCR10017277,JNCCMNCR10312239,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora pseudoceranoides,JNCCMNCR10017209,JNCCMNCR10310583,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora pseudoceranoides,JNCCMNCR10017238,JNCCMNCR10311180,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Phyllophora pseudoceranoides,JNCCMNCR10017233,JNCCMNCR10311028,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Phyllophora pseudoceranoides,JNCCMNCR10017158,JNCCMNCR10309056,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Phyllophora pseudoceranoides,JNCCMNCR10017231,JNCCMNCR10310975,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Phyllophora pseudoceranoides,JNCCMNCR10017165,JNCCMNCR10309260,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Phyllophora pseudoceranoides,JNCCMNCR10017183,JNCCMNCR10309831,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Phyllophora pseudoceranoides,JNCCMNCR10017338,JNCCMNCR10314159,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Phyllophora pseudoceranoides,JNCCMNCR10017303,JNCCMNCR10313071,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Phyllophora pseudoceranoides,JNCCMNCR10017242,JNCCMNCR10311278,False,51.2150036255756,Point,WGS84,-4.101815259643
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Phyllophora pseudoceranoides,JNCCMNCR10017262,JNCCMNCR10311712,False,51.2137432886208,Point,WGS84,-4.12180458172078
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Phyllophora sicula,JNCCMNCR10017172,JNCCMNCR10309503,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Phyllophora sicula,JNCCMNCR10017268,JNCCMNCR10311916,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Phyllophora sicula,JNCCMNCR10017288,JNCCMNCR10312620,True,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Phyllophora sicula,JNCCMNCR10017289,JNCCMNCR10312701,True,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora sicula,JNCCMNCR10017199,JNCCMNCR10310235,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora sicula,JNCCMNCR10017209,JNCCMNCR10310584,True,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Phyllophora sicula,JNCCMNCR10017238,JNCCMNCR10311181,True,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Phyllophora sicula,JNCCMNCR10017222,JNCCMNCR10310804,True,51.2367381940553,Point,WGS84,-3.82488398958696
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Phyllophora sicula,JNCCMNCR10017165,JNCCMNCR10309261,True,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Ceramium virgatum,JNCCMNCR10017196,JNCCMNCR10310140,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Ceramium virgatum,JNCCMNCR10017249,JNCCMNCR10311409,False,50.9953029974885,Point,WGS84,-4.35125322917863
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Ceramium virgatum,JNCCMNCR10017325,JNCCMNCR10313658,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Trisopterus,JNCCMNCR10017325,JNCCMNCR10313649,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Parablennius gattorugine,JNCCMNCR10017172,JNCCMNCR10309493,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Terebellidae,JNCCMNCR10017172,JNCCMNCR10309484,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Terebellidae,JNCCMNCR10017296,JNCCMNCR10312869,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Terebellidae,JNCCMNCR10017185,JNCCMNCR10309906,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Terebellidae,JNCCMNCR10017200,JNCCMNCR10310260,False,51.2150550176805,Point,WGS84,-4.09895370617106
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Schottera nicaeensis,JNCCMNCR10017305,JNCCMNCR10313139,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Schottera nicaeensis,JNCCMNCR10017171,JNCCMNCR10309462,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Schottera nicaeensis,JNCCMNCR10017251,JNCCMNCR10311449,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Schottera nicaeensis,JNCCMNCR10017252,JNCCMNCR10311466,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Schottera nicaeensis,JNCCMNCR10017175,JNCCMNCR10309601,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Schottera nicaeensis,JNCCMNCR10017281,JNCCMNCR10312391,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Schottera nicaeensis,JNCCMNCR10017167,JNCCMNCR10309354,True,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Schottera nicaeensis,JNCCMNCR10017272,JNCCMNCR10312069,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Schottera nicaeensis,JNCCMNCR10017172,JNCCMNCR10309505,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Schottera nicaeensis,JNCCMNCR10017329,JNCCMNCR10313797,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Schottera nicaeensis,JNCCMNCR10017267,JNCCMNCR10311883,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Schottera nicaeensis,JNCCMNCR10017268,JNCCMNCR10311918,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Schottera nicaeensis,JNCCMNCR10017288,JNCCMNCR10312621,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Schottera nicaeensis,JNCCMNCR10017289,JNCCMNCR10312702,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Schottera nicaeensis,JNCCMNCR10017324,JNCCMNCR10313608,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Schottera nicaeensis,JNCCMNCR10017199,JNCCMNCR10310236,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Schottera nicaeensis,JNCCMNCR10017271,JNCCMNCR10312035,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Schottera nicaeensis,JNCCMNCR10017206,JNCCMNCR10310412,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Schottera nicaeensis,JNCCMNCR10017303,JNCCMNCR10313072,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Schottera nicaeensis,JNCCMNCR10017242,JNCCMNCR10311279,False,51.2150036255756,Point,WGS84,-4.101815259643
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Schottera nicaeensis,JNCCMNCR10017262,JNCCMNCR10311713,False,51.2137432886208,Point,WGS84,-4.12180458172078
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Schottera nicaeensis,JNCCMNCR10017164,JNCCMNCR10309238,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Adamsia carciniopados,JNCCMNCR10017275,JNCCMNCR10312169,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Amphiura,JNCCMNCR10017316,JNCCMNCR10313411,False,51.2130209689317,Point,WGS84,-4.06163230945163
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Amphiura,JNCCMNCR10017255,JNCCMNCR10311554,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Balanus crenatus,JNCCMNCR10017210,JNCCMNCR10310602,False,51.2150695977971,Point,WGS84,-4.0474044544478
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Balanus crenatus,JNCCMNCR10017169,JNCCMNCR10309387,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Balanus crenatus,JNCCMNCR10017327,JNCCMNCR10313725,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Balanus crenatus,JNCCMNCR10017175,JNCCMNCR10309594,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Balanus crenatus,JNCCMNCR10017308,JNCCMNCR10313207,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Balanus crenatus,JNCCMNCR10017272,JNCCMNCR10312051,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Balanus crenatus,JNCCMNCR10017172,JNCCMNCR10309486,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Balanus crenatus,JNCCMNCR10017268,JNCCMNCR10311905,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Balanus crenatus,JNCCMNCR10017199,JNCCMNCR10310222,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Balanus crenatus,JNCCMNCR10017271,JNCCMNCR10312019,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Balanus crenatus,JNCCMNCR10017277,JNCCMNCR10312232,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Balanus crenatus,JNCCMNCR10017209,JNCCMNCR10310554,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Balanus crenatus,JNCCMNCR10017219,JNCCMNCR10310759,False,51.2156441704836,Point,WGS84,-4.11616411144186
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Balanus crenatus,JNCCMNCR10017233,JNCCMNCR10311018,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Balanus crenatus,JNCCMNCR10017257,JNCCMNCR10311609,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Balanus crenatus,JNCCMNCR10017325,JNCCMNCR10313642,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Balanus crenatus,JNCCMNCR10017165,JNCCMNCR10309249,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Balanus crenatus,JNCCMNCR10017186,JNCCMNCR10309960,False,51.2357158981589,Point,WGS84,-3.88930747566612
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Balanus crenatus,JNCCMNCR10017184,JNCCMNCR10309855,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Balanus crenatus,JNCCMNCR10017185,JNCCMNCR10309912,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Balanus crenatus,JNCCMNCR10017304,JNCCMNCR10313103,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Balanus crenatus,JNCCMNCR10017274,JNCCMNCR10312150,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Balanus crenatus,JNCCMNCR10017300,JNCCMNCR10312986,False,51.2209315035087,Point,WGS84,-4.0720106484145
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Balanus crenatus,JNCCMNCR10017220,JNCCMNCR10310767,False,51.2138987370051,Point,WGS84,-4.11322024023263
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Balanus crenatus,JNCCMNCR10017242,JNCCMNCR10311270,False,51.2150036255756,Point,WGS84,-4.101815259643
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Balanus crenatus,JNCCMNCR10017155,JNCCMNCR10308935,False,51.2167750919938,Point,WGS84,-4.10332795253492
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Balanus crenatus,JNCCMNCR10017332,JNCCMNCR10313891,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Balanus crenatus,JNCCMNCR10017255,JNCCMNCR10311552,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Balanus crenatus,JNCCMNCR10017306,JNCCMNCR10313177,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Balanus crenatus,JNCCMNCR10017310,JNCCMNCR10313268,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Balanus crenatus,JNCCMNCR10017170,JNCCMNCR10309444,False,51.2333116747382,Point,WGS84,-3.92645311267276
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Balanus crenatus,JNCCMNCR10017164,JNCCMNCR10309233,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Balanus crenatus,JNCCMNCR10017195,JNCCMNCR10310088,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Balanus crenatus,JNCCMNCR10017287,JNCCMNCR10312575,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Ctenolabrus rupestris,JNCCMNCR10017206,JNCCMNCR10310407,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Ctenolabrus rupestris,JNCCMNCR10017287,JNCCMNCR10312590,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Bryozoa indet crusts,JNCCMNCR10017271,JNCCMNCR10312025,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Bryozoa indet crusts,JNCCMNCR10017209,JNCCMNCR10310572,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Stenogramma interruptum,JNCCMNCR10017152,JNCCMNCR10308855,False,51.2309427889571,Point,WGS84,-4.01373079410804
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Stenogramma interruptum,JNCCMNCR10017172,JNCCMNCR10309506,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Stenogramma interruptum,JNCCMNCR10017329,JNCCMNCR10313798,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Stenogramma interruptum,JNCCMNCR10017324,JNCCMNCR10313609,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Sertularia,JNCCMNCR10017232,JNCCMNCR10310992,False,51.1865883939281,Point,WGS84,-4.22788786261401
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Gibbula umbilicalis,JNCCMNCR10017209,JNCCMNCR10310559,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Chromophycota indet. (crusts),JNCCMNCR10017169,JNCCMNCR10309426,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Chromophycota indet. (crusts),JNCCMNCR10017305,JNCCMNCR10313154,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Chromophycota indet. (crusts),JNCCMNCR10017167,JNCCMNCR10309364,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Chromophycota indet. (crusts),JNCCMNCR10017272,JNCCMNCR10312092,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Chromophycota indet. (crusts),JNCCMNCR10017288,JNCCMNCR10312643,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Chromophycota indet. (crusts),JNCCMNCR10017289,JNCCMNCR10312718,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Chromophycota indet. (crusts),JNCCMNCR10017324,JNCCMNCR10313636,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Chromophycota indet. (crusts),JNCCMNCR10017199,JNCCMNCR10310259,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Chromophycota indet. (crusts),JNCCMNCR10017209,JNCCMNCR10310599,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Chromophycota indet. (crusts),JNCCMNCR10017238,JNCCMNCR10311201,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Chromophycota indet. (crusts),JNCCMNCR10017222,JNCCMNCR10310830,False,51.2367381940553,Point,WGS84,-3.82488398958696
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Chromophycota indet. (crusts),JNCCMNCR10017242,JNCCMNCR10311288,False,51.2150036255756,Point,WGS84,-4.101815259643
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Chromophycota indet. (crusts),JNCCMNCR10017164,JNCCMNCR10309243,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Chromophycota indet. (crusts),JNCCMNCR10017195,JNCCMNCR10310107,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Polyides rotunda,JNCCMNCR10017159,JNCCMNCR10309073,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Polyides rotunda,JNCCMNCR10017325,JNCCMNCR10313654,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Nassarius reticulatus,JNCCMNCR10017327,JNCCMNCR10313737,False,51.1408933865611,Point,WGS84,-4.26571750540694
