country,quartervalue,yearend,te_veneers,orgcode,cl_veneers,cl_endodontic,num_radiographs
England,2,2013,0.0,5PN,0.0,1.0,565.0
England,1,2012,0.0,5PP,0.0,0.0,1049.0
England,4,2013,5.0,5PR,5.0,5.0,24.0
England,2,2013,70.0,5N5,64.0,151.0,1676.0
England,1,2012,53.0,5K9,47.0,1210.04525,21306.04184
England,4,2013,0.0,5PD,0.0,0.0,173.0
England,1,2013,0.0,5QC,0.0,142.0,2346.0
England,2,2012,5.0,5QK,5.0,4.0,38.0
England,3,2011,0.0,5PM,0.0,0.0,787.0
England,2,2011,0.0,5FE,0.0,0.0,321.0422091
England,2,2011,9.0,5PR,7.0,0.0,17.0
England,4,2013,42.0,5NW,36.0,347.0,2687.0
England,1,2011,43.0,5HQ,37.0,146.0,1246.0
England,2,2013,16.0,5LQ,14.0,371.0,2799.0
England,2,2013,0.0,5KF,0.0,284.0,5477.0
England,3,2013,0.0,5CQ,0.0,272.0,4027.0
England,2,2012,45.04669019,5QP,42.04357751,1598.456303,26111.50062
England,3,2013,8.0,5J6,5.0,5.0,32.0
England,2,2011,4.0,5QF,3.0,57.00870081,1423.127151
England,1,2013,0.0,5EM,0.0,40.0,431.0
England,3,2012,0.0,5C4,0.0,0.0,3858.050961
England,2,2012,2.014492754,5L3,1.007246377,13.0942029,76.55072464
England,4,2012,0.0,5KM,0.0,362.0,4894.0
England,1,2013,0.0,5QL,0.0,23.0,1790.0
England,1,2013,0.0,5C3,0.0,0.0,72.0
England,1,2012,5.0,5A3,2.0,2.0,18.0
England,3,2012,1.0,5NQ,1.0,5.0,25.0
England,2,2011,0.0,5PN,0.0,0.0,2483.0
England,2,2012,0.0,5PK,0.0,0.0,82.08341811
England,4,2012,3.0,5LG,3.0,25.0,104.0
England,1,2013,1.0,5NQ,1.0,359.0,3749.0
England,3,2011,0.0,5QP,0.0,2.0,1223.0
England,4,2012,80.03063488,5PM,72.02754608,1232.589085,30324.99966
England,3,2011,6.0,TAP,5.0,5.0,24.0
England,2,2013,2.0,5HX,2.0,75.0,1827.0
England,2,2012,1.004057481,5C3,1.004057481,324.3105664,4356.60541
England,3,2013,0.0,5JE,0.0,0.0,424.0
England,3,2012,52.04116367,5PY,44.03483079,636.5034633,4207.327924
England,2,2013,0.0,5D7,0.0,35.0,765.0
England,3,2012,0.0,5KG,0.0,411.2132849,6594.420343
England,2,2012,0.0,5N7,0.0,0.0,3277.779264
England,4,2013,1.0,5LQ,1.0,42.0,1324.0
England,1,2013,15.0,5EF,7.0,38.0,301.0
England,3,2013,0.0,5LF,0.0,0.0,431.0
England,3,2011,8.0,5QQ,7.0,118.0499242,3310.834856
England,1,2012,0.0,5QL,0.0,1.0,13270.0
England,2,2011,0.0,5HG,0.0,0.0,89.0
England,4,2013,0.0,5M1,0.0,0.0,55.0
England,4,2011,0.0,5P1,0.0,2.000173506,6226.540123
England,4,2012,46.05844981,5NQ,36.04574333,148.1880559,1101.397713
England,1,2013,0.0,5NV,0.0,0.0,2815.0
England,1,2012,2.0,5P6,2.0,132.0,4541.0
England,4,2011,0.0,5KM,0.0,1.0,3064.0
England,3,2012,0.0,5PV,0.0,0.0,94.0
England,2,2012,0.0,5QE,0.0,73.0,2496.0
England,3,2012,0.0,5QF,0.0,58.01091457,820.1543094
England,4,2011,0.0,5A7,0.0,49.0,795.0
England,1,2011,1.0,5F1,1.0,44.00142248,1101.073969
England,2,2013,0.0,5QQ,0.0,126.0,1926.0
England,3,2011,0.0,5NJ,0.0,6.0,1610.0
England,1,2013,0.0,5PR,0.0,0.0,4584.0
England,3,2013,0.0,5HG,0.0,0.0,7527.0
England,1,2013,0.0,5N2,0.0,66.0,1531.0
England,2,2011,0.0,5J6,0.0,0.0,4390.0
England,1,2013,92.0,5JE,66.0,607.0,9842.0
England,4,2012,0.0,5PY,0.0,57.0,920.0
England,4,2012,3.0,5M6,2.0,4.0,15.0
England,3,2011,0.0,5J4,0.0,0.0,1598.0
England,2,2013,0.0,5PR,0.0,0.0,352.0
England,2,2012,0.0,5HG,0.0,0.0,615.7325789
England,1,2013,0.0,5LQ,0.0,1.0,1132.0
England,2,2012,0.0,5.00E+01,0.0,35.0092081,995.2617732
England,3,2013,0.0,5H8,0.0,0.0,68.0
England,4,2013,0.0,5PP,0.0,16.0,1743.0
England,1,2013,0.0,5M6,0.0,12.0,194.0
England,4,2013,0.0,5PW,0.0,643.0407349,9584.607159
England,3,2013,8.0,5LA,8.0,302.0,2834.0
England,2,2011,84.0,5N3,62.0,197.0,1792.0
England,1,2012,0.0,5QH,0.0,0.0,9285.0
England,2,2012,0.0,5MV,0.0,0.0,474.4455934
England,1,2012,1.0,5LQ,1.0,18.0,68.0
England,4,2012,95.39284846,5D7,75.31014352,263.0834347,2977.261007
England,4,2011,0.0,TAP,0.0,0.0,312.0
England,3,2012,0.0,5LC,0.0,1.000358423,290.1039427
England,1,2011,0.0,5LA,0.0,0.0,129.0
England,1,2012,0.0,5PC,0.0,1.0,75.0
England,3,2012,64.04610121,5QP,48.03457591,485.3493607,3798.734378
England,4,2012,50.0,5KG,43.0,211.0,2553.0
England,1,2013,0.0,5P6,0.0,6.0,3199.0
England,4,2011,0.0,5QJ,0.0,4.0,119.0
England,1,2011,0.0,5N9,0.0,80.0,741.0
England,2,2012,4.0,5.00E+01,4.0,14.0,34.0
England,2,2013,35.0,5PD,32.0,1409.0,38063.0
England,2,2013,18.0,5A3,15.0,634.0,14443.0
England,2,2013,0.0,5PV,0.0,511.0,6838.0
England,2,2012,0.0,5PL,0.0,0.0,10863.42263
England,4,2012,0.0,5MD,0.0,26.0,584.0
England,3,2012,0.0,5H1,0.0,9.0,49.0
England,3,2013,0.0,5EM,0.0,16.0,1363.0
England,2,2011,0.0,5AT,0.0,1.0,711.0
England,4,2013,0.0,TAC,0.0,0.0,6067.0
England,2,2011,0.0,5QV,0.0,1837.08063,25117.1024
England,4,2011,0.0,5PE,0.0,0.0,6326.0
England,2,2013,6.0,5J2,4.0,34.01118396,828.169302
England,2,2012,14.0,5N2,11.0,7.0,86.0
England,2,2011,3.0,5EF,2.0,0.0,5.0
England,4,2011,0.0,5J6,0.0,52.0,744.0
England,1,2011,59.00807334,5P5,46.00629447,2121.344146,52726.02394
England,1,2012,0.0,5J9,0.0,0.0,1913.0
England,3,2013,0.0,5PA,0.0,0.0,1111.042977
England,2,2013,1.0,5QG,1.0,0.0,865.0
England,3,2011,64.0,5N2,53.0,1213.000029,25955.29877
England,2,2012,0.0,5HP,0.0,0.0,392.7983707
England,3,2011,9.0,5PH,6.0,30.00931035,921.25568
England,3,2011,25.0,5CN,18.0,504.0,7519.0
England,1,2011,4.0,5A7,4.0,54.0,1743.0
England,3,2012,10.0,5NL,9.0,25.0,148.0
England,3,2013,0.0,5LD,0.0,462.0,7607.0
England,2,2013,0.0,5EF,0.0,14.0,184.0
England,2,2012,0.0,5QD,0.0,56.09150327,1131.846405
England,3,2013,0.0,5P5,0.0,8.0,3682.0
England,1,2013,2.0,5D9,1.0,0.0,19.0
England,2,2012,0.0,5K5,0.0,0.0,567.1568031
England,3,2013,0.0,5ET,0.0,0.0,30.0
England,2,2011,3.000040071,5QV,3.000040071,4.000053427,30280.40445
England,3,2013,0.0,5MV,0.0,0.0,4593.568934
England,4,2013,7.0,5PM,6.0,10.0,68.0
England,2,2013,0.0,5P5,0.0,1531.0,20279.0
England,4,2012,46.01440651,5QK,42.01315377,1083.626655,17173.923
England,1,2012,0.0,5NM,0.0,0.0,476.0
England,3,2013,0.0,5A5,0.0,0.0,79.0
England,3,2012,0.0,5C2,0.0,14.0,655.0
England,2,2013,0.0,5NJ,0.0,3.0,1737.0
England,1,2012,0.0,5NT,0.0,1.0,9119.0
England,2,2011,9.0,5M3,7.0,5.0,41.0
England,1,2012,4.0,5PN,3.0,492.0,7697.0
England,4,2012,2.0,5EF,2.0,1.0,3.0
England,3,2011,1.0,5A9,1.0,0.0,846.0
England,3,2012,0.0,5K7,0.0,3.0,1007.0
England,2,2013,0.0,5QP,0.0,1.000054333,11004.59788
England,4,2012,0.0,5K5,0.0,60.01061196,988.1747435
England,4,2012,0.0,5K6,0.0,1.0,75.0
England,4,2011,0.0,5KG,0.0,0.0,502.181064
England,3,2011,0.0,5FL,0.0,38.0,333.0
England,3,2013,0.0,5PK,0.0,922.032978,12415.44406
England,2,2011,3.0,5PJ,3.0,42.0,859.0
England,2,2013,37.0,5H8,33.0,559.0,13410.0
England,2,2013,1.0,5NN,1.0,1.0,1665.0
England,4,2013,0.0,5NG,0.0,0.0,1119.0
England,1,2012,0.0,5QJ,0.0,84.0,1041.0
England,1,2011,0.0,5KM,0.0,26.0,493.0
England,3,2013,91.0,5M1,77.0,456.0,4560.0
England,1,2012,0.0,5PN,0.0,306.0,3154.0
England,3,2012,0.0,5HG,0.0,0.0,96.0
England,2,2013,2.0,5MK,2.0,2.0,24.0
England,3,2012,0.0,5PF,0.0,0.0,4806.651131
England,3,2013,0.0,5MX,0.0,41.0242987,822.4871592
England,3,2012,0.0,5PP,0.0,1158.368091,11933.09359
England,3,2012,0.0,5A7,0.0,0.0,4697.947424
England,1,2013,0.0,5HX,0.0,0.0,601.0
England,3,2012,0.0,5CQ,0.0,0.0,2822.424992
England,2,2011,0.0,5NG,0.0,1.000087055,8949.779055
England,3,2011,110.1263206,5NM,92.10564998,871.4456129,13909.42677
England,3,2011,3.0,5PP,3.0,92.01163919,2057.136206
England,4,2013,0.0,5PC,0.0,0.0,82.0
England,1,2013,0.0,5P6,0.0,90.0,1787.0
England,2,2012,0.0,TAK,0.0,1.0,551.0
England,4,2011,0.0,5NY,0.0,1.000080606,10303.83049
England,4,2012,0.0,5MD,0.0,0.0,382.0374877
England,1,2012,1.0,5P9,1.0,1.0,9514.0
England,2,2012,1.0,5J9,1.0,15.03937008,572.2462301
England,2,2011,0.0,5LA,0.0,14.0,74.0
England,4,2013,89.0,5NJ,71.0,1186.0,20011.0
England,3,2013,0.0,5C4,0.0,37.0,472.0
England,2,2013,93.0,5J4,83.0,483.085472,9434.992042
England,1,2012,59.0,5P7,45.0,346.0,2253.0
England,1,2013,0.0,5EF,0.0,173.0,1618.0
England,1,2013,21.0,5J2,21.0,171.0,1158.0
England,3,2012,0.0,5D7,0.0,4.0,963.0
England,1,2012,0.0,5NA,0.0,2.0,6075.0
England,2,2011,0.0,5KL,0.0,0.0,464.0953359
England,2,2011,0.0,5NL,0.0,2.0,176.0
England,3,2012,36.0,5LE,33.0,1075.00118,13224.27707
England,2,2011,0.0,5LG,0.0,26.00849673,553.180719
England,1,2012,15.0,5FL,15.0,94.0,990.0
England,1,2011,117.0356074,5F5,82.02489095,804.1377946,11310.23263
England,3,2011,0.0,5NT,0.0,120.0,1442.0
England,1,2012,0.0,5PD,0.0,0.0,950.0
England,2,2012,7.0,5HQ,6.0,38.06536092,1452.04666
England,4,2013,12.0,5HG,9.0,10.0,72.0
England,4,2013,33.0,5C5,31.0,866.0625169,14877.09845
England,4,2012,0.0,5PG,0.0,0.0,550.0398609
England,2,2013,6.0,5D8,5.0,3.0,34.0
England,4,2011,0.0,5D8,0.0,1.0,37.0
England,3,2013,0.0,5HP,0.0,0.0,361.0
England,1,2011,0.0,5NW,0.0,3.0,5340.0
England,1,2011,8.0,5D9,7.0,7.0,297.0
England,1,2013,0.0,5N7,0.0,0.0,5009.0
England,4,2013,0.0,5QG,0.0,47.00719645,1042.159547
England,4,2011,32.0,5A9,32.0,420.0,3111.0
England,4,2013,9.0,5M3,7.0,35.0,928.0
England,1,2012,0.0,5PJ,0.0,51.0,543.0
England,1,2011,0.0,5PE,0.0,0.0,685.0
England,3,2013,0.0,5HP,0.0,325.0,3371.0
England,1,2011,0.0,5A8,0.0,58.0,1005.0
England,4,2011,0.0,5J2,0.0,0.0,354.1721999
England,2,2011,0.0,5NN,0.0,6.0,1589.0
England,3,2011,62.0,5.00E+01,53.0,191.0,1619.0
England,3,2012,0.0,5MD,0.0,1.0,41.0
England,1,2013,2.0,5FE,2.0,3.0,17.0
England,2,2012,0.0,5MK,0.0,296.0755955,4629.819397
England,2,2011,0.0,5F1,0.0,0.0,522.0553964
England,1,2012,0.0,5C3,0.0,0.0,346.0
England,2,2011,0.0,5QC,0.0,1801.330717,19061.49961
England,1,2011,2.0,5C2,2.0,23.0,87.0
England,3,2011,0.0,5QK,0.0,1.0,105.0
England,4,2011,0.0,5QD,0.0,1.0,144.0
England,2,2013,20.0,5MK,20.0,68.0,1074.0
England,2,2013,0.0,5PM,0.0,0.0,69.0
England,1,2011,41.0,5PX,35.0,262.0,1873.0
England,4,2011,0.0,5LH,0.0,3.0,87.0
England,2,2012,0.0,5N1,0.0,0.0,1946.973958
England,4,2013,43.0,5NW,37.0,987.0,18695.0
England,4,2013,0.0,5LA,0.0,0.0,220.0
England,3,2012,0.0,5PW,0.0,0.0,100.0
England,1,2011,9.0,5N5,8.0,43.00788357,1205.140894
England,3,2011,0.0,5QH,0.0,1.0,106.0
England,2,2011,2.0,5J9,1.0,0.0,1.0
England,2,2012,41.0934833,5LG,36.08173395,1012.75607,19006.20405
England,2,2011,0.0,5N6,0.0,0.0,1183.046547
England,3,2013,0.0,5QF,0.0,40.0,747.0
England,1,2012,0.0,5NE,0.0,944.0,8716.0
England,3,2012,0.0,5QW,0.0,0.0,2943.869523
England,3,2013,0.0,5N8,0.0,0.0,127.0
England,1,2011,0.0,5N9,0.0,887.0,7093.0
England,3,2012,14.00098256,5P5,8.00024564,147.0297224,5588.813603
England,4,2012,27.0090422,5LQ,22.00736772,888.5629619,16617.09758
England,3,2011,3.0,5QF,3.0,64.00925536,1357.164165
England,2,2013,0.0,5QW,0.0,19.09033281,350.659271
England,1,2011,6.0,5J6,6.0,4.0,50.0
England,4,2011,0.0,5FE,0.0,0.0,381.0
England,1,2012,35.0,5K8,32.0,338.0,2869.0
England,4,2011,0.0,5K5,0.0,6.0,107.0
England,4,2012,0.0,5LQ,0.0,3.0,1247.0
England,3,2013,5.0,5ND,4.0,7.0,102.0
England,4,2011,0.0,5M2,0.0,0.0,4628.667917
England,3,2013,0.0,5QC,0.0,156.0,2551.0
England,1,2011,101.0,5PF,88.0,618.0,5039.0
England,1,2013,0.0,5KL,0.0,0.0,564.0
England,4,2012,0.0,5P1,0.0,2.0,1030.0
England,4,2012,24.03333137,5AT,23.03189411,732.0350961,15948.37252
England,2,2012,1.0,5K9,1.0,83.11390533,2003.583938
England,3,2013,0.0,5N8,0.0,75.0,1126.0
England,2,2012,10.09615385,5NP,8.076923077,4.038461539,41.39423077
England,2,2011,0.0,5NJ,0.0,0.0,452.0
England,3,2012,0.0,5J4,0.0,0.0,39.0
England,1,2013,1.0,5FL,1.0,22.0,802.0
England,4,2012,16.03340292,5QV,14.02922756,199.219708,6840.136845
England,4,2012,0.0,5MX,0.0,8.0,893.0
England,1,2013,69.0,5NE,54.0,1251.0,22659.0
England,3,2011,50.0,5NR,39.0,213.0,1622.0
England,4,2011,0.0,5NF,0.0,1.0,56.0
England,4,2011,0.0,5PT,0.0,0.0,13442.30881
England,1,2012,5.0,5QN,5.0,40.0,1140.0
England,3,2011,0.0,5P5,0.0,1.0,245.0
England,1,2011,5.0,5L1,4.0,556.0,9649.0
England,2,2012,3.0,5K3,3.0,4.0,21.0
England,2,2013,0.0,5C4,0.0,0.0,217.0
England,4,2013,1.0,5C3,1.0,19.0,99.0
England,2,2011,0.0,5NV,0.0,1449.0,17026.0
England,4,2012,0.0,5K8,0.0,0.0,5983.153221
England,3,2013,2.0,5GC,2.0,11.0,101.0
England,4,2012,0.0,5F7,0.0,0.0,55.0
England,3,2012,0.0,5J4,0.0,1.001201121,2010.411851
England,4,2012,47.02910217,5NW,35.02167183,301.1863777,2300.423529
England,3,2013,0.0,TAL,0.0,20.0,370.0
England,4,2013,3.0,5D9,3.0,5.0,28.0
England,3,2011,36.0,5MK,31.0,439.0,10134.0
England,1,2012,74.0,5J4,66.0,172.0,1226.0
England,2,2013,0.0,5J6,0.0,413.0,5954.0
England,2,2011,0.0,5NC,0.0,0.0,35.0
England,1,2012,15.0,5FL,15.0,477.0,9645.0
England,3,2013,81.0,5N8,72.0,392.0,3796.0
England,4,2012,103.0,5KM,83.0,493.0,9680.535488
England,1,2011,67.0,TAC,57.0,782.0,11249.0
England,1,2013,0.0,5QR,0.0,0.0,628.0
England,3,2011,0.0,5NR,0.0,6.0,810.0
England,4,2012,0.0,5NF,0.0,3.0,941.0
England,4,2013,0.0,5QE,0.0,60.0,2749.0
England,2,2011,45.0,5K9,44.0,1214.0,21057.48684
England,4,2013,0.0,5A4,0.0,1.0,4677.0
England,2,2011,0.0,5PP,0.0,83.0,1016.0
England,2,2013,52.0,5J5,44.0,812.0,15852.0
England,3,2011,0.0,5LC,0.0,0.0,283.0
England,2,2013,7.0,5ND,4.0,9.0,72.0
England,2,2012,49.12947739,5PP,41.10833823,247.6526718,1821.801233
England,2,2012,83.10191552,5N2,73.08963654,356.4371316,3010.692289
England,1,2012,5.0,5J2,4.0,6.0,28.0
England,4,2012,0.0,5NC,0.0,12.16,48.64
England,4,2013,63.0,5PA,57.0,307.0,2909.0
England,1,2012,0.0,5KF,0.0,1.0,521.0
England,3,2012,0.0,5NM,0.0,5.0,1531.0
England,1,2012,0.0,5ET,0.0,0.0,1707.0
England,4,2013,0.0,5ND,0.0,2.0,131.0
England,2,2011,7.0,5NQ,6.0,6.0,30.0
England,3,2013,2.0,5LF,2.0,31.0,136.0
England,4,2011,0.0,5PY,0.0,63.0,847.0
England,4,2011,0.0,5PN,0.0,0.0,69.0
England,2,2012,9.0,5P6,6.0,21.0,112.0
England,1,2012,0.0,5A3,0.0,558.0,5696.0
England,1,2013,0.0,5AT,0.0,29.0,829.0
England,1,2013,0.0,5H1,0.0,0.0,59.0
England,3,2013,5.0,5MX,4.0,62.0242987,1348.544687
England,4,2012,0.0,5K8,0.0,0.0,356.2350611
England,4,2013,0.0,5QW,0.0,0.0,181.0
England,1,2013,0.0,5LG,0.0,0.0,468.0
England,3,2011,0.0,5QE,0.0,1.000113033,13051.47508
England,3,2013,0.0,5N1,0.0,11.0,2319.0
England,2,2013,0.0,5F5,0.0,0.0,408.0
England,1,2011,4.0,5NJ,4.0,41.0,1179.0
England,3,2012,1.0,5L1,1.0,47.02830911,1049.443764
England,1,2011,0.0,5LE,0.0,0.0,435.0
England,2,2012,0.0,5PL,0.0,1.0,75.0
England,2,2012,0.0,5JX,0.0,118.0,913.0
England,2,2013,0.0,5MK,0.0,95.0,916.0
England,4,2013,24.0,TAK,23.0,275.0,2405.0
England,1,2011,82.11111111,5NE,57.07723577,204.2764228,1610.178862
England,3,2011,3.0,5K7,2.0,72.0,1157.0
England,2,2013,0.0,5PL,0.0,0.0,51.0
England,1,2013,0.0,5PN,0.0,294.0,3969.0
England,4,2013,0.0,5PH,0.0,356.0,5359.0
England,1,2013,0.0,5F5,0.0,0.0,55.0
England,2,2012,26.0,5PG,24.0,22.0,103.0
England,4,2013,0.0,5L1,0.0,2.0,1198.0
England,1,2011,1.000131044,5K7,1.000131044,1.000131044,5366.703184
England,4,2011,53.0,5EM,49.0,1071.0,16493.0
England,4,2012,0.0,5PP,0.0,0.0,14715.346
England,2,2011,0.0,5EM,0.0,50.0,457.0
England,1,2013,0.0,5P5,0.0,88.0,2334.0
England,1,2011,0.0,TAP,0.0,295.0,2963.0
England,3,2013,52.0,5LF,50.0,1262.0,20525.0
England,1,2012,0.0,5K9,0.0,604.0452502,8742.65493
England,1,2011,4.0,5NL,4.0,93.00983512,2950.242262
England,3,2012,2.001106807,5PC,2.001106807,49.05091312,1449.957323
England,2,2013,0.0,5J5,0.0,555.0,6514.0
England,1,2013,26.0,5NC,23.0,411.0,2784.0
England,2,2013,31.0,5J9,22.0,61.0,512.0
England,3,2013,124.0,5N4,113.0,312.0,2714.0
England,2,2011,2.0,5P2,2.0,62.09183212,2815.332164
England,4,2011,28.0,5LA,23.0,289.0,2354.0
England,2,2012,45.05917938,5P7,37.0486586,394.5181483,2352.089164
England,3,2011,0.0,5M8,0.0,0.0,359.0443101
England,4,2011,10.0,5PH,10.0,109.0,1058.0
England,4,2013,84.0,5M1,77.0,434.0,4190.0
England,3,2013,0.0,5QV,0.0,0.0,34202.0
England,4,2012,7.0,5M6,7.0,250.1037322,6679.861973
England,4,2011,0.0,5P5,0.0,14.0,3452.0
England,2,2011,0.0,5K5,0.0,63.0,719.0
England,1,2011,0.0,5QM,0.0,1.0,833.0
England,1,2013,4.0,5CN,4.0,2.0,16.0
England,2,2013,2.0,5AT,2.0,47.0,1879.0
England,4,2011,6.0,5J5,6.0,17.0,79.0
England,2,2013,13.0,5NV,12.0,99.0,5491.0
England,1,2012,0.0,5KF,0.0,19.0,527.0
England,1,2011,13.0,5A3,11.0,738.0,13820.0
England,2,2012,10.0,5P9,10.0,124.1127881,3382.565442
England,2,2013,0.0,5P6,0.0,0.0,2312.0
England,2,2012,0.0,5NX,0.0,13.0,1031.0
England,3,2011,0.0,5P7,0.0,9.001373207,1504.229478
England,1,2013,2.0,5QN,2.0,9.0,27.0
England,3,2013,1.000094375,5KF,1.000094375,319.0301057,5951.561627
England,3,2013,0.0,5A9,0.0,0.0,92.0
England,1,2012,0.0,5PW,0.0,0.0,6742.0
England,2,2011,32.0,5K7,30.0,269.0,3064.0
England,4,2011,0.0,5D7,0.0,0.0,7317.968455
England,1,2011,13.0,5CQ,11.0,114.0,853.0
England,4,2012,0.0,5K7,0.0,3.0,1167.0
England,4,2012,0.0,5NG,0.0,868.1445265,10669.06566
England,3,2013,41.0,5QW,33.0,93.0,1002.0
England,1,2011,0.0,5P5,0.0,1.0,198.0
England,4,2012,4.0,5QT,4.0,28.0,508.0
England,4,2012,0.0,5PH,0.0,0.0,363.0416619
England,2,2011,0.0,5PE,0.0,0.0,475.0
England,2,2012,1.0,5LG,1.0,2.0,1249.0
England,4,2013,1.0,5CQ,1.0,7.0,26.0
England,1,2012,0.0,5A5,0.0,0.0,3928.0
England,2,2013,7.0,5C2,6.0,73.0,1551.0
England,4,2012,0.0,5PJ,0.0,513.0,6936.0
England,3,2013,0.0,5LE,0.0,26.0,95.0
England,3,2012,0.0,5M3,0.0,2.001157826,4066.352703
England,2,2011,0.0,5QW,0.0,16.00743149,279.1295866
England,2,2011,66.01610149,5PL,55.01341791,175.0426933,2666.650403
England,3,2011,0.0,5N2,0.0,0.0,1615.0
England,2,2011,0.0,5H8,0.0,0.0,504.0
England,2,2012,0.0,5K8,0.0,271.445525,5223.300643
England,3,2012,0.0,5MV,0.0,379.2556708,7655.160638
England,2,2011,3.0,5A5,3.0,140.0,1486.0
England,2,2012,0.0,5K9,0.0,0.0,669.3322738
England,1,2011,30.0,5P1,27.0,999.0,15295.0
England,2,2012,0.0,5LH,0.0,575.0117509,6081.70094
England,3,2012,47.04121,5NQ,32.02805787,139.1218764,1112.975011
England,3,2011,44.0,5P9,38.0,1118.0,23194.35125
England,4,2011,13.0,5NM,12.0,6.0,60.0
England,1,2011,53.0,5F7,47.0,270.0,2012.0
England,4,2013,36.0,5QR,32.0,164.0,1586.0
England,2,2013,45.0,5KF,41.0,195.0,1701.0
England,4,2013,27.0,5NR,21.0,815.0,17146.0
England,3,2011,6.0,5MD,6.0,40.0,141.0
England,4,2013,0.0,5PT,0.0,3.0,16618.0
England,2,2011,0.0,5NR,0.0,0.0,51.0
England,3,2013,0.0,5MD,0.0,43.0,612.0
England,1,2012,12.0,5M6,11.0,110.0,802.0
England,4,2011,0.0,5J4,0.0,0.0,338.0
England,4,2012,0.0,5PD,0.0,0.0,14089.06112
England,3,2012,0.0,5LE,0.0,8.0,914.0
England,1,2013,0.0,5NW,0.0,0.0,93.0
England,2,2012,16.0,5N1,14.0,115.3492181,4838.591428
England,3,2011,41.0,5NN,37.0,143.0,1184.0
England,3,2013,0.0,5F1,0.0,33.0,1152.0
England,3,2013,0.0,TAC,0.0,0.0,93.0
England,2,2012,6.0,5NJ,5.0,8.0,36.0
England,4,2011,0.0,5L1,0.0,0.0,2796.0
England,1,2013,15.0,5N2,12.0,75.0,3589.0
England,1,2012,0.0,5NG,0.0,7.0,135.0
England,1,2013,31.0,5P1,29.0,952.0392218,16676.79483
England,3,2013,0.0,5NA,0.0,15.0,1113.0
England,3,2013,0.0,5A7,0.0,29.0,666.0
England,4,2012,0.0,5M8,0.0,0.0,5365.027472
England,1,2012,0.0,5M2,0.0,0.0,4403.0
England,1,2011,7.074468085,5M1,7.074468085,57.08510638,874.4148936
England,3,2012,61.01088508,5LF,55.00981442,752.1341899,4653.8303
England,1,2012,0.0,5NK,0.0,1.0,546.0
England,2,2012,0.0,5NQ,0.0,0.0,3250.437019
England,3,2011,5.0,5PY,5.0,82.0,1695.0
England,3,2013,8.0,5J6,5.0,49.0,1513.0
England,3,2011,0.0,5A4,0.0,23.0,432.0
England,3,2012,0.0,5A3,0.0,658.8765952,7128.484014
England,1,2013,0.0,5N4,0.0,0.0,12171.0
England,3,2013,0.0,5NH,0.0,0.0,1197.0
England,1,2013,0.0,5QF,0.0,0.0,857.0
England,2,2011,7.0,5NN,5.0,54.0,1224.0
England,4,2013,43.0,5EM,37.0,332.0,2557.0
England,3,2013,30.0,5AT,26.0,233.0,2165.0
England,3,2013,0.0,5PR,0.0,41.0,501.0
England,1,2011,1.0,5PJ,1.0,2.0,495.0
England,3,2011,0.0,5PM,0.0,0.0,82.0
England,1,2012,1.000048702,5NJ,1.000048702,1.000048702,4863.236838
England,1,2012,0.0,5NT,0.0,17.0,2680.0
England,2,2013,0.0,5FE,0.0,404.0,5202.0
England,1,2012,8.0,5MV,6.0,12.0,66.0
England,2,2013,32.0,5NA,29.0,329.0,2340.0
England,4,2012,0.0,5N4,0.0,1198.417917,13786.80779
England,4,2012,0.0,5F1,0.0,1.0,656.0
England,2,2013,0.0,5EM,0.0,49.0,430.0
England,3,2011,6.0,5J6,6.0,49.0,1201.0
England,4,2011,2.0,5F1,2.0,37.0,1184.055069
England,1,2012,0.0,5N2,0.0,0.0,1691.0
England,4,2011,1.000105086,5KM,1.000105086,406.042665,5111.537095
England,4,2013,0.0,5QA,0.0,19.00164773,2926.253751
England,4,2011,10.0,5M1,9.0,50.0060741,1162.124317
England,3,2013,1.0,5NV,1.0,1.0,23460.0
England,2,2011,0.0,5N3,0.0,48.01734104,1029.371749
England,3,2013,188.0,5NL,166.0,596.0,5470.0
England,4,2011,0.0,5A4,0.0,3.0,615.0
England,1,2012,0.0,5NX,0.0,395.0,5949.0
England,1,2012,0.0,5PK,0.0,0.0,639.0
England,2,2012,41.05652381,5QE,32.04460064,1570.40239,36333.8282
England,3,2012,0.0,5JE,0.0,0.0,66.0
England,4,2012,72.98380129,5NX,62.98608962,765.0173041,18859.28385
England,2,2012,0.0,5J6,0.0,0.0,547.4176295
England,4,2012,0.0,5J5,0.0,57.01390244,931.2270732
England,3,2012,14.00071369,5QE,10.00071369,121.1165049,3205.632417
England,2,2011,0.0,5NK,0.0,4.0,1243.0
England,2,2012,0.0,5QQ,0.0,1834.317932,18388.2855
England,2,2012,0.0,5PF,0.0,0.0,5053.037466
England,2,2012,110.6069757,5NG,92.5056541,1211.628124,22073.3625
England,3,2013,0.0,5HP,0.0,0.0,3048.0
England,1,2011,0.0,5P7,0.0,20.0,524.0
England,2,2011,41.00004319,5PW,35.00004319,880.0000432,15913.26162
England,3,2011,0.0,5PJ,0.0,0.0,388.0
England,4,2011,0.0,5EM,0.0,0.0,434.0
England,1,2012,102.0,5N2,80.0,1222.0,28153.0
England,2,2011,0.0,5KG,0.0,0.0,54.0
England,3,2013,25.0,5NJ,17.0,56.01016586,1514.210005
England,1,2012,8.0,5NT,7.0,23.0,90.0
