crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
e5069e6be10178b1bb0d38b473f092cd3b5c63c61772b54d04995b3f5e78471a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.050858,50.26355,On or near Supermarket,E01018809,Cornwall 044C,Investigation complete; no suspect identified
41c739a71cd481f29dcb7c5fcbefedb0efadeeed235bb8460c71681d70be3661,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.213824,50.409406,On or near Parking Area,E01018792,Cornwall 026C,Investigation complete; no suspect identified
791eaef7c2afce5d6327e925ab1e89b9036b535a9dc3923a570ea9695e3a58e0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.245226,50.229106,On or near Hospital,E01018895,Cornwall 051B,Unable to prosecute suspect
93f008c0ad31b9ce6c91209eec0a7ee0ab9f793adef65aa749e325b24e2aa0a0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.944056,50.429925,On or near SPRINGFIELD PLACE,E01019062,Cornwall 019C,Investigation complete; no suspect identified
4e93d9cb4de80307d2a4b12e59d64898ced9eb1a9239aa96b48879d88eb73270,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.776244,50.371295,On or near ROSINA WAY,E01019075,Cornwall 027E,Unable to prosecute suspect
75cf535910935415d4f715c82da23b6081915f454f8c715b61396eac089421b9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.028054,50.311068,On or near POLISKEN WAY,E01018815,Cornwall 032A,Unable to prosecute suspect
f9cbf4147643a8c28e70416312749ac1e5b3efcae220ff70907a1fcdebec2992,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.536034,50.118238,On or near PRINCES STREET,E01018999,Cornwall 068C,Unable to prosecute suspect
eb9057c486ef230eaa4160ba18c0b9fb15a7f79ed389df62b63f16696db6746e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.513238,50.127747,On or near Supermarket,E01018988,Cornwall 065A,Investigation complete; no suspect identified
a2bf20147e184f0715da5a64a6ce5190df4b3a09d431d16222efd1c59d9b904d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.860334,50.351139,On or near MCLEAN DRIVE,E01019070,Cornwall 030B,Unable to prosecute suspect
7a4e5863c06d02662c1c0a01269188e73e7d00676bae93988c615971b16cf904,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.057609,50.264434,On or near Park/Open Space,E01018809,Cornwall 044C,Unable to prosecute suspect
4f1b5702319739fec522b52017f3e51a022b387f4b9702b565ca0d814425f901,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.057609,50.264434,On or near Park/Open Space,E01018809,Cornwall 044C,Unable to prosecute suspect
43cfafa39c37c126a7b1b09d5b70f2d1a68865199fec7bddc5bd8d5de0c2df8c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.162414,50.36962,On or near A374,E01015155,Plymouth 029C,Investigation complete; no suspect identified
cd68286179497ca47519d5f577912ae7e19696c0d9287afeebd537317a50e216,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Offender given a caution
dac40e541a69553f2bc2d0d57158a4f81b7b9e723d09222cb5ca026b33ef79e8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.200637,51.015366,On or near STATION HILL,E01020277,Torridge 004A,Investigation complete; no suspect identified
c99555bec7cb645cda77e4aa80b5212167287a0bdb76910bf9aea7fcd78f61ba,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.293984,50.700238,On or near STATION ROAD,E01019937,East Devon 013A,Investigation complete; no suspect identified
7d48dd1cb800ebe8d8bc9de124a6d52ea3b21d4c1735aec0afbee0528031bca1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.520876,50.728578,On or near B3212,E01019995,Exeter 008B,Investigation complete; no suspect identified
b771633b2576c99d2e231cba6ccb5644dbc5c7bbce9e1831cc7c50f0abfd4a4d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.478062,50.451584,On or near NEW ROAD,E01018772,Cornwall 017D,Investigation complete; no suspect identified
43e3ce98140287efb16327188360495dbc2f4dabce74de9392b9dae551fca8f5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.542417,50.488457,On or near SOUTH PARKS ROAD,E01015252,Torbay 003D,Investigation complete; no suspect identified
5e2313f3aefe564d33ae8fd951723f99ff84e9e6f68e1d29a21517b6e84f45fe,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.534133,50.721903,On or near Theatre/Concert Hall,E01020018,Exeter 008E,Investigation complete; no suspect identified
21b153d648dd62d0ba6ff767e5d15b498bbbb9bf8d8ef41d25c721a544332183,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.548025,50.720442,On or near OKEHAMPTON ROAD,E01019985,Exeter 005E,Investigation complete; no suspect identified
4a100ccb0622cb91b8da07104fd277eeae31915f75593ee38006570d984d866d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.538698,50.718119,On or near SWAN YARD,E01020030,Exeter 010C,Investigation complete; no suspect identified
b902c0307f6caccd9085f3076da228bf0545cb05be1e9b51fbd2701dcbe197c4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.093872,50.413706,On or near LONG DOWN GARDENS,E01015090,Plymouth 005A,Investigation complete; no suspect identified
200dff76e8909682efea1372bd4148c9cddbf4f31ab16abcd595d69ddc7659fe,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.300219,50.209689,On or near Police Station,E01018877,Cornwall 053D,Offender given a caution
461bab4fa81873d73e553b7e94bc457bc510c55ac5fdf7982328cdf589a16c22,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.363353,50.639689,On or near ST THOMAS HILL,E01018950,Cornwall 005E,Offender given a caution
d7a19a26266b8767aa1d033b072e5710f3847b8e0387f61af769838c1cfe0be2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.039564,50.27438,On or near Sports/Recreation Area,E01018824,Cornwall 042B,Unable to prosecute suspect
7094e815dde669d0961d82c2ee4655138f42101b7a4cbdb40f917abb282aed53,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.455152,50.454778,On or near PASSMORE CLOSE,E01018767,Cornwall 017A,Offender given a caution
4cda660e6056130034b0a99389cebb5a917a7853dfa780b41d5eab046ce26a27,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.898387,50.931699,On or near STATION ROAD,E01020098,North Devon 014B,Investigation complete; no suspect identified
9e557078c2c62bf4e9032d53295363130c6ec8b8e1250077b324baad420d50fa,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.079051,50.412332,On or near BRACKEN TERRACE,E01019022,Cornwall 021E,Investigation complete; no suspect identified
887017fc1b4a5195fa76ef223bdb6530b33cca60fee73bd28b61f8f89675c62b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.652038,50.653533,On or near LAYNE FIELDS,E01020273,Teignbridge 003D,Investigation complete; no suspect identified
0790d9cfc4a6686dc26a030e487b47065aa6960d81754441a479a395e279283e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.222529,50.408026,On or near WARFELTON CRESCENT,E01018790,Cornwall 025C,Investigation complete; no suspect identified
87130efee9c377999c2888b9d2e22a412df840bcb19bdf336b1f5629f7fea2bd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.487133,50.728384,On or near HEADLAND CLOSE,E01020037,Exeter 007C,Unable to prosecute suspect
a37d65688c70425c162b3adaed02db394c0b9666761a8c1e7b82d5c9a4a8be01,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.074791,50.415242,On or near STATION APPROACH,E01019020,Cornwall 021C,Investigation complete; no suspect identified
13c47d291c1be7e5c95b1382dfe5a21ea4aed776d1c506ba2e63950ff045e831,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.525112,50.461947,On or near LAWRENCE PLACE,E01015256,Torbay 008C,Investigation complete; no suspect identified
a8c3ca47b696a211013b377ee5108fa53ff546a39a2af5486fe73c0e72238c70,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.220896,50.175861,On or near TRINITY CLOSE,E01018922,Cornwall 059D,Investigation complete; no suspect identified
f797da32c98e006b57ae215f832d1fd7b0f2c35c9f5372595cf1dfda46687962,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.24855,50.231577,On or near CREMBLING WELL,E01018895,Cornwall 051B,Unable to prosecute suspect
e5b629071746c1e637cec937a06fbc35b198adfbd35acd1464eb43a5d9ea1a4b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.596437,50.426499,On or near GRAMPIAN CLOSE,E01015190,Torbay 013A,Investigation complete; no suspect identified
7103b42104fe00f0745aeb889a2c91903ee20c237770474001e92615d0b9e27d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.071212,50.390834,On or near Supermarket,E01015122,Plymouth 019E,Local resolution
eb19b3ca3d74aebe56efa93077c92901a3370e0628ba3e262c9a1fa360140a34,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.671216,50.408441,On or near DUKE STREET,E01019035,Cornwall 027A,Unable to prosecute suspect
c48d05dd360a0868b0b63265d285d85f45c706deea80981a5d4a2f2de9e6818d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.624567,50.51817,On or near WESTWOOD CLEAVE,E01020194,Teignbridge 013B,Investigation complete; no suspect identified
00221585a4ed309316cef45ccf6787fb8f0fde7c678583770fa5248c432bbf96,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.530715,50.491463,On or near PAFFORD AVENUE,E01015266,Torbay 001E,Unable to prosecute suspect
84b34a7046704fe3d33e55c865161c076191afd1d218d75cd70576a32af9da87,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.793966,50.334673,On or near SOUTH STREET,E01019033,Cornwall 039A,Unable to prosecute suspect
6814f532ec4d7ace475db1cf630ef314a01c7880f731878ae7ae5584649551e3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.441161,50.732307,On or near BLACKHORSE LANE,E01019898,East Devon 014A,Investigation complete; no suspect identified
3f2d88c512d20d2675740f5685be1137a52a58a599d668089080edbc8c458463,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.523526,50.727725,On or near Supermarket,E01020022,Exeter 004E,Investigation complete; no suspect identified
dcbd2696d7c14866b7f8d3e49432fbd91b25cb2a08db0ccec60e5a10532c0217,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.462303,50.74048,On or near ROSS CLOSE,E01019893,East Devon 006C,Investigation complete; no suspect identified
42954260a312661eb0dce02bc2cd8a21093b07ba7f7a9fc09512271052bbf9f1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.150143,50.41857,On or near Supermarket,E01015030,Plymouth 007A,Unable to prosecute suspect
aad8be5c27fc5c74496ee0156b6f399d2b57d6e45a72bc85dc1cd549286d9737,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.054179,50.756387,On or near Sports/Recreation Area,E01019936,East Devon 007D,Unable to prosecute suspect
2cf15890b1a752c73605d8d50ccecc559ce9f17fe567afba350628120ff5964f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.150143,50.41857,On or near Supermarket,E01015030,Plymouth 007A,Unable to prosecute suspect
d5ffe06e2cd42b74081d0487d7bf28cef3e21776fe6aceb3aa21c109f96a5967,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.307413,50.213982,On or near PENGWARRAS ROAD,E01018875,Cornwall 053B,Investigation complete; no suspect identified
a8b99d130d3ad666997e964ffa1fe5d44abb4d42100e61c60da4881653ab2368,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.775148,50.283054,On or near EBRINGTON STREET,E01020168,South Hams 010A,Unable to prosecute suspect
aaac446aa34b1e72ed29959534ce81c3d948d7f1366e294c79c505b8f3cd1b98,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.784162,50.40562,On or near MINORCA LANE,E01019053,Cornwall 024B,Investigation complete; no suspect identified
6882f13ca44d743ce8c4413771a9e692e768126e02101395fea6d034f2f0fdbb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.16146,51.100591,On or near VELATOR ROAD,E01020093,North Devon 005D,Investigation complete; no suspect identified
cf32184755e9ad1dc6daf4afb17d3e2170ece99f7ff50df09121d69321f1135d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.466304,50.683439,On or near EXE STREET,E01033235,Exeter 015E,Investigation complete; no suspect identified
e891c406298854b34d57dffdfa3bae786df91abd4b7a354047b62a7b91e4ce3f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.213824,50.074221,On or near Sports/Recreation Area,E01018903,Cornwall 073C,Investigation complete; no suspect identified
17d2273959754e01e7734d1ded4faaac387a118d98b494800cd1b43eba55fb60,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.610908,50.601272,On or near OLD WAY,E01020220,Teignbridge 004C,Investigation complete; no suspect identified
2bd059d6d761b7e8106f925bd98d79ab6520d9360a7b46cdd35047ad88e82d36,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.076067,50.385396,On or near ROBERT ADAMS CLOSE,E01015113,Plymouth 019B,Investigation complete; no suspect identified
4564a9c05c9ce6c93d2898db32d1d7bf0c200d4152a696c290fdaa9001b42469,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.556879,50.781625,On or near Parking Area,E01018951,Cornwall 002B,Investigation complete; no suspect identified
696883b7d007c8b7af4a9cb41f7de16bdc95169560ce94239295c8426b083d63,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.52853,50.827566,On or near Petrol Station,E01018937,Cornwall 001B,Offender given a caution
d59f379b5c325a94eadb9de248973d207a032e4bc9f9dc7524242fbcf13d7a24,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.065013,50.364079,On or near Parking Area,E01015131,Plymouth 030C,Investigation complete; no suspect identified
5c5e2c83eca831d2d2699ebb038232b9230b37fbdb38729ca7d49afdbb1f61de,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.174603,50.372936,On or near Theatre/Concert Hall,E01015046,Plymouth 026C,Unable to prosecute suspect
b341027d1c44ff535ccf85f2ff5c88b22b15bc2be9fb8e2fe0d0fe1a9d506e9f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.993277,50.739624,On or near LABURNUM WAY,E01020328,West Devon 002B,Investigation complete; no suspect identified
434cdd60d77950c3422b5a54861870f1c054d9e4ec975a7b26e982336e4fa4df,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.598903,50.543887,On or near HOMERS CRESCENT,E01020255,Teignbridge 009E,Investigation complete; no suspect identified
5488c3d6017ea8d08307ec29ad510665d14ecd35e9ae43ffe9aab028c470774d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.568441,50.436063,On or near BISHOP'S PLACE,E01015231,Torbay 014B,Unable to prosecute suspect
1cd3b021239a34c987efce001c07d374c73f17b0e8bcc8a6d6a82168e610dfff,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.540422,50.467403,On or near LIME AVENUE,E01015261,Torbay 008D,Investigation complete; no suspect identified
faadf5dbcf9c6b745415075a92127f720bd1e2b0b79f9280c2c58b26ebf220b5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.056382,50.263684,On or near FRANCES STREET,E01018809,Cornwall 044C,Investigation complete; no suspect identified
a4c7dc1a1320c8f87ad19b55bbd1f67578eb255956bb70221409b787e2e760d4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.547789,50.461306,On or near OLD MILL ROAD,E01015208,Torbay 019F,Unable to prosecute suspect
294a2f98bbb8dcf6dc79271f3d4bb9e0998326f14325073eeb8ac1cb5187c7b2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.104526,50.764317,On or near WATERHOUSE HILL,E01020322,West Devon 001C,Investigation complete; no suspect identified
e1d60389a16291886a155e22180a77f23889684e8e5bc0a16d6b752b5fe687e8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.229539,50.235607,On or near BALMORAL PLACE,E01018911,Cornwall 046D,Investigation complete; no suspect identified
d040c8f345ff62d6207444c099e86fed97c7c83363604e546058339dc071d9d5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.774112,50.344153,On or near EASTFIELD WAY,E01019015,Cornwall 036C,Investigation complete; no suspect identified
9c59e6fc5cf363ba1b1967536f210bafd36aac13d2c2403471feaf5a54f05815,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.703124,50.351043,On or near PAR GREEN,E01019026,Cornwall 035C,Investigation complete; no suspect identified
9c5ede3bfd23238f122b3c434fbcb146733f67c0c3969666e19d331891041dc7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.091398,50.360063,On or near THE BROADWAY,E01015136,Plymouth 031B,Investigation complete; no suspect identified
810aebd1e0076b0fc82222836c4b54203ce9c926877484b703fd97fcf3fceb4f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.409065,50.619357,On or near FORE STREET,E01019916,East Devon 019A,Investigation complete; no suspect identified
68fe68e7bde44f885b79416273a8e0fb7d87ca42a3db35e69d9ba09a49dfe4a9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.700572,50.430986,On or near FALLOWFIELDS,E01020182,South Hams 003C,Investigation complete; no suspect identified
2d393f7a9482233194a61db73754cebcc8a8a776bad79e6875d3cf358d1fb28e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.116321,50.345725,On or near STADDON LANE,E01015139,Plymouth 031E,Investigation complete; no suspect identified
c1871df6e66cc4f9112dbba1f256967398612fe31a296de97cde48f4c5e42aec,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.67946,50.622005,On or near MARKET PLACE,E01033292,Cornwall 004E,Investigation complete; no suspect identified
ab7b5ca43efa990b194703f3574f160a1fb9b817486b5f28611dfff802228f36,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.554899,50.980666,On or near ROOKERY HILL,E01020049,Mid Devon 001B,Investigation complete; no suspect identified
80085ea5cd0dd9d654b3c03987410d783e6a963932be993602ba515d1f01afc0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.499976,50.353342,On or near A387,E01018761,Cornwall 028C,Investigation complete; no suspect identified
b2e7f299f168506594b02f24410be439f7d94f1ab69c7d4fe5f9b871d868a020,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.533883,50.468685,On or near HIGHER UNION LANE,E01015255,Torbay 008B,Unable to prosecute suspect
ff7fbb17a6c1eaa12f30bd4838f1e5ddc3c7e468ec76f1816e1284f4c410379e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.519089,50.481515,On or near HIGHER DOWNS ROAD,E01015236,Torbay 002A,Local resolution
0b37b60bee29a05e1c00ae6989b5bfa5d8da680317eec9fce9f08808ba01c64a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.131627,50.383365,On or near BELGRAVE LANE,E01015032,Plymouth 023B,Suspect charged
6b2bf92eb11c7da311aa3ba432a927c9117701dc33153ee29f570e47fd841c72,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.056552,51.077546,On or near BRANNAMS SQUARE,E01020096,North Devon 009A,Suspect charged
dc48e9b25f23bbfab55a907b3a5ede69d990ffbb6ffaea3132376b3689b09a9c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.228739,50.24037,On or near CASTLE VIEW CLOSE,E01018909,Cornwall 046B,Investigation complete; no suspect identified
9b3c7da2cbc34c615413926aa4686004c9f5745d9a13df7c11957b4637eea17e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.717889,50.35651,On or near LANDREATH PLACE,E01019056,Cornwall 031A,Investigation complete; no suspect identified
144d17d4989b2facdfce2fa99909062661f906cdf4490f1607c9dd2dcd7bd532,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.792335,50.33778,On or near DUKE STREET,E01019033,Cornwall 039A,Investigation complete; no suspect identified
7104b3b4c55824aefb7e55edd3ea8db6f17b46a54820c08d9a60f8204f34e03b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.098856,50.167166,On or near QUAY HILL,E01018837,Cornwall 060D,Investigation complete; no suspect identified
7e17ec0e18ff2e225f1758c8e61c38746f8e2b9eaf198496a6144e92a87fc21e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.174352,50.378814,On or near ALBERT ROAD,E01015044,Plymouth 020B,Unable to prosecute suspect
28f1da30203ca9324bd22add0441b18b74f9b190c86065cdaf6f70494a432b10,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.501841,50.718645,On or near BUTTS ROAD,E01020013,Exeter 013C,Suspect charged
e2acede9e38b576451df0157b235d9dee49bfb42ea881661f97e1b304c0af5e8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.062177,50.150976,On or near CAMBELTOWN WAY,E01018803,Cornwall 063A,Unable to prosecute suspect
f8875448a9fe7a2f70f084bdafdc7c06a4735b947480063950f13beb13e26304,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.062177,50.150976,On or near CAMBELTOWN WAY,E01018803,Cornwall 063A,Unable to prosecute suspect
0fc83ee3cd364d5e9bb3486ba669db80b14604661049b027f7733c3213076841,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.076753,50.414021,On or near SPRINGFIELD ROAD,E01019020,Cornwall 021C,Investigation complete; no suspect identified
e92fc2a8186923b9fcabe327ba764a2012330bcf62483a92a35057fc0bb40da2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.059778,51.079477,On or near Shopping Area,E01020094,North Devon 008A,Suspect charged
d5b328c57ca3cca07b82e020f1c2f34262bab517d9ac1f7938d09c4292f1be94,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.534141,50.72389,On or near Parking Area,E01020018,Exeter 008E,Investigation complete; no suspect identified
2957c29344d20fc5de734912d9779b9ff9cee4748976497cbeac4eb03dd87373,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.166146,50.380865,On or near DEVONPORT ROAD,E01015170,Plymouth 024B,Offender given a caution
dcfc7f928c250da3cf220f22bef6b73f04f414dc7a6b27cf66b5e4d566dd0dc6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.58737,50.441634,On or near BELFIELD ROAD,E01015192,Torbay 013C,Investigation complete; no suspect identified
3e8f2dcf65468a48bd4e32ebcdb4b6f89a4e4ddddb7eb16cbb777c0061e441ac,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.000371,50.781393,On or near WEST STREET,E01019888,East Devon 005C,Suspect charged
d02cc7ef89f82e593f45a73f198623be29c65a973069930eb46d1c01ea5b6b6a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.58737,50.441634,On or near BELFIELD ROAD,E01015192,Torbay 013C,Investigation complete; no suspect identified
230e325e6d0afc72c389926939af7e81972e9340f6e24ada27f2ad47ec7f4e3c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.583044,50.441576,On or near BARTON CLOSE,E01015193,Torbay 013D,Investigation complete; no suspect identified
c7619d73a69bbb0591c443ba40671fc8e435b5c9c0f0f65df818a06e8692099c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.796125,50.396526,On or near CHARLES STREET,E01019076,Cornwall 027F,Unable to prosecute suspect
0eabaa7e3c9da8b692f7f5a7dc59865ad5f246849040bfb5cdcc44353249ac5e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.598903,50.543887,On or near HOMERS CRESCENT,E01020255,Teignbridge 009E,Unable to prosecute suspect
4531ab9c4c43f31268aa4b0ceecb2ba898ef75b0b87e2750405122e740d82288,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.104422,50.35444,On or near ASHERY DRIVE,E01015141,Plymouth 031F,Unable to prosecute suspect
3e014eeb07e544e2c311ce0fdaf819df1c4e55cc1459656df60be653bc10ec01,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.136314,50.367458,On or near Supermarket,E01015156,Plymouth 027E,Suspect charged
3fb7d8dffc558aadfb8ea7c601573796c7ecfeb9f0c46ce9efa00e29bc58c639,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.144348,50.371915,On or near Parking Area,E01015152,Plymouth 027C,Unable to prosecute suspect
d391d9a837ecf0e8d1cd742fad9a612304e9949f073e89e6a0a5811f8a4ca7a1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.334822,50.951602,On or near Park/Open Space,E01020295,Torridge 005C,Investigation complete; no suspect identified
f9dbcd96d6a127b1c8c91e4539011fbb0f1ac5c7f913e1a5c0484984bbdb1ae0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.544104,50.715781,On or near PROSPECT PLACE,E01020030,Exeter 010C,Suspect charged
422c46963b846e821f61f5b3a481b8869a49d15f24793d260780045b37379fe9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.791981,50.338211,On or near CHURCH STREET,E01019047,Cornwall 038D,Investigation complete; no suspect identified
0958331b6d35fa2c2be6657ffed3bf91b4f03469b229df966910044f0971167d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.510314,50.737205,On or near MARYPOLE ROAD,E01019998,Exeter 001C,Investigation complete; no suspect identified
79e31043e823e2c0f220e523f4f68cc39034eea28f3b1193428fa20970038ab4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.421432,50.52387,On or near CHRISTA COURT,E01018777,Cornwall 012A,Investigation complete; no suspect identified
8ff5a53d682d235907ddffbf822fe910d40556434bb1bf862bf9dac4316d110e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.155295,50.41825,On or near BUDSHEAD ROAD,E01015028,Plymouth 003C,Investigation complete; no suspect identified
2125bfa5669d6920c3c4e336a12505a3a0499d76d7df27d2eb5b1758e0c3646f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.155295,50.41825,On or near BUDSHEAD ROAD,E01015028,Plymouth 003C,Investigation complete; no suspect identified
2063ea33ebaf79102fb3e10dc32d53893e4a7a3d44d54dc1089f4fc49a5bfca0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.456805,50.124747,On or near WOLCOCKE CLOSE,E01018990,Cornwall 061D,Unable to prosecute suspect
7498f87e452e7cb982c0310729bf521b9f9224d0f4f944e0117c279c47937b0d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.72763,50.471355,On or near HIGHER BORE STREET,E01018928,Cornwall 015B,Investigation complete; no suspect identified
4ea1ab7d440e622b2ab84febf719f285608b7f29f09e6d9c906c7cd03ff29e6f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.19165,50.396766,On or near GRAY CRESCENT,E01015146,Plymouth 009E,Unable to prosecute suspect
d1485c4409c143b7dacd07568f36b3392fd83817874ce3f021f464726544443d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
fc692a6ec44c56b65ea88464550430f0b5f574770d66d9f675ba62ac308d403f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.273208,50.220359,On or near FORTH KEGYN,E01018897,Cornwall 051D,Investigation complete; no suspect identified
44bb22c9379422db0f217f70892d9fbf22f0e5bb24b4201eb0d77517339ba09c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.527894,50.720006,On or near Parking Area,E01020016,Exeter 008C,Suspect charged
