crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
be2cee4be678f78ea4c4765881580e4ace70277788fd9556b138d506e2a994ce,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.921988,Gloucestershire Constabulary,On or near
0365b4f57612099e9b1e206ffeb88dc7ec69d6cc4c43eb999318fbaa7cb87279,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.896883,Gloucestershire Constabulary,On or nbear
433172d4c7a3a1ce3cbfdea1fe70e618766e5020c1fa0e31d779dc9581ace203,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.853399,Gloucestershire Constabulary,On or near Plough Close
426f092383f18a3b48031f3a9582a78fc1b0e8427b0cdc49835f8debd5fd1c13,2023-05,Gloucestershire Constabulary,Local resolution,51.902287,Gloucestershire Constabulary,On or near Bennington Street
26e629f66641efad77abbd46538c42564b0eaf5d2c5f0b889e240ca7e68d9299,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.909765,Gloucestershire Constabulary,On or near Elm Close
cb567c61cdfa831b6a7e7df407541e40a6d774e87d0132f368132ecef44a8f3d,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.742827,Gloucestershire Constabulary,On or near Bridge Street
45dd8e84c412477b1eedb87f6edca20b1e4bdc5342b5d2e90c2822443e17af47,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
17e3e25a4103706ea56e8547bcae0be6b4346fe26d8e95186ad01254564e5c9b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.865133,Gloucestershire Constabluary,On or near
9b303707dd65b7db89f6ab7fc6f28b7d974cdf488b20a1f99bf43700c064d2f5,2203-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.888038,Gloucestershire Constabulary,On or near
bd34edf0a7741d27478de56e23881c599bbeb408358c9729586773c81488d51f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.841447,Gloucestershire Constabulary,On or near PRESCOTT AVENUE
2f4492c3a22e6fc147f6da0d9995e96dfa0eb631fb650c51a0cb5fb303eec511,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.708635,Gloucestershire Constabulary,On or near Shilham Way
a118811e0ce442e3fa43c69d98fecd7221f5a3bbc386bb01b7df4fce0ca91ab03,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.619901,Gloucestershire Constabulary,On or near Shop Lane
59b08f7691d2dd19643569c98ecf2da4f3fd3dcb4faa53bb69d080aed2de2b06,2023-05,Gloucestershire Constabulary,Local resolutin,51.7156,Gloucestershire Constabulary,On or near Milling Crescent
f69ee70222da8d85f7d3abde80ec756f4b8ddf9cfd3db19db89a515c7ef26304,2023-05,Gloucestershire Constabluary,Unable to prosecute suspect,51.870228,Gloucestershire Constabulary,On or near Henry Road
45debc3c12ff3f93ff3c3c027c5b8316623697afcc1f12df97428feb460bd32a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.834121,Gloucestershire Constbulary,On or near Greenhill Drive
d44db12f84a314b0baba8203160595a13ea48fc9861ec25b70b013fddc983ca,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.865133,Gloucestershire Constabulary,On or near
e8e81feaeb762cbece36bb647a9127af5261cbe2037e6550211cee486b9c54a5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.907757,Gloucestershire Constabulary,On or near Vine Court
8e49dfecf9db43cf9b97338396f912a05859d2a5c2031e5020476d1a6bac509c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.940168,Gloucestershire Constabulary,On or near Meadow Lea
fee3cdae9c763b73ef116348bcab91aabc691e462d8056c9983d5b802838703c,2203-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabwulary,No location
0bae7d347f90723d408ee972e3e9f165bb381aca3b8cf3d3957acc6c4f3f09b6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.868014,Gloucestershire Constabulary,On or near Black Dog Way
cfe6f397956625cdd97b209c98ba25356de27ff5a0f73420b609e7734f7ff3b1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.631393,Gloucestershire Constaublary,On or near Turnpike Avenue
8bb8aa2c53a0a62a4b850ece71f68db62efa0760de3920c1bb02739ff35b2cbe,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.898114,Gloucestershire Constabulary,On or near
82bee44816c17977cc5ab62306adbd160a217284e30d68e907d09f0ca4ba2ba0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.684142,Gloucestershire Constabulary,On or near
4586013989f279a0a1344a192d16f4616ab443283a39b1462b29c3ca9b0cc00a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.81997,Gloucestershire Constabulary,On or near Wycombe Road
312ef3506c2024aefbddbc9294f27a0245f44e44ffc77334fed34baf1c0051bb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.898827,Gloucestershire Constabulary,On or near Pitman Road
fc91bbdf42244630222d7970399cba1fd7d9d42aff39d293a7fa686663314eb9,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.898902,Gloucestershire Constabulary,On or near
0de35f1f0654ecc04e5bb1ef9f243b6200d1704f95efa041e7886fbc4b0b3df0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.827224,Gloucestershire Constabulary,On or near Bodiam Avenue
677a59e6b1ecfed874899c1ebdf1ec820afe4ec9ee1771a5921aed2e5eb16534,2023-05,lGoucestershire Constabulary,Unable to prosecute susect,51.850729,Gloucestershire Constabulary,On or near Midsummer Walk
6792a29f6aeb4adffb8f29dec86ff55c03ef5b53be0993fc0433d0c64e89ccae,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.689782,Gloucestershire Constabulary,On or near Blackboys
db22c85fa21d242abedbd4d6b57eb4820f1e08b478190c937861ff24ed1f7909,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.850729,Gloucestershire Constabulary,On or near Midsummer Walk***
bcb346567209dace666efa9c6088072b4123ba11471e9279aaa074f33858700d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.729039,Gloucestershire Constabulary,On or near Albert Street
320e48135bf9c7de6cf6edda81b7203667ef7ba93996f5ffb214e16956ffef8d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.842766,Gloucestershire Constabulary,On or near Redwood Close
dc9615185e1a11f64f1e6f59f03a93e0341f4f3c13936615a35c62f5f27fb158,0223-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85221,Gloucestershire Constabulary,On or near Dora Walk
649e4cad82bf78e2e6020caf1529f89e45d64573959bda066f91398ad636fb14,2023-05,Gloucestershire Constabulary,Unable to vprosecute suspect,51.896651,Gloucestershire Constabulary,On or near Gemini Close
deee6678252c025ffc5e19a8c3c8c63e4a1c7b757858f33ffb1df46d166245bb,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.70273,Gloucestershire Constabulary,On or near Knapp Lane
7082c26dc43a054cd6a248b9843075ce78ca6c038a6679ee6546881013cd711b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.70273,Gloucestershire Constabulary,On or near Knapp Lane
6354f02a0b102fabc22cc837688008f3c7f54b4b2731de5c5a9a9c8b802b5595,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.909748,Gloucestershire Constabulary,On or near Addis Road
6e53f1e4d762c20d2536a11f4f7b2afadcf07334317261845581d1bafe278a55,2023-05,Gloucestershire Constabulary,Suspect charged,51.91233,Gloucestershire Constabulary,On or nesar Carrol Grove
4eb650afbfed8aa0b44d133dd740bbb7cef100246b691ff4b8c6176b1fd53f0d,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.869622,Gloucestershire Constabulary,On or near
ac460c25f76f934d21622459b1e6ed8970d5f44f5edf9398c8ecbcf0a753415f,2023-05,Gloucestershire Constabulary,Suspect charged,51.91233,Gloucestershire Constabulary,On or near Carrol Grove
3c2b7b0666403147db189ef8d633eb325c278d662cac7018ab40aa78454244a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No locaiton
7369480e5a04177bf849249a32cac346e3a0c1c86ad5c0d08a4f12ecf11ddc24,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.869622,Gloucesterhire Constabulary,On or near
083fb82f3a9c49848a09224558054915456f514e108b7a3bd7fa30ed49a9d520,2023-05,Gloucestershire Constabulary,Unable to proscute suspect,51.872486,Gloucestershire Constabulary,On or near
544364c486af5f0e3c6ff9adc3496f730bf4faff7207488c0f6ea81e61af9461,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.869622,Gloucestershire Constabulary,On or near
ec8af850097dceca24785007555e612fff2f3139abebb8972d2020e36ebbb75c,2023-05,Gloucestershire Constabulary,Investigation complete; no supsect identified,51.850967,Gloucestershire Constabulary,On or near Bloomfield Terrace
a50f5346bc25860702b566631c1d12492519a2864b8c0525115d1b0d6adf02e7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.869622,Gloucestershire Constabulary,On or near
ef24f9346d84c2fd765659d67facaa2bf53b31035b4264a8e3e7ca81c8347dd7,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.879691,Gloucestershire Constabulary,On or near Cotswold Gardens
7ecaf62cc49b7102dfca66f9fed9c6ec332097b592a7cd94ee03588585b0f01a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No locaton
e3a033bb0e4863bd9e3a6c04a49013152b6539d14bf993a5abfd45326dd672d1,20x23-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No locawtion
41161daa3f260b8bdc362ee7b788848b7d08f259c551a514e168f57c31772623,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.759447,Gloucestershire Constabulary,On or near Furnace Valley
e9ae0845f5ec452d2b20cc14ce9aedfe80ab151abe60ebc4be5d1c07851e4736,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
2fdd718f88b6e199a977a895d9f93d7e9d94a2ab325d4e452da790e58586cbb4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
2e729e0f1b843ababb45490f5218f3d1af9bd6278497b46bb4325b28518bc896,2023-50,Gloucestershire Constabulary,Unable to prosecute suspect,51.897561,Gloucestershire Constabulary,On or near Wasley Road
ba522fda039ff11a4927a2a5351021d467e7a4db4022c3f1e02a8dbf8415e37f,2023-05,Gloucestershire Constabulary,Suspect charged,51.838939,Gloucestershire Constabulary,On or near HATHAWAY CLOSE
0263f67126c0332a7774f50065596cce60c7cd46041037c9effa7b2ceb103ee8,2023-05,Gloucestershire Constabulary,Unable to prosecute suspet,51.894546,Gloucestershire Constabulary,On or near Cedar Court Road
733b23872ad3eda1f62364b27597928348e04a71f741dfeda55c66e780645410,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.894546,Gloucestershire Constabulary,On or near Cedar Court Road
91a638d5a22cb12a8876bc9b2b7ffef5aa0318a8039f724588e1774ca5095e4c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.725268,Gloucestershire Constabulary,On or near
c5364a1256049273e2ef7ee5f8f2200fb2df61c2068e19e1c8fc93d16757381d,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,On or near
e1915e54377a1d361982933859a5a9b792908d2035adb691802a7758e5775b9f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.993155,Gloucestershire Constabulary,On or near Tolsey Lane
0e5fbff73aef5edd3818ad5c4c989375b0971eaa25161e67d3a3b7e57577acb2,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.725945,Gloucestershire Constabulary,On or near Spring Lane
04cc64403db2df67e44ffe306606d1144aeea6a9de09bb6813f9ba3c9ec47192,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.725945,Gloucestershire Constabulary,On or near Spring Lane
ad1326ae42b5ccd1669802f29c1119e70c3755cbdf7d22bfbaff528ba4ca2363,2023-05,Gloucestershire Contabulary,Investigation complete; no suspect identified,51.857944,Gloucestershire Conhstabulary,On or near Barton Street
ba462d578ba3aa24536a14fac3c4f5a8d18084b4cf0f00b5a3d42e04cd8d5d10,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,On or near
d134b89a8ac8afe2c4467fb31029d91c309e49d44ac316018963778f0b15fc80,2023-f05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.824502,Gloucestershire Constabulary,On or near Edge Hills Close
b10a2bc29f484a2a5b16c061649e90e19e0832a4235dd68b648884b7ce460538,2023-05,Gloucestershire Consctabulary,Investigation complete; no suspect identified,51.640562,Gloucestershire Constabulary,On or near Holywell Road
d0b04572795ea086738c0d10c2765ea28d9e7bbfe3d5a64943e8eee282f6af35,2023-05,Gloucestershire Constabulary,Unable to prosecute sruspect,51.895577,Gloucesterhire Constabulary,On or near Montpellier Spa Road
b9f651afe4c8516f0635cd2ae461936bb3928ef693a6ca745eb9cd6e99823e66,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.924409,Gloucestershire Constabulary,On or near Chapel Street
75b00d6e507d70fa416c3a9e8ed2992494a5fd126836216265220a1b22d4faa0,2023-05,Gloucestershire Constabulary,Suspect charged,51.838939,Gloucestershire Constabulary,On or near Hathaway Close
c0e220fa6ed9730bfb7cc32d4e195d8614a879ac49967641c745cf4c4b5f5a77,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.894705,Gloucestershire Constabulary,On or near Glensanda Court
c566f149e81ea19c1cfa1da41de147da1d12b148bff428644bd50068cdc09a8d,2023-0f5,Gloucestershire Constabulary,Unable to prosecute suspect,51.834882,Gloucestershire Constabulary,On or near Russet Clobse
1c979e3fa6c83e7a5ef7242986ebbcd1540d160dd3ff5f0c17b6e811d655cf2e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.854218,Gloucestershire Constabulary,On or near Malmesbury Road
a4c587a40bb4279f7adf14e0a3e6c4646b716e89026cc69a035033928520b2e6,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.894932,Gloucestershire Constabulary,On or near Lansdown Crescent Lane
b6bc5769a93c5116ab7c33a66de0c9f6983e776205be85e6a932ad6e288749b0,2023-05,Gloucestershsire Constabulary,Unable to prosecute suspect,51.860348,Gloucesetrshire Constabulary,On or near Vauxhall Terrace
f914be83201075f7754b1ad1b2dc4121c33c6b59dda5d37b30d7930c7dfea1d2,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
5a5356235bc3d0baad0047e9d1c186fc9aaed3b14206e953b8c751201ec3800,2203-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.877244,Gloucestershire Constabulary,On or near Ravensgate Road
02b87499etab6ff10d619f97081ac877f2fd067522342ee06ff8914a41eef51ec,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.859614,Gloucestershire Constabulary,On or near
ff0817680886979cb45486641e380633557dd7a48ed879013e8551f5d6734eed,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.859482,Gloucestershire Constabulary,On or near Somerset Place
6ac0447c2d01df8c3b505d23af20809d20ef2a5324ee5ce7cae26eb43b2ff9af,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901774,Gloucestershire Constabulary,On or near
c021e3bb68af4073f4615181e4d9a4b656b6143e0b970ffd698bed5fba623f52,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.817201,Gloucestershire Constabulary,On or near Ashmead Road
a9b277b3b76157280ba5b4ddea06970dc7bd496f995c70303e9a11b82ae13138,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.86342,Gloucestershire Constabulary,On or near
a95a76832cdd83d920d5487158aa365ce246dfda2c3073939f627b18380223f5,2023-05,Gloucestershire Constabulary,Unable to prosecute supsect,51.840605,Gloucestershire Constabulary,On or near George Whitefield Close
3f76ca6113a48406470455774fc546f264ba42bb7fc55b39991da2c832dc6553,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.625619,Gloucestershire Constabulary,On or near Laxton Drive
f87b3bc0dd89fa955c9def5f91cf6655a79569b492a0064cbde1988bd86e32df,2023-05,Gloucestershire Constabulary,Suspect charged,51.716301,Gloucestershire Constabulary,On or near Brewery Court
a538c71728fc592094db4f2c929cac8c44422ce84354889ac0d989f6a5c90f33,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.644437,Gloucestershire Constabulary,On or near Chavenage Lane
6f385910992bab8636b6317e362470a6f7125fb7ae69fa520852b39d59dac9c8,202z3-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
4e1861f70d442922108636170b98a50bf404fb81e8de3de1c07fa712aabab04f,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.721905,Gloucestershire Constabulary,On or near Ormand Close
77078929e64d81a030e061ef675f170646f34fea8b5ec1fdf5e6294fe8cd2465,2023-05,Gloucestershire Constabulary,Unable to proseucte suspect,51.929999,Gloucestershire Constabulary,On or naer Kews Lane
57bbd206f329476ea57000bc5ef9e8a7c8ae8af6d948385275f3a0fe1601fd80,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
a9cee43c91c346102ff099b14ffba585d4260d8220ae57cf191c8318316ba566,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
b5dd44290fd0d99ea42bfcadd06fc4f70602d9339f38a99559077b3e6fc6b7d6,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.912699,Gloucestershire Constabulary,On or near Blake Croft
e8275b1d767a61b3991bff4a2b34bdc3884897a4bfcbadabd548b1fbbe04f6a5,2023-05,Gloucestershtire Constabulary,Invecstigation complete; no suspect identified,51.902287,Gloucestershire Constabulary,On or near Bennington Street
5cfeff2dc7b3924f325044fad86f798fd6fd542a5eab0f1d9d66935dc3cbdb59,2023-05,Gloucsetershire Constabulary,Investigation omplete; no suspect identified,51.884687,Gloucestershire Constabulary,Ono r near School Road
a45578af2a45292f5c3b1b3c5dd2e7d5bc4cac5907c6b94637e4958f99fa76b6,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.996203,Gloucestershire Constabulary,On or near Cotteswold Road
91e8a5e2c15ce065c3dad8bd0d008108fbd05785fa114c2aaae688dea21b8ad2,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.94713,Gloucestershire Constabulary,On or near Pullar Close
1e70875b8fbac97c775e873ed4d3c01d4fdee75654e8fca5e313c3bf321c6c82,202t3-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.896269,Gloucestershire Constabulary,On or near Gloucester Road
0068716ca3a2ea034290be697c3e81edf0df5abbfb03b7407926af342fd12362,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.899349,Gloucestershire Constabulary,On or near Grosvenor Terrace
b03c4f4ce7ba20488055e6e1be499baf0eb398903a5619fe95ee39d4a8b2f8b7,2023-05,Gloucestershire Constabulary,Local resolution,51.848256,Gloucestershire Constabulary,On or near Calton Road
035e37bed6ab678f0f3c01a9a9b5e3399fef7a534e8ccf5c78d98b7022f0b40f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
2e60fc69b1473552a43dc688e8377cdf946c45f52e473b62ef8b6be99830d75f,2023-05,Gloucestershire Constabulary,Local resolution,51.916638,Gloucestershire Constabulary,On or near River Leys
8b76058b831d8562eed22ec251eab8c823d1815dc89dfb0ac9a5722156ad7ca,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.738075,Gloucestershire Constabulary,On or near Bowbridge Wharf
f9f1f2bfb6ff9656d8eddeef9e47729a4e278280a6e336fe6c08c3b6b4fdcd17,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.678674,Gloucestershire Constabulary,On or near First Avenue
208d8603d571b5dc20bd08e6b415aa7e4e0b15a2e8825db58e05f9238cbb951e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.848779,Gloucestershire Constabulary,On or near The Lampreys
08b313e6bb8fb84356760dab98e0f75f3be62be92ce72287a7c0da0bc5fb3446,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
ac1a8e38fd0af134145f322b002e511aa5398379156f07d7d16473901cb63251,20f23-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.863226,Gloucestershire Constabulary,On or near Nettleton Road
cdf0f297c10cab3489a1015374b4ead6dd33e388a262c9dd2b14f6a1a6aced03,2023-05,Gloucestershire Constabulary,Investigation complete; no suspectidentified,51.848779,Gloucestershire Constabulary,On or near The Lampreys
9113430701cc13989d3fa7fe17cbd72fb7e220a832c78a475d00377dddb201c3,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.825987,Gloucestershire Constabulary,On or near St James' Close
67700c687760108fbaf7afcf9ce91a715f26e37a0f55760fc5ca0b1f846fb49c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.872279,Gloucestershire Constabulary,On or near Sebert Street
38aa8cf8cec10ad048170804188f0c07a5d64d6e76d67661a364c3e64fff1c97,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.872279,Gloucestershire Constabulary,On or near Sebert Street
b4859344f75d3ae649e172d1843f77033a476f55107ff0fb5ed95d93dfc24e9e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.848779,Gloucestershire Constabulary,On or near The Lampreys
ed2c82ad92480870069326ba9fa4ebfcecd86dbb7e14a5a1621bae16811c9f1f,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.822143,Gloucestershire Constabulary,On or near
34e60a94e46e53c214be441bddb0dd71fb4f9a00b3b8bbb2c3d8d7a30ffef535,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,53.303454,Gloucestershire Constabulary,On or near
f9893d93abf64d410ef37b2a6a2e8a798a6d8794e72048fbb19b8ab88bf8472f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,53.303454,Gloucestershire Constabulary,lOn or near
19d86395ef303536eaa9cd669af5d5c90a25422fdc28024defdba3a36ec5e436,2023-05,Golucestershire Constabulary,Investigation complete; no suspect identified,51.698504,Gloucestershire Constabulary,On or near Larkrise
e398d46dee8a2b51c2af1eff3a4ee7c1759eea67753aa86ee79065959a0233bb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864339,Gloucestershire Constabulary,On or near
d5c34be9807f7f27e6381d4242d7e5d249b0e0044b8172501550f58746b57b43,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.83426,Gloucestershire Constabulary,On or near Lady Downe Close
cd0cfdf4994023a20db9d9c29a4dad9c2cb16cd287fe7e52deb6bde73d0cd655,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.912734,Gloucestershire Constabulary,On or near Broad Acre Road
bb00f972f85175041dc736f507cfef649e6954662606c9bcfb5505f46834412e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,o location
ac04250f781e7ce262eaa7da53fd7ef623168b548d9f08a3d4e3849439f1d9ff,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.842686,Gloucestreshire Constabulary,On or near Podsmead Road
3c405a510d0e6587b6298a99ecac5f90c1b6574e8e05042d95e1b0d57de504b9,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identsified,51.991565,Gloucestershire Constabulary,On or near Swwilgate Road
35477e066f812b1bc2e3d375cc18005058c3a60ff8c64318756781c9087621ad,2023-05,Gloucestershier Constabulary,Investigation complete; no suspect identified,51.819965,Gloucestershire Constabulary,On or near Rudloe Drive Kingsway
85aa54aeef2a1b5da255b6b7a6012bd3bd953096128e1c1d6f697b9a7f28c30c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.977555,Gloucestershire Constabulary,On or near Monks Lane
4adbcf612114df74ce59325c3b7d3640946f9dd440bbb43af5d42cb4001fec59,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.90193,Gloucestershire Constabulary,On or near
97c55c926b4192662adfed7f5ba16c96fbfd26bf93221aa30ca406a7ba03fade,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.822143,Gloucestershire Constabulary,On or near
c629ad390e7a1519b73fd2bce4f9e219e2e29799bf710b7fdf24578c3fa9f0cc,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.85237,Gloucestershire Constabulary,On or near Lysons Avenue
fa8d927dd81cbb0a5cfa71486d59a42cdc74cb231950c02dab01bca1524759fc,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.86634,Gloucestershire Constabulary,On or near Corinium Avenue
2def1fb903eb24b6693cf39017984bc48de459a55ecf25cd4f52901cfe11a057,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.818454,Gloucestershire Constabulary,On or near Harvest Way
d0fd9833aff83d3bf9d48d621f3ff382d434be36b238afd890a2fa00ebe7b524,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.833409,yGloucestershire Constabulary,On or near Capel Road
769f580de422137593caa1643efbebe79196f5a8a1754c42178cc81fd6d8bd16,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.894693,Gloucestershire Constabulary,On or near
0459b30d5fc6d0a2c0918bfe1268bd80d8a4630c2df47a83003da7faca3ba13a,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.862182,Gloucestreshire Constabulary,On or near
3e0e891fb090b7c0061de9da530cf6c8554535b06b40255fef23a3028881d7b8,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.816953,Gloucestershire Constabulary,On or near Goose Bay Drive
8388dd7a99992ebef12158bec340a6ae3dbd11a54cd935ef22af909f277186b0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.90193,Gloucestershire Constabulary,On or near
69decc153998f8da3d77794defdfe657873fa50c9599499290adced57244cd10,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.848482,Gloucestershire Constabulary,On or near Talbot Mews
2d18725118b1f0698f92c37841a7cad262b54de80a57d4b0ea49e5973482e8ff,2023-05,Gloucestershire Constabulary,Unable to prsoecute suspect,51.745848,Gloucestershire Constabulary,On or near Hyett Road
bc4de710d0d25f4a934f9d84cb5f5f5fb88f18948e13edf24f1aef734939989e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.851828,Gloucestershire Constabulary,On or near Tarrigton Road
8a98d92544495f80f6e52db6ec05b99db3d030762f55d31065ff304603cfd34b,2023-50,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.91401,Gloucestershire Constabulary,On or near B4634
9a9dfad454a7d71709bfb9fc638a5683436f0828264e367fab1acf5f641e7ddc,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.909686,Gloucestershire Constabulary,On or near Tanner's Lane
e0abf0ee74d60cd91930c98ea9e0b150a763380c2d2973a8c8a1072e462a8560,20230-5,Gloucestershire Constabulary,Local resolution,51.637084,Gloucestershire Costabulary,On or nera Jay''s Mead
d774ae8a569ade3e3a354ccae6080efb5ac8e0af7d15734953a0ce7784c971fd,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
9af4fc107224865d070be4a6cbdacf959828383501efa5a3e4dd10610d6a1ea1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.865353,Gloucestershire Constaublary,On or near The Crescent
