object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
1.0,700726.0,2020/07/08 03:59:59+00,WYANDOTTE TAVERN,3700 TAYLOR BLVD,40215.0,2020/07/09 03:59:59+00,7,FIELD
3.0,700775.0,2020/07/04 03:59:59+00,RED LOBSTER,4639 OUTER LOOP,40219.0,2020/07/04 03:59:59+00,7,FIELD
78.0,696394.0,2020/07/09 03:59:59+00,BLUE LICK BASEBALL AND SOFTBALL FIELD,4613 MUD LN,40229.0,2020/09/29 03:59:59+00,7,FIELD
260.0,694502.0,2020/07/10 03:59:59+00,VIRTUE,103 W OAK ST,40202.0,2020/07/13 03:59:59+00,7,FIELD
128.0,695787.0,2020/07/11 03:59:59+00,MEIJER #166,9500 PRESTON HWY,40229.0,2020/07/27 03:59:59+00,7,FIELD
20.0,698079.0,2020/07/13 03:59:59+00,JEFFERSON COUNTY CLERK'S OFFICE,7813 BEULAH CHURCH RD UNIT 101,40228.0,2020/08/04 03:59:59+00,7,FIELD
5.0,701064.0,2020/07/13 03:59:59+00,DOMINO'S PIZZA #1424,812 EASTERN PKWY,40217.0,2020/07/14 03:59:59+00,7,FIELD
6.0,701066.0,2020/07/13 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/07/14 03:59:59+00,7,FIELD
83.0,697411.0,2020/07/14 03:59:59+00,WALGREENS #4216,5201 S 3RD ST,40214.0,2020/07/16 03:59:59+00,7,FIELD
7.0,701344.0,2020/07/15 03:59:59+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/07/16 03:59:59+00,7,FIELD
27.0,694103.0,2020/07/16 03:59:59+00,BUMPER TO BUMPER,4106 BISHOP LN,40218.0,2020/07/20 03:59:59+00,7,FIELD
19.0,701503.0,2020/07/17 03:59:59+00,LEES LANE BAPTIST CHURCH,3309 LEES LN,40209.0,2020/08/09 03:59:59+00,7,FIELD
34.0,701819.0,2020/07/20 03:59:59+00,WALGREENS #3756,3980 DIXIE HWY,40216.0,2020/07/22 03:59:59+00,7,FIELD
93.0,694103.0,2020/07/21 03:59:59+00,FAMILY DOLLAR #30270,2124 BANK ST,40212.0,2020/07/22 03:59:59+00,7,FIELD
11.0,701901.0,2020/07/22 03:59:59+00,STANLEY SCHULT COMPANY,849 S 6TH ST,40203.0,2020/07/21 03:59:59+00,7,FIELD
8.0,701962.0,2020/07/21 03:59:59+00,SPEEDWAY #9514,2965 BRECKENRIDGE LN,40220.0,2020/07/23 03:59:59+00,7,FIELD
5.0,694103.0,2020/06/01 03:59:59+00,GOODWILL INDUSTRIES,12616 TAYLORSVILLE RD,40299.0,2020/06/01 03:59:59+00,7,FIELD
9.0,696290.0,2020/04/22 03:59:59+00,E Z FOOD MART,1100 ALGONQUIN PKWY,40208.0,2020/04/23 03:59:59+00,7,FIELD
15.0,699045.0,2020/06/09 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/06/17 03:59:59+00,7,FIELD
8.0,695201.0,2020/04/23 03:59:59+00,OLE HICKORY PIT BAR B Q,6006 SHEPHERDSVILLE RD,40228.0,2020/04/24 03:59:59+00,7,FIELD
11.0,693745.0,2020/06/15 03:59:59+00,BURGER KING #542,3701 DIANN MARIE RD,40241.0,2020/06/16 03:59:59+00,7,FIELD
27.0,697317.0,2020/04/24 03:59:59+00,LC INDUSTRIES,1900 BROWNSBORO RD,40206.0,2020/04/28 03:59:59+00,7,FIELD
11.0,697045.0,2020/05/19 03:59:59+00,KROGER L-739,12450 LAGRANGE RD,40245.0,2020/05/20 03:59:59+00,7,FIELD
78.0,696394.0,2020/06/26 03:59:59+00,THORNTONS #34,605 LYNDON LN,40222.0,2020/06/30 03:59:59+00,7,FIELD
5.0,693745.0,2020/04/22 03:59:59+00,RESIDENCE,4412 DANNYWOOD RD,40220.0,2020/04/23 03:59:59+00,7,FIELD
2.0,698097.0,2020/05/20 03:59:59+00,DOLLAR TREE #1944,2221 HIKES LN,40218.0,2020/05/21 03:59:59+00,7,FIELD
15.0,700778.0,2020/07/04 03:59:59+00,GOLDEN CORRAL,8013 PRESTON HWY,40219.0,2020/07/04 03:59:59+00,7,FIELD
3.0,695544.0,2020/04/24 03:59:59+00,ABANDONED RESIDENCE,1112 DIXIE HWY,40210.0,2020/04/27 03:59:59+00,7,FIELD
8.0,698203.0,2020/05/22 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40203.0,2020/05/26 03:59:59+00,7,FIELD
5.0,700785.0,2020/07/04 03:59:59+00,CHICK-FIL-A,4801 OUTER LOOP FC2,40219.0,2020/07/04 03:59:59+00,7,FIELD
5.0,696568.0,2020/04/27 03:59:59+00,JIMMY JOHN'S,3507 POPLAR LEVEL RD,40213.0,2020/04/28 03:59:59+00,7,FIELD
34.0,698204.0,2020/05/22 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/26 03:59:59+00,7,FIELD
261.0,695466.0,2020/07/09 03:59:59+00,CIRCLE K #4703232,13401 DIXIE HWY,40272.0,2020/07/10 03:59:59+00,7,FIELD
7.0,696622.0,2020/04/28 03:59:59+00,HAPPY CHINA,9128 TAYLORSVILLE RD,40299.0,2020/04/29 03:59:59+00,7,FIELD
15.0,698209.0,2020/05/22 03:59:59+00,BENNETT & BLOOM EYE CARE,1935 BLUEGRASS AVE,40215.0,2020/06/16 03:59:59+00,7,FIELD
8.0,700828.0,2020/07/09 03:59:59+00,BURGER KING #885,4030 SHELBYVILLE RD,40207.0,2020/07/13 03:59:59+00,7,FIELD
21.0,695525.0,2020/04/30 03:59:59+00,CHEWY'S PHARMACY,3621 FERN VALLEY ROAD,40219.0,2020/05/01 03:59:59+00,7,FIELD
6.0,698270.0,2020/05/22 03:59:59+00,KINGS FRIED CHICKEN,1302 DIXIE HWY,40210.0,2020/05/26 03:59:59+00,7,FIELD
3.0,700970.0,2020/07/11 03:59:59+00,PATRICK'S LIQUOR BAR,3202 FRANKFORT AVE,40206.0,2020/07/11 03:59:59+00,7,FIELD
343.0,695464.0,2020/05/01 03:59:59+00,ADVANCED ENT & ALLERGY CLINIC,2944 BRECKENRIDGE LN,40220.0,2020/05/01 03:59:59+00,7,FIELD
203.0,695019.0,2020/05/26 03:59:59+00,FIRST UROLOGY,3 AUDABON PLAZA DR STE 310,40217.0,2020/06/02 03:59:59+00,7,FIELD
9.0,701011.0,2020/07/13 03:59:59+00,CIRCLE K #4703223,9901 LAGRANGE RD,40223.0,2020/07/14 03:59:59+00,7,FIELD
21.0,697065.0,2020/05/04 03:59:59+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/05/05 03:59:59+00,7,FIELD
128.0,696310.0,2020/05/26 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2020/06/02 03:59:59+00,7,FIELD
6.0,701042.0,2020/07/11 03:59:59+00,CARRABBA'S ITALIAN GRILL #6801,617 S HURSTBOURNE PKWY,40223.0,2020/07/15 03:59:59+00,7,FIELD
519.0,698225.0,2020/05/05 03:59:59+00,POST OFFICE,6121 GREENWOOD RD,40258.0,2020/05/08 03:59:59+00,7,FIELD
545.0,695362.0,2020/05/27 03:59:59+00,CULVER'S,11801 INTERCHANGE DR,40229.0,2020/06/02 03:59:59+00,7,FIELD
81.0,695987.0,2020/07/13 03:59:59+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/07/14 03:59:59+00,7,FIELD
6.0,697134.0,2020/05/05 03:59:59+00,TARC 31 MIDDLE TOWN EAST BOUND,1000 W BROADWAY,40203.0,2020/05/13 03:59:59+00,7,FIELD
15.0,697770.0,2020/05/28 03:59:59+00,EMW WOMEN'S SUGICAL CENTER,136 W MARKET ST,40202.0,2020/06/05 03:59:59+00,7,FIELD
57.0,693745.0,2020/07/13 03:59:59+00,KROGER L-729,3616 BUECHEL BYPASS,40218.0,2020/07/14 03:59:59+00,7,FIELD
34.0,697227.0,2020/05/06 03:59:9+00,CONSTRUCTnION WORKERS,4000 TAYLORSVILLE ROzAD,40261.0,2020/05/12 03:59:59+00,7,FIELD
7.0,698778.0,2020/06/02 03:59:59+00,WHITE CASTLE #43,4020 SHELBYVILLE RD,40207.0,2020/06/03 03:59:59+00,7,FIELD
224.0,696106.0,2020/07/13 03:59:59+00,TACO BELL #36164,7420 WESTPORT RD,40222.0,2020/07/14 03:59:59+00,7,FIELD
21.0,695201.0,2020/05/06 03:59:59+00,MOBY DICK,6332 BARDSTOWN RD,40291.0,2020/05/07 03:59:59+00,7,FIELD
17.0,698877.0,2020/06/04 03:59:59+00,WAFFLE HOUSE #1568,4029 TAYLORSVILLE RD,40220.0,2020/06/05 03:59:59+00,7,FIELD
1.0,701184.0,2020/07/14 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/08/10 03:59:59+00,7,FIELD
5.0,694607.0,2020/05/08 03:59:59+00,AMERICAN METALS SUPPLY,1250 OLD FERN VALLEY RD,40219.0,2020/05/11 03:59:59+00,7,FIELD
11.0,699048.0,2020/06/10 03:59:59+00,COSTCO,3408 BARDSTOWN RD,40218.0,2020/06/10 03:59:59+00,7,FIELD
9.0,696258.0,2020/03/24 03:59:59+00,PROTESTER,140 W MARKET ST,40202.0,2020/03/25 03:59:59+00,7,FIELD
9.0,697450.0,2020/05/11 03:59:59+00,MORTENSON FAMILY DENTAL,4311 BARDSTOWN RD UNIT #102,40218.0,2020/05/12 03:59:59+00,7,FIELD
21.0,695544.0,2020/06/11 03:59:59+00,ST MARY & ELIZABETH HOSPITAL,1850 BLUEGRASS AVE,40215.0,2020/07/16 03:59:59+00,7,FIELD
128.0,698079.0,2020/04/01 03:59:59+00,E Z DUZ IT CENTER,6605 LOWER HUNTERS TRCE,40258.0,2020/04/02 03:59:59+00,7,FIELD
1.0,697584.0,2020/05/12 03:59:59+00,THORNTONS #102,3909 TAYLORSVILLE RD,40299.0,2020/05/13 03:59:59+00,7,FIELD
8.0,700054.0,2020/06/25 03:59:59+00,BISCUIT BELLY,5207 NEW CUT RD,40214.0,2020/06/26 03:59:59+00,7,FIELD
698.0,695466.0,2020/04/01 03:59:59+00,RESIDENT,4311 ROCKWOOD DR,40220.0,2020/04/01 03:59:59+00,7,FIELD
4.0,695019.0,2020/05/13 03:59:59+00,RESIDENCE,9806 VIEUX CARRE DR,40223.0,2020/05/15 03:59:59+00,7,FIELD
2.0,694502.0,2020/06/27 03:59:59+00,COSTCO,3408 BARDSTOWN RD,40218.0,2020/06/30 03:59:59+00,7,FIELD
26.0,695110.0,2020/04/08 03:59:59+b00,LITTLE CAESARS***,3121 S ND ST,40293.0,2020/04/18 03:59:59+00,7,FIELD
83.0,695019.0,2020/04/10 03:59:59+00,MASSEY BOOKKEEPING,7562 DIXIE HIGHWAY,40258.0,2020/04/14 03:59:59+00,7,FIELD
3.0,701061.0,2020/04/08 03:59:59+00,EVANS WAREHOUSE,1480 S 13TH ST,40210.0,2020/04/10 03:59:59+00,7,FIELD
11.0,695433.0,2020/04/13 03:59:59+00,SHALOM BEAUTY SUPPLY,5007 PRESTON HWY,40213.0,2020/04/14 03:59:59+00,7,FIELD
9.0,695599.0,2020/04/07 03:59:59+00,WHITENEY TRABUE,"752 S CLAY STREET, UNIT 202",40203.0,2020/04/10 03:59:59+00,7,FIELD
27.0,696258.0,2020/04/16 03:59:59+00,WALGREENS #3677,12101 SHELBYVILLE RD,40243.0,2020/04/16 03:59:59+00,7,FIELD
227.0,695466.0,2020/04/20 03:59:59+00,TOUCH OF COLOR COLLISION CENTER,4734 ROCKFORD PLAZA,40216.0,2020/04/21 03:59:59+00,7,FIELD
2.0,696269.0,2020/04/20 03:59:59+00,ICE CREAM TRUCK,0 INDIANA AVE,40213.0,2020/04/22 03:59:59+00,7,FIELD
260.0,695277.0,2020/04/22 03:59:59+00,TEA STATION CHINESE BISTRO,9422 NORTON COMMONS BLVD,40059.0,2020/04/24 03:59:59+00,7,FIELD
7.0,696645.0,2020/04/22 03:59:59+00,COSTCO,3408 BARDSTOWN RD,40218.0,2020/04/24 03:59:59+00,7,FIELD
863.0,694829.0,2020/04/24 03:59:59+00,KU SOO DHAWAADA SANAAG COFFEE,5324 S 3RD ST,40214.0,2020/04/29 03:59:59+00,7,FIELD
19.0,696439.0,2020/04/24 03:59:59+00,WENDYS,8596 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
5.0,696509.0,2020/04/24 03:59:59+00,PROSOURCE WHOLESALE,330 GILMORE INDUSTRIAL BLVD,40213.0,2020/04/24 03:59:59+00,7,FIELD
4.0,695466.0,2020/04/22 03:59:59+00,MOSBYS TOWING,3119 DIXIE HWY,40216.0,2020/04/23 03:59:59+00,7,FIELD
1.0,696550.0,2020/04/27 03:59:59+00,DIAMOND STATION,2280 BARDSTOWN RD,40205.0,2020/04/29 03:59:59+00,7,FIELD
26.0,695525.0,2020/04/28 03:59:59+00,HEINE BROTHERS COFFEE,2714 FRANKFORT AVE,40206.0,2020/04/29 03:59:59+00,7,FIELD
21.0,696901.0,2020/04/30 03:59:59+00,WOLVERINE WORLDWIDE,6001 CANE RUN RD,40258.0,2020/10/28 03:59:59+00,7,FIELD
128.0,698346.0,2020/05/01 03:59:59+00,PARTY MART,3050 BARDSTOWN RD,40205.0,2020/05/02 03:59:59+00,7,FIELD
26.0,696916.0,2020/05/01 03:59:59+00,AIR B&B HOME,15612 BECKLEY HILLS DR,40245.0,2020/05/01 03:59:59+00,7,FIELD
5.0,696921.0,2020/04/30 03:59:59+00,ARBY'S,2956 BRECKENRIDGE LN,40220.0,2020/05/01 03:59:59+00,7,FIELD
519.0,696645.0,2020/05/01 03:59:59+00,FAMILY DOLLAR #24110,6621 SOUTHSIDE DR,40214.0,2020/05/02 03:59:59+00,7,FIELD
4.0,696934.0,2020/05/01 03:59:59+00,RESIDENT,"12401 BROTHERS AVENUE, UNIT 101",40243.0,2020/05/04 03:59:59+00,7,FIELD
20.0,697020.0,2020/05/04 03:59:59+00,FIVE POINTS FOOD MART,4548 TAYLORSVILLE RD,40220.0,2020/05/05 03:59:59+00,7,FIELD
2.0,697047.0,2020/05/04 03:59:59+00,ADVANCED AUTO PARTS,12001 SHELBYVILLE ROAD,40243.0,2020/05/04 03:59:59+00,7,FIELD
3.0,695385.0,2020/05/04 03:59:59+00,SEATONVILLE PLAZA,6519 BARDSTOWN RD,40291.0,2020/05/05 03:59:59+00,7,FIELD
20.0,697115.0,2020/05/05 03:59:59+00,JUSTFAB FC,8161 NATIONAL TPKE,40214.0,2020/05/07 03:59:59+00,7,FIELD
1.0,697162.0,2020/05/04 03:59:59+00,NORTON COMMONS NEIGHBORHOOD,9414 NORTON COMMONS,40059.0,2020/05/05 03:59:59+00,7,FIELD
26.0,697258.0,2020/05/05 03:59:59+00,FRISCH'S BIG BOY #153,1710 LINCOLN AVE,40213.0,2020/05/07 03:59:59+00,7,FIELD
8.0,697314.0,2020/05/07 03:59:59+00,CULVER'S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,40299.0,2020/05/08 03:59:59+00,7,FIELD
6.0,693745.0,2020/05/11 03:59:59+00,MCDONALD'S,207 W BROADWAY,40202.0,2020/05/12 03:59:59+00,7,FIELD
34.0,699382.0,2020/05/11 03:59:59+00,INDI'S RESTAURANT,3820 W MARKET ST,40212.0,2020/05/13 03:59:59+00,7,FIELD
6.0,697487.0,2020/05/11 03:59:59+00,TIRES NOW,"5100 JEFF COMMERCE DRIVE, UNIT 101",40219.0,2020/05/12 03:59:59+00,7,FIELD
4.0,697672.0,2020/05/13 03:59:59+00,DARE TO CARE FOOD BANK,5803 FERN VALLEY RD,40228.0,2020/05/14 03:59:59+00,7,FIELD
8.0,697357.0,2020/05/08 03:59:59+00,MASTERBRAND CABINETS,6403 NEW CUT RD,40118.0,2020/05/09 03:59:59+00,7,FIELD
58.0,695385.0,2020/05/18 03:59:59+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/05/19 03:59:59+00,7,FIELD
2.0,696218.0,2020/04/22 03:59:59+00,GREEN HAVEN CEMETERY,4707 FEGENBUSH LN,40228.0,2020/04/23 03:59:59+00,7,FIELD
1.0,695544.0,2020/05/18 03:59:59+00,MCDONALD'S,8600 CITADEL WAY,40220.0,2020/05/19 03:59:59+00,7,FIELD
5.0,694957.0,2020/04/21 03:59:59+00,RESIDENCE,2547 RIDGEWOOD AVE,40217.0,2020/04/22 03:59:59+00,7,FIELD
8.0,697937.0,2020/05/18 03:59:59+00,DOLLAR TREE,2815 W BROADWAY,40211.0,2020/05/19 03:59:59+00,7,FIELD
6.0,696359.0,2020/04/24 03:59:59+00,SOUTHEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40299.0,2020/04/24 03:59:59+00,7,FIELD
3.0,697968.0,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
27.0,696387.0,2020/04/24 03:59:59+00,LONG JOHN SILVER'S #14,3407 W BROADWAY,40211.0,2020/04/25 03:59:59+00,7,FIELD
7.0,697428.0,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
2.0,696793.0,2020/04/24 03:59:59+00,CENTER FOR BEHAVIORAL HEALTH,1402 BROWNS LANE,40207.0,2020/04/28 03:59:59+00,7,FIELD
321.0,696153.0,2020/07/02 03:59:59+00,MCDONALD'S #1733,4445 CANE RUN RD,40216.0,2020/07/02 03:59:59+00,7,FIELD
9.0,698162.0,2020/05/21 03:59:59+00,PATTY GLASS,6200 FEGENBUSH LN,40228.0,2020/05/27 03:59:59+00,7,FIELD
184.0,695362.0,2020/04/24 03:59:59+00,AIR BNB,1919 MAPLEWOOD PLACE,40205.0,2020/04/27 03:59:59+00,7,FIELD
17.0,700848.0,2020/07/09 03:59:59+00,HARDEE'S #1506356,11201 OSCAR RD,40241.0,2020/07/14 03:59:59+00,7,FIELD
83.0,695385.0,2020/05/23 03:59:59+00,CIRCLE K #4700111,9200 DIXIE HWY,40272.0,2020/05/26 03:59:59+00,7,FIELD
3.0,696551.0,2020/04/27 03:59:59+00,PORKLAND BBQ,2519 ST. CECILIA ST,40212.0,2020/04/28 03:59:59+00,7,FIELD
6.0,696037.0,2020/07/10 03:59:59+00,MCDONALD'S #1733,4445 CANE RUN RD,40216.0,2020/07/20 03:59:59+00,7,FIELD
17.0,698614.0,2020/05/29 03:59:59+00,LEE'S FAMOUS RECIPE,5059 POPLAR LEVEL RD,40219.0,2020/06/04 03:59:59+00,7,FIELD
5.0,696781.0,2020/04/29 03:59:59+00,MCDONALD'S,6400 GREENWOOD RD,40258.0,2020/05/01 03:59:59+00,7,FIELD
3.0,700945.0,2020/07/10 03:59:59+00,RUMORS,12339 SHELBYVILLE RD,40243.0,2020/07/13 03:59:59+00,7,FIELD
3.0,698942.0,2020/06/06 03:59:59+00,WALMART #5297,143 THIERMAN LN,40207.0,2020/06/09 03:59:59+00,7,FIELD
1.0,699691.0,2020/06/22 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/06/23 03:59:59+00,7,FIELD
19.0,699693.0,2020/06/22 03:59:59+00,HOME CENTER DEPARTMENT STORE,3210 HARTLAGE CT,40216.0,2020/06/25 03:59:59+00,7,FIELD
9.0,699714.0,2020/06/22 03:59:59+00,DAILY MART,1320 DIXIE HWY,40210.0,2020/06/25 03:59:59+00,7,FIELD
3.0,699940.0,2020/06/24 03:59:59+00,PENN STATION,3035 PRESTON HWY,40217.0,2020/06/25 03:59:59+00,7,FIELD
1.0,700025.0,2020/06/25 03:59:59+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2020/06/26 03:59:59+00,7,FIELD
17.0,694502.0,2020/06/27 03:59:59+00,TACO CITY LOUISVILLE,1283 BARDSTOWN RD,40204.0,2020/06/30 03:59:59+00,7,FIELD
21.0,700290.0,2020/06/29 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/07/01 03:59:59+00,7,FIELD
11.0,700467.0,2020/07/01 03:59:59+00,ALTITUDE TRAMPOLINE PARK,4420 DIXIE HWY #220,40216.0,2020/07/08 03:59:59+00,7,FIELD
5.0,696591.0,2020/07/08 03:59:59+00,SPEEDWAY #8132,2300 BROWNSBORO RD,40207.0,2020/07/09 03:59:59+00,7,FIELD
26.0,695201.0,2020/07/04 03:59:59+00,CHEDDAR'S SCRATCH KITCHEN #2142,3521 OUTER LOOP,40219.0,2020/07/04 03:59:59+00,7,FIELD
863.0,695987.0,2020/07/05 03:59:59+00,WAFFLE HOUSE #1887,10563 DIXIE HWY,40272.0,2020/07/05 03:59:59+00,7,FIELD
7.0,700814.0,2020/07/09 03:59:59+00,UPS,1920 OUTERL OOP,40219.0,2020/09/01 03:59:59+00,7,FIELD
26.0,700815.0,2020/07/09 03:59:59+00,CHAMPION GYM,11100 PLANTSIDE,40299.0,2020/07/15 03:59:59+00,7,FIELD
2.0,700996.0,2020/07/10 03:59:59+00,CHAMPION GYMNASTICS,11100 PLANTSIDE DR,40299.0,2020/07/15 03:59:59+00,7,FIELD
3.0,694400.0,2020/04/01 03:59:59+00,WATERLOJIC,11385 DECIMAL DR,40299.0,2020/04/03 03:59:59+00,7,FIELD
3.0,696310.0,2020/04/02 03:59:59+00,UPS,911 GRADE LN,40213.0,2020/04/02 03:59:59+00,7,FIELD
19.0,696229.0,2020/04/04 03:59:59+00,LOWES HOME IMPROVEMENT,9800 PRESTON CROSSING BLVD,40229.0,2020/04/04 03:59:59+00,7,FIELD
11.0,695019.0,2020/04/04 03:59:59+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/04/04 03:59:59+00,7,FIELD
1.0,696310.0,2020/04/09 03:59:59+00,SAM'S SEAFOOD,4918 POPLAR LEVEL RD,40219.0,2020/04/15 03:59:59+00,7,FIELD
17.0,695378.0,2020/04/08 03:59:59+00,RESIDENT,1662 RUSSELL LEE DR,40211.0,2020/04/10 03:59:59+00,7,FIELD
5.0,695434.0,2020/04/13 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/04/15 03:59:59+00,7,FIELD
27.0,695464.0,2020/04/14 03:59:59+00,LAUNDRY CONNECTION,2600 W BROADWAY,40211.0,2020/04/21 03:59:59+00,7,FIELD
5.0,695787.0,2020/04/14 03:59:59+00,DERBY CITY UPHOLSTERY,10920 PLANTSIDE DR,40299.0,2020/04/14 03:59:59+00,7,FIELD
15.0,695082.0,2020/07/13 03:59:59+00,SOUTHERN HIGH SCHOOL TESTING SITE,8620 PRESTON HWY,40219.0,2020/07/31 03:59:59+00,7,FIELD
21.0,694957.0,2020/04/30 03:59:59+00,CHICKEN KING,639 E BROADWAY,40202.0,2020/04/30 03:59:59+00,7,FIELD
8.0,697437.0,2020/05/11 03:59:59+00,WALMART #3294,7101 CEDAR SPRINGS BLVD,40291.0,2020/05/11 03:59:59+00,7,FIELD
26.0,694502.0,2020/04/30 03:59:59+00,URBAN STRATEGY,500 E JEFFERSON STREET,40202.0,2020/05/01 03:59:59+00,7,FIELD
4.0,697486.0,2020/05/12 03:59:59+00,SPEEDWAY #9701,8510 NATIONAL TURNPIKE,40118.0,2020/05/14 03:59:59+00,7,FIELD
4.0,697068.0,2020/05/04 03:59:59+00,KFC TACO BELL Y052-016,5012 S 3RD ST,40214.0,2020/05/05 03:59:59+00,7,FIELD
7.0,697555.0,2020/05/12 03:59:59+00,LEARNING EXPRESS,12619 SHELBYVILLE RD,40243.0,2020/05/13 03:59:59+00,7,FIELD
9.0,697083.0,2020/05/05 03:59:59+00,RESTAURANT DEPOT,620 LOCUST LN,40217.0,2020/05/11 03:59:59+00,7,FIELD
1.0,695277.0,2020/05/12 03:59:59+00,DERBY CITY ANTIQUE MALL,3819 BARDSTOWN RD,40218.0,2020/05/14 03:59:59+00,7,FIELD
7.0,697086.0,2020/05/04 03:59:59+00,GE APPLIANCE PARK,4000 BUECHEL BANK RD,40218.0,2020/04/22 03:59:59+00,7,FIELD
2.0,697615.0,2020/05/13 03:59:59+00,DOMINO'S PIZZA #1425,9409 WESTPORT RD,40222.0,2020/05/15 03:59:59+00,7,FIELD
20.0,697209.0,2020/05/05 03:59:59+00,SPECTRUM,1041 BARDSTOWN RD,40204.0,2020/05/08 03:59:59+00,7,FIELD
545.0,696919.0,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
3.0,697308.0,2020/05/07 03:59:59+00,FIRST UROLOGY,3920 S. DUPONT RD,40207.0,2020/05/08 03:59:59+00,7,FIELD
2.0,698071.0,2020/05/20 03:59:59+00,GOODWILL,4224 SHELBYVILLE RD,40207.0,2020/05/21 03:59:59+00,7,FIELD
2.0,697511.0,2020/05/12 03:59:59+00,SPEEDWAY #9710,7933 FEGENBUSH LN,40228.0,2020/05/13 03:59:59+00,7,FIELD
8.0,698088.0,2020/05/21 03:59:59+00,PENN STATION,4247 OUTER LOOP,40219.0,2020/05/27 03:59:59+00,7,FIELD
3.0,697592.0,2020/05/12 03:59:59+00,FORD TRUCK PLANT,3001 CHAMBERLAIN LANE,40241.0,2020/05/12 03:59:59+00,7,FIELD
5.0,698096.0,2020/05/20 03:59:59+00,KROGER L-763,520 N 35TH ST,40212.0,2020/05/21 03:59:59+00,7,FIELD
6.0,697782.0,2020/05/14 03:59:59+00,INDI'S RESTAURANT,3353 FERN VALLEY RD,40213.0,2020/05/19 03:59:59+00,7,FIELD
83.0,695987.0,2020/05/21 03:59:59+00,FORD TRUK PLANT,2000 FERN VALLEY RD,40213.0,2020/05/28 03:59:59+00,7,FIELD
7.0,697798.0,2020/05/15 03:59:59+00,BURGER KING #892,9120 TAYLORSVILLE RD,40299.0,2020/05/19 03:59:59+00,7,FIELD
6.0,698169.0,2020/05/21 03:59:59+00,TACO BELL,6501 PARAMOUNT PARK DR,40213.0,2020/05/26 03:59:59+00,7,FIELD
11.0,697901.0,2020/05/18 03:59:59+00,PAUL'S FRUIT MARKET #4,4946 BROWNSBORO RD,40222.0,2020/05/19 03:59:59+00,7,FIELD
34.0,698343.0,2020/05/27 03:59:59+00,LOWE'S,4930 NORTON HEALTHCARE BLVD,40241.0,2020/05/28 03:59:59+00,7,FIELD
35.0,696003.0,2020/05/19 03:59:59+00,WALMART #526,3706 DIANN MARIE RD,40241.0,2020/05/20 03:59:59+00,7,FIELD
5.0,698852.0,2020/06/04 03:59:59+00,LOWES,501 HURSTBOURNE PKWY,40222.0,2020/06/11 03:59:59+00,7,FIELD
7.0,698076.0,2020/05/20 03:59:59+00,MCDONALD'S,5015 SHELBYVILLE RD,40207.0,2020/05/22 03:59:59+00,7,FIELD
3.0,698896.0,2020/05/27 03:59:59+00,BELLARMINE UNIVERSITY,2001 NEWBURG RD,40205.0,2020/05/27 03:59:59+00,7,FIELD
27.0,698077.0,2020/05/20 03:59:59+00,SUBWAY,1229 GOSS AVE,40217.0,2020/05/21 03:59:59+00,7,FIELD
1.0,698116.0,2020/05/19 03:59:5+00,CLUBHOUSE AT COOPER FaARMS,10500 LEVEN LBVD,40267.0,2020/05/21 03:59:59+00,7,FIELD
27.0,695201.0,2020/06/08 03:59:59+00,MCDONALD'S #6834,8220 PRESTON HWY,40219.0,2020/06/29 03:59:59+00,7,FIELD
19.0,698221.0,2020/05/22 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/05/26 03:59:59+00,7,FIELD
4.0,695610.0,2020/04/15 03:59:59+00,MEIJER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/04/16 03:59:59+00,7,FIELD
