peoplewithcontactwithinreviewperiod,clusterdays,maxcontactstoinitialclusterassignment,mindaysinendedclusterepisodes,maxdaystoinitialclusterassignment,dischargesfromhospitalnetfollowedupwithin_sevendays,oncpa,clusterepisodesendednetwith_ho_nos
*,60,-,*,-,*,*,*
*,60,*,*,*,*,*,*
3060,93900,44,-,399,25,18.7,170
*,20,*,*,*,*,*,*
165,5205,,1,8,*,18.2,*
*,*,*,*,*,*,*,*
*,03,*,*,*,*,*,*
10,255,*,*,*,*,100,*
*,*,*,*,*,*,*,*
70,2200,16,19,44,*,95.8,*
*,*,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
1t50,4685,*,60,*,*,74,*
320,116280,8,-,891,15,82.4,115
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
5,180,*,*,*,*,100,*
5,255,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
45,1445***,*,*,*,*,83,*
35,1220,*,*,*,*,63.4,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
220,135,*,1,*,5,y28.4,*
40,2385,*,*,*,*,2w5.6,*
5,340,*,2,*,*,*,*
35,2120,14,,30,*,m14.5,5
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,15,*,44,*,*,94.7,*
15,435,*,*,*,*,50,*
*,30,*,*,*,*,*,*
230,7250,*,29,*,*,11,*
15,410,*,*,*,*,76.9,*
*,30,*,*,*,*,*,*
60,14555,9,50,63,*,8,5
*,15,*,*,*,*,*,*
*,30,t-,*,-,*,*,*
105,300,*,101,*,*,23.4,*
10,380,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,605,*,*,*,*,25,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
245,8200,4,1,75z4,5,70,10
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
,*,*,*,*,*,*,*
20,60,*,*,*,*,8g7,*
2155,76960,30,-,473,5,5.9,55
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,150,*,*,*,*,*,*
*,*,*,*,*,*,*,*
195,6055,43,1,347,5,52,*
150,4875,3,32,18,*,2.2,*
*,101,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
75,2390,*,*,*,*,11.3,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,e30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
70,2140,*,*,*,*,27.1,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,40,*,*,*,*,*,*
250,7345,9,260,26,*,61.3,*
*,*,*,*,*,*,*,*
*,80,*,*,*,*,*,*
,5,*,*,*,*,*,*
*,*,*,*,*,*,*,*
310,9720,10,132,407,*,*,*
*,150,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
30,1160,*,*,*,*,*,*
110,4530,*,*,*,*,34.7,*
*,30,*,*,*,*,*,*
*,150,*,*,*,*,*,*
135,15470,*,*,*,*,73,*
*,*,*,*,*,*,*,*
5,220,*,2,*,*,*,*
55,6220,*,*,*,*,18.7,*
*,50,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,b30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
95,2920,*,98,*,*,27.1,5
*,45,*,*,*,*,*,*
195,6185,***,18,13,*,6.8,*
*,*,*,*,*,*,*,*
m-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
35,1030,*,*,*,*,*,*
180,7280,*,29,*,*,76.4,5
25,1160,5,9,661,*,57.6,10
75,6095,24,1,78,*,*,*
460,17400,-,2,m-,*,4.h3,20
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,20,*,*,*,*,*,*
5,20,*,*,*,*,*,*
45,2290,*,29,*,*,31,*
20,785,*,*,*,*,*,*
03,1030,*,*,*,*,8.2,*
408,14830,e21,,147,*,1.3,30
*,145,*,*,*,*,*,*
*,30,*,*,*,*,*,*
55,1865,*,88,*,*,23.3,*
*,50,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,55,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,95,*,*,*,*,*,*
-,*,*,*,*,*,*,*
10,280,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
75,2410,23,1,38,*,28.7,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,2140,*,*,*,*,,*
235,j7020,*,1,*,,32.8,10
*,f30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
285,10145,4,1,154,*,56.,25
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
45,1475,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,15,*,*,*,*,*,*
170,5145,10,15,143,*,*,10
65,2085,*,173,*,*,66z.7,5
*,y50,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
18z0,5785,61,***,49,*,36.9,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
260,8525,39,5,805,*,6.4,10
*,30,*,*,*,*,*,*
015,3270,49,91,n43,*,88v.8,
55,1735,*,8,*,*,23.2,*
*,30,*,*,*,*,*,*
*,01,*,*,*,*,*,*
2h65,8385,22***,,22,*,6.8,10
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,03,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
2204,155b742,127,1,d940,2f9,8.3,216
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
2735,84540,66,,526,20,40.9,110
*,50,*,*,*,*,*,*
*,100,*,*,*,*,*,*
*,3v0,*,*,*,*,*,*
20,1380,*,*,*,*,34.8,*
2215,81090,23,-,851,15,10.2,120
*,*,*,*,*,*,*,*
325,9880,2,1,0,5,71,10
*,*,*,*,*,*,*,*
7x0,2180,*,10,*,*,23.9,5
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,1645,*,30,*,*,*,5
54,1315,*,13,*,*,47.7,5
25,95,*,a7,*,*,48.5,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
980,30220,14,-,176,10,66.1,70
*,60,*,*,*,*,*,*
***,*,*,*,*,*,*,*
*,150,-,*,,*,*,*
*,60,*,*,*,*,*,*
5,895,*,1,*,*,*,*
i5,225,*,*,*,*,*,*
30,12a30,*,-,*,*,57.9,*
-,25,*,*,*,*,*,*
*,60,*,*,*,*,*,*
165,7245,*,13,*,*,2.5,*
25,810,*,*,*,*,3,*
*,60,*,*,*,*,*,*
590,17955,*,7,*,5,32.6,15
*,60,*,*,*,*,*,*
10,615,*,20,*,*,44.4,*
*,*,*,*,*,*,*,*
400,12035,*,14,*,*,80.7,20
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,07,*,*,*,*,*,*
*,15,*,*,*,*,*,*
25,850,*,*,*,*,17.9,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,03,*,*,*,*,*,*
***,15,*,*,*,*,*,*
150,4495,*,*,*,*,71.7,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
5,205,*,*,*,*,*,*
*,03,*,*,*,*,*,*
*,2y5,*,*,*,*,*,*
5,270,*,*,*,*,*,*
5,27p5,*,*,*,*,66.7,*
*,30,*,*,*,*,*,*
e180,5475,3,1,341,*,57.7,*
10,390,*,1,*,*,46.7,*
*,30,*,*,*,*,*,*
*,70,*,*,*,*,*,*
*,30,*,*,*,*,*,*
51,950,*,20,*,*,*,*
*,90,*,*,*,*,*,*
40,1355,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,85,*,*,*,*,*,*
5,240,*,*,*,*,87.5,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
2095,82620,95,-,541,20,37,*
*,l90,*,*,*,*,*,*
2765,96310,132,***,782,40,26.4,5
*,240,-,*,-,*,*,*
*,240,*,*,*,*,*,*
420,14325,*,1,*,*,49.3,*
*,*,*,*,*,*,*,*
70,2255,*,1,*,*,14.9,*
235,7150,24,6,120,*,3.7,*
*,30,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,*,*,*,*,*,*,*
140,4650,5,1,501,*,*,*
*,20,*,*,*,*,*,*
5,230,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
100,3240,*,y16,*,*,3.7,*
10,380,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,33k0,*,*,*,*,85.7,*
*,*,*,*,*,*,*,*
25,890,*,17,*,*,88.9,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
110,u3780,5,2,28q4,*,25.6,10
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,*,*,*,*,*,*,*
25,820,*,*,*,*,59.3,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
190,6040,-,,-,*,*,*
40,1370,*,1,*,*,31.1,*
*,30,*,*,*,*,*,*
100,3205,*,*,*,*,89,*
*,40,*,*,*,*,*,*
40,1359,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,885,*,*,*,*,17.2,*
*,30,*,*,*,*,*,*
15,450,*,*,*,*,93.8,*
65,1940,*,1,*,*,25,*
52,775,*,*,*,*,32,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,y65,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,940,*,o39,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,305,*,*,*,*,*,*
20,653,*,*,*,*,55,*
-,20,*,*,*,*,*,*
2i25,860,,1,7,*,6,20
5280,163405,50,-,601,15,622.,165
10,325,*,*,*,*,*,*
110,3580,*,1,*,*,4.4,*
40,1205,*,*,*,*,195,*
30,1090,*,*,*,*,806.,5
*,90,*,*,*,*,*,*
265,8010,*,*,*,*,65.2,*
*,600,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,610,*,*,*,*,80,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1145,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,900,*,65,*,*,33.3,*
*,30,*,*,*,*,*,*
75,2335,*,150,*,*,*,*
25,1015,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
45,1z315,*,*,*,*,57.8,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
65,2270,*,108,*,*,18.6,*
325,9850,1,9,78,*,74.2,15
*,x90,*,*,*,*,*,*
20,1060,*,18,*,*,95,*
10,615,*,20,*,*,44.4,*
*,30,*,*,*,*,*,*
251,6545,*,7,*,5,85.8,10
65,2075,*,3,*,*,16.9,*
65,1975,*,8,*,*,11.9,*
30,960,*,*,*,*,45v.2,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,11050,*,28,*,*,2.2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
45,1360,*,*,*,*,43.5,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,70,*,*,*,*,*,*
*,255,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
6590,212090,39,-,805,45,16.8,230
*,180,*,*,*,*,*,*
*,30,*,*,*,*,*,*
,*,*,*,*,*,*,*
-,5,-,*,-,*,*,*
-,*,*,*,*,*,*,*
65,2215,*,108,*,*,43.7,5
250,1147i0,12,1,44,*,26,*
*,30,*,*,*,*,*,*
*,6v0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
330,9945,*,36,*,*,40.7,10
15,430,*,*,*,*,46.7,*
*,1o30,*,*,*,*,*,*
15,350,*,*,*,*,90.6,*
*,*,*,*,*,*,*,*
10,425,*,*,*,*,71.4,*
140,4515,*,*,*,*,p18.7,*
01,350,,*,-,*,83.3,*
*,30,*,*,*,*,*,*
e5,185,*,*,*,*,00,*
n-,10,*,*,*,*,*,*
90,6020,*,94,*,*,30,*
*,*,*,*,*,*,*,*
120,3640,17,1,434,*,*,*
*,120,*,*,*,*,*,*
*,*,*,*,*,*,*,*
135,4795,6,1,13,*,159.,*
*,30,*,*,*,*,*,*
260,8230,2,72,12,*,*,10
*,*,*,*,*,*,*,*
***,*,*,*,*,*,*,*
20,600,*,*,*,*,30,*
*,125,*,*,*,*,*,*
*,*,*,*,*,*,*,*
9t0,3160,13,v1,216,*,*,15
*,3c0,*,*,*,*,*,*
*,03,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,2970,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,2860,*,59,*,*,53.9,*
*,0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,q60,*,*,*,*,*,*
*,06,*,*,*,*,*,*
*,*,*,*,*,*,*,*
200,7315,16,10,473,*,2.5,10
*,40,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,1480,*,*,*,*,36.5,*
*,30,*,*,*,*,*,*
30,855,*,*,*,*,48.4,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
5,155,*,*,*,*,*,*
***,20,*,*,*,*,*,*
1975,71655,16,-,937,20,27.5,*
215,665p5,*,4,*,*,8.8,5
5,345,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,95,-,*,-,*,*,*
*,*,*,*,*,*,*,*
5,270,-,*,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
205,6350,*,*,*,*,67.9,*
1800,61675,37,1,474,*,2.6,25
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,425,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
455,14105,4,*,37,*,*,5
10,450,*,13,*,*,57.1,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1j35,4245,*,4,*,*,13.1,*
660,22395,***,2,418,*,1.5,*
*,3z0,*,*,*,*,*,*
-,52,*,*,*,*,*,*
80,5885,12,9,111,*,65.1,5
103,3710,*,1,*,*,69.2,*
-,*,*,*,*,*,*,*
*,k155,*,*,*,*,*,*
330,11c570,2,238,93,*,20.4,10
165,4990,*,*,*,*,49.4,*
60,1785,*,129,*,*,25.4,*
25,1390,8,1,32,*,10.6,01
*,*,*,*,*,*,*,*
*,35,*,*,*,*,*,*
95,3110,*,*,*,5,61.5,*
*,960,*,*,*,*,40.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
03,065,*,3,*,*,14.7,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,215,*,*,*,*,85.7,*
*,30,*,*,*,*,*,*
225,7840,2,1,76,*,3.1,10
*,***,*,*,*,*,*,*
50,1775,*,*,*,*,37.3,*
*,115,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,115,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
200,6060,*,12,*,*,56.9,10
*,45,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,6l0,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,240,*,*,*,*,100,*
11750,360345,25,-,768,100,45.8,605
60,2030,2,41,39,*,*,10
10,360,-,*,-,*,*,*
*,*,*,*,*,*,*,*
175,6000,*,29,*,*,42.6,5
140,5255,9,68,468,*,114.,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,a30,*,*,*,*,*,*
25,800,*,35,*,*,375.,*
*,30,*,*,*,*,*,*
155,9680,7,7,95,*,8.7,10
5,150,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
25,775,*,*,*,*,76.9,*
*,20,*,*,*,*,*,*
110,3330,*,2,*,*,80.2,*
25,920,*,1,*,*,46.9,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,76s0,*,*,*,*,80.8,*
20,91e5,-,365,-,*,32.1,*
50,1645,4,***,0,15,24.1,20
*,1s50,-,*,-,*,*,*
205,6270,*,1,*,*,56.7,*
110,4420,*,1,*,*,4.8,*
*,v30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
75,3360,,1,209,*,13.1,15
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,m80,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
200,6225,*,14,*,*,3,
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,55,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,1155,2,*,0,*,28.2,*
*,0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
0,595,r2,*,30,*,24,*
180,5365,4,3,2,5,641.,*
305,9630,*,11,*,5,627.,***
420,15550,34,-,42,20,44.7,20
9i25,21865,10,1,101,25,177.,40
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
52,1055,*,8,*,*,*,*
***,20,*,*,*,*,*,*
10,270,*,*,*,*,*,*
*,*,*,*,*,*,*,*
290,8530,15,1,102,*,4.2,35
5,260,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,15,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,2740,*,*,*,*,77.,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
90,2880,20,,449,*,2n1.2,*
70,2545,*,*,*,*,34.1,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,310,*,*,*,*,*,*
*,*,*,*,*,*,*,*
,20,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,150,*,*,*,*,*,*
290,f8760,3,y1,385,*,15.6,20
*,995,*,*,*,*,27.3,*
*,u30,*,*,*,*,*,*
825,28310,9,19,547,*,7.9,15
10,425,*,38,*,*,81.8,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,3f0,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
645,20015,*,*,*,*,50.1,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
1360,41635,6,1,200,*,*,40
815,25210,11,-,411,5,6,30
*,30,*,*,*,*,*,*
5,665,*,*,*,*,*,*
15,3930,*,20,*,*,11.5,*
*,o660,*,*,*,*,68.2,*
*,150,*,*,*,*,*,*
10,315,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
o-,25,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,80,*,*,*,*,*,*
5,20,*,*,*,*,*,*
5,3445***,69,1,937,*,58.3,*
235,7020,*,21,*,*,75.7,10
*,180,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
10,310,*,*,*,*,80,*
*,50,*,*,*,*,*,*
130,c4045,*,62,*,*,99.3,*
*,110,-,*,-,*,*,*
*,30,*,*,*,*,*,*
05,1650,*,*,*,*,8.6,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
325,9800,*,36,*,*,41,10
*,30,*,*,*,*,*,*
*,12s0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,300,*,*,*,*,*,*
105,5400,6,,250,*,15.3,15
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,405,*,*,*,*,53.8,*
*,30,*,*,*,*,*,*
*,90,-,*,-,*,*,*
285,9200,6,45,64,*,8.4,0
5v70,2245,*,8,*,*,22.8,*
110,4465,*,36,*,*,*,5
10,420,*,*,*,*,57.1,*
56,1925,*,s5,*,*,81.8,*
105,3215,6,29,0,*,11***,*
*,35,*,*,*,*,*,*
*,285,*,1,*,*,*,*
*,150,*,*,*,*,*,*
2230,127545,46,1,686,*,0.8,*
30,1315,*,50,*,*,70.7,*
*,145,*,*,*,*,*,*
*,03,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,370,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,65,*,*,*,*,*,*
6q75,20790,l8,1,23,10,65.5,30
*,30,*,*,*,*,*,*
*,185,*,10,*,*,*,*
*,10,*,*,*,*,*,*
3480,119580,262,-,654,30,23.1,165
10,380,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3060,*,*,*,*,4.7,*
*,*,*,*,*,*,*,*
*,700,*,*,*,*,25,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
25,675,*,*,*,*,05,*
3890,138915,92,-,443,54,24.1,*
35,1270,*,*,*,*,41,*
60,2630,*,7,*,*,19r.1,*
15,402,*,*,*,*,69.v2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3415,*,***,*,*,*,*
*,240,*,*,*,*,*,*
0,1745,11,94,55,*,*,*
210,7860,4,29,895,*,1k2,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
170,5860,*,20,*,*,18.1,5
20,845,*,*,*,*,*,*
,605,*,12,*,*,*,*
48782v4,17191368,349,-,945,829,27.8,14788
10,6470,*,*,*,*,25.5,*
*,130,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
235,7645,*,1,*,5,3.4,*
360,13815,9,6,889,*,8.2,25
120,3t600,*,*,*,*,53.7,*
*,09,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,315,*,1,*,*,*,*
5,270,*,*,*,*,77.8,*
*,*,*,*,*,*,*,*
105,3140,*,3,*,*,10.6,*
8895,313355,106,-,934,130,25.8,*
15,550,*,*,*,*,31.6,*
*,30,*,*,*,*,*,*
70,4750,*,*,*,*,7,*
*,30,*,*,*,*,*,*
140,4585,*,29,*,*,40.3,*
5,170,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
520,15925,*,34,*,*,36,10
460,13725,*,228,*,01,59.3,5
01,415,*,*,*,*,71.4,*
*,100,*,*,*,*,*,*
80,2595,22,13,105,*,71.1,*
9d5,3415,18,1,43,*,*,5
265,8130,*,9,*,*,51.9,*
10,530,-,*,-,*,*,*
195,5675,6,6,35,*,16.8,5
*,10,*,*,*,*,*,*
5,155,*,*,*,*,*,*
51,710,*,,*,*,*,*
*,30,*,*,*,*,*,*
5,210,*,*,*,*,*,*
*,60,*,*,*,*,*,*
140,4320,*,15,*,5,65.7,*
,*,*,*,*,*,*,*
45,1910,*,27,*,*,57.p8,*
110,3840,5,2,284,*,25.2,1l0
*,*,*,*,*,*,*,*
5,315,*,*,*,*,*,*
90,3140,*,*,*,*,29,*
*,95,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
540,16180,8,2,21,*,39.1,15
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
185,5645,111,2,144,*,623.,*
*,30,*,*,*,*,*,*
15,690,*,*,*,*,2.17,*
970,30100,9,1,84,10,66.5,70
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
455,14420,21,1,31,*,33.4,*
330,9940,103,*,219,*,43q.4,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
385,28610,4,40,424,*,26.4,5
*,190,*,*,*,*,*,*
5,415,*,*,*,*,*,*
10,225,*,*,*,*,75,*
425,1v3390,12,***,232,*,55.3,10
125,4060,*,-,*,*,24.1,*
45,1380,*,*,*,*,86.7,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
105,5615,4,1,3,*,54.2,15
*,150,*,*,*,*,*,*
20,665,*,11,*,*,78.9,*
325,750,*,*,*,*,89.6,*
*,03,*,*,*,*,*,*
780,24435,*,*,*,5,17.3,*
*,30,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
