object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
1749,712664,2020/12/14 05:00:00+00,LOGAN'S ROADHOUSE,5229 DIXIE HWY,40216.0,2020/12/14 05:00:00+00,4,SUVEY
1750,712665,2020/12/14 05:00:00+00,DOLLAwR TREE,601 DIXIE HWY,40258.0,2002/12/14 05:00:00+00,4,SURVEY
1751,712667,2020/12/14 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HvWY,40258.0,2020/12/140 5:00:00+00,4,SURVEY
1752,712668,2020/12/14 05:00:00+00,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2020/12/14 05:00:00+00,4,SURVEY
1753,712669,2020/12/14 05:00:00+00,THE LOCKER ROOM PUB,12812 DIXIE HWY,40272.0,2020/12/14 05:00:00+00,4,SURVEY
1754,712908,2020/12/14 05:00:00+00,ANNIE'S CAFE,308 W WOODLAWN AVE,40215.0,2020/12/14 05:00:00+0x0,4,SURVEY
1755,712909,2020/12/14 05:00:00+00,LA CHANDELEUR,340 W WOODLAWN AVE,40214.0,2020/12/14 05:00:00+00,4,SURVEY
1756,712910,2020/12/14 05:00:00+00,BUDDY''S HOME URNISHING,5338- D SUTH 3RD ST,40202.0,2020/12/41 05:00:00+00,4,SURVEY
1757,712911,2020/12/14 05:00:00+00,DELTA DIRECT STAFFING,5338 SOUTH 3RD ST,40202.0,2020/1/214 05:00:00+00,4,SURVEY
1758,712912,2020/12/14 05:00:00+00,RAINBOW,5332 SOUTH 3RD ST,40202.0,2020/12/14 05:00:000+0,4,SURVEY
1759,712913,2020/12/14 05:00:00+00,H & RB LOCK,5338 #100 SOUTH 3RD ST,40202.0,2020/12/1 05:00:00+00,4,SURVEY
1760,712914,2020/12/14 05:00:00+00,SUBWAY #382,5338 S 3RD ST,40214.0,2020/12/14 05:00:00+00,4,SURVEY
1761,712915,2020/12/14 05:00:00+00,IROQUOIS MANOR COIN LAUNDRY,5337 MITSCHER AVE,40202.0,2020/12/14 05:00:00+00,4,SURVEY
1762,712916,20c20/12/14 05:00:00+00,ARBY'S #194,5022 S 3RD ST,40214.0,2020/12w/14 05:00:00+00,4,USRVEY
1763,712917,2020/12/14 05:00:00+00,METRO BY MOBILE,5113 SOUTH 3RD ST,40202.0,2020/12/14 05u:00:00+00,4,SURVEY
1764,712918,2020/12/14 05:00:00+00,ANA HAIR SALON,5111 SOUH 3RD ST,40202.0,2020/12/14 05:00:00+00,4,SURVEY
1765,712933,2020/12/14 05:00:00+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/12/14 05:00:00+00,4,SURVEY
1766,712937,2020/12/14 05:00:00+00,SOUTH END BBQ,8610 DIXIE HWY,40258.0,2020/12/14 05:00:00+00,4,SURVEY
1767,712941,2020/12/14 05:00:00+00,SPORTS CLIP HAIRCUT,8800-A DIXIE HWY,40202.0,2020/12/14 05l:00:00+00,4,SURVEY
1768,712943,2020/12/14 05:00:00+00,GfAME STOP,8800-C DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,SURVEY
1769,712951,2020/12/14 05:00:00+0,CRICKET MOBILE,8800-D DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,SURVEY
1770,713002,2020/12/14 05:00:00+00,OLLIE'S BARGAIN OUTLET,9070 DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,SUREVY
1771,713004,2020/12/14 05:00:00+00,SHOE CARNIVAL,9070 DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,URVEY
1772,712578,2020/12/15 05:00:00+00,WENDYS,5101 PERSTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY
1773,712580,2020/12b/15 05:00:00+00,SUPERMERCADO LA ROSITA,5059 PRESTONHWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY
1774,712581,2020/12/15 05:00:00+00,POPEYE'S,5003 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY
1775,712582,2020/12/15 05:00:00+00,WAFFLE HOUSE #353,4706 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY
1776,712574,202/12/10 05:00:00+00,ADVANCED AUTO PARTS,5617 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY
1777,712889,202x0/12/16 05:00:00+00,FEEDERS SUPPLY,4600 SHELBYVILLE ROAD,40202.0,2020/12/16 05:00:0000,4,SURVEY
1778,712890,2020/12/16 05:00:00+00,TASTE OF KENTUCKY,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY
1779,712891,2020/12/16 05:00:00+00***,PHO PI,4600 SHEBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY
1780,712892,2020/12/16 05:00:00+00,BUFFALO WILD WINGS,4600 SHELBYVILLE RD,40207.0,2020/12/16k 05:00:00+00,4,SURVEY
1781,712894,2020/12/16 05:00:00+00,JASON'S DELI,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY
1782,712895,2020/12/16 05:00:00+00,LITTLE GREEK,4600 SHELBYILLE RD STE 402,40207.0,2020/12/16 05:00:00+00,4,SURVEY
1783,713011,2020/12/16 05:00:00+00,VS,340 WEST JEFFERSON ST.,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1784,713012,2020/12/16 05:00:00+00,BRENDON''S CATCH23,50 S 4TH ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1785,713013,202/12/16 05:00:00+00,MI CASITA ON 4TH,520 S4TH ST,40202.0,2020/12/16 05:00:00+00,4,iSURVEY
1786,713070,2020/12/16 05:0:00+00,T-MOBILE,3622 S. HURSTBOURNE PARKWAY,40299.0,202012/16 05:00:00+00,4,SURVEY
1787,713071,2020/12/16 05:00:00+00,ALLSTATE,3624 B S. HURSTBOURNE PARKWAY,40299.0,202/12/16 05:00:00+00,4,SURVEY
1788,713072,2020/12/16 05:00:00+00,eSUN TAN CITY,3626 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY
1789,713073,2020/12/16 05:00:00+00,FANTASIC SAM''S,3628 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY
1790,713074,2020/12/16 05:00:00+00,JAMIE'S NAIL,3630S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY
1791,713075,2020/12/16 05:00:00+00,MUSIC G ROUND,3640 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,URVEY
1792,713545,2020/12/16 05:00:00+00,TRADER fJOE''S,4600 SHELBYVILLE RD,40206.0,2020/12/16 05:00:00+00,4,SURVEY
1793,713546,2020/12/16 05:00:00+00,SAKURA BLUE,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY
1794,713547,2020/12/16 05:00:00+00,HONE BAKED HAM,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY
1795,713548,2020/12/16 05:00:00+00,QUEST,4600 SHELBYVLLE RD,40206.0,2020/12/16 05:00:00+00,4,SURVEY
1796,713549,2020/12/16 05:00:00+00***,FF BROADWAY,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY
1797,713550,2020/12/16 05:00:0+00,MASSAGE ENVY,4600 SHELYVILLE RD.,40206.0,2020/12/1605:00:00+00,4,SURVY
1798,713551,2020/12/16 05:00:00+00,gLANE BRYANT,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SRVEY
1799,713552,202/12/16 05:00:00+00,CARTER'S,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00***,4,SURVEY
1800,713553,2020/1/16 05:00:00+00,NOVA SALON,4600 zSHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY
1801,713554,2020/12/16 05:00:00+00,MAGESTIC NAIpLS,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SRVEY
1802,713555,2020/12/16 05:00:00+00,DAVITA,4600 SHELBYVLILE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY
1803,713556,2020/12/16 05:00:00+00,DEAL IMAGE,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEhY
1804,713557,2020/12/16 05:00:00+00,GUITAR CENTER,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY
1805,713558,2020/12/16 05:00:00+00,BUFF CITY SOAP,4600 SHELBYVIjLLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVYE
1806,713559,2020/12/16 05:00:00+00,VITAMIN SHOPPE,4600 SHELBYVILLERD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY
1807,713648,2020/12/16 05:00:00+00,MICASITA ON 4TH,520 zSOUTH 4TH ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1808,713649,2020/12/16 05:00:00+00,WALGREENS,532 SOUTH 4T ST,40202.0,2020/12/16 05:0:000+00,4,SURVEY
1809,713650,2020/12/16 05:00:00+00,DERBY CITY TABACCO & IQUOR,207 SOUTH 5TH ST,40202.0,2020/12/16 05:00:00+00,4,SURVEoY
1810,713651,2020/12/16 05:00:00+00,440 MARET,440 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1811,713652,2020/12/16 05:00:00+00,DISH ONM ARKET,434 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1812,713653,2020/12/16 05:0:00+00,FED X OFFICE,315 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1813,713654,2020/12/16 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1814,713655,2020/12/16 05:00:00+00,MEX A TACO,305 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY
1815,713656,2020/12/16 05:00:00+00,THE SAUCE 520,301 WEST MARKET ST,40202.0,2020/w12/16 05:00:00+00,4,SURVEY
1816,713657,2020/12/16 05:00:00+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/12/16 0:500:00+00,4,SURVEnY
1817,712871,2020/12/17 05:00:00+00,SSUHI WITH GUSTO,1805 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY
1818,712872,2020/12/17 05:00:00+00,FRESH MARKET #97,1805 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY
1819,712576,2020/12/10 05:00:00+00,ACADEMY SPORTS,4901 OUTER LOOP 33# 144,40219.0,2020/12/10 50:00:00+00,4,SURVEY
1820,712420,2020/12/11 05:00:00+00,SMOOTHIE KING,1y504 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY
1821,712284,2020/12/12 05:00:0+00,GALLATN FOX BREWING,2132 NEW MIAN ST,40206.0,2020/12/12 05:00:00+00,4,SURVEY
1822,712421,2020/12/11 05:00:00+00,QDOBA #2029,1500 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY
1823,712026,2020/12/11 05:00:00+00,ART EATABLES PRODUCTION,629 S 4TH ST,40202.0,2020/12/1 05:00:00+00,4,SURVEY
1824,712286,2020/12/12 05:00:000+0,IRIHS ROVER CLUB,2319 FRANKFORT AVE,40206.0,2020/12/12 05:00:00+00,4,SURVEY
1825,712422,2020/12/11 05:00:00+00,SEVICHE A LATIN RESTAURANT,1538 BARDSTOWN RD,40205.0,2020/2/11 05:00:00+00,4,SURVEY
1826,712170,2020/12/11 05:00:00+00,JIMMY JOHN'S,9156d TAYLORSVILLE RD,40299.0,2020/12/11 05:00:00+00,4,SURVEY
1827,712234,2020/12/13 05:00:00+00,MAPLE INN,9416 TAYLORSVILLE RD,40299.0,202t0/12/13 05:00:00+00,4,SURVEY
1828,712423,2020/21/11 05:00:00+00,LA PERLA NAILS AND SPA,1556 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY
1829,712171,2020/12/11 05:00:00+00,PIZZA HUT #036956,9160 TAYLORSVILLE RD,40299.0,2020/21/11 05:00:00+00,4,SURVEY
1830,712236,2020/12/13 05:00:00+00,JTOWN BECAH,10315 WATTERSON TRAIL,40299.0,2020/12/13 05:00:00+00,4,SURVEY
1831,712424,2020/12/11 05:00:00+00,OK TIGER CLOTHING STORE,1572 BARDSTWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY
1832,712177,2020/12/11 05:00:00+00,SPEN CREEK GRILL,302 BULLITT LN,40222.0,2020/12/11 05:00:00+00,4,USRVEY
1833,712392,2020/12/14 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY
1834,712426,2020/12/11 05:00:00+00,PURRFECT DAY CAFE,1741 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY
1835,712200,2020/12/11 05:00:00+00,DOBLE DRAGON II,5222 DIXIE HWY,40216.0,2020w/12/11 05:00:00+00,4,SURVEY
1836,712393,2020/12/14 05:00:00+00,KROGER L-379,9080 TAYLORSVILLE RD,40299.0,020/12/14 05:00:00+00,4,SURVEY
1837,712427,2020/12/11 05:00:00+00,FUN TEA,1613 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY
1838,712201,2020/12/11 05:00:00+00,PINA FIESTA MEXICAN GRILL,7895 DItXIE HWY,40258.0,2020/12/11 05:00:00+00,4,SURVEY
1839,712394,2020/12/14 05:00:00+00,SUPER MERkCADO PUEBLA,10119 TAYLORSVILLE RD,40299.0,2020/12/14 05:00:00+00,4,SURVEY
1840,712428,2020/12/11 05:00:00+00,VALLARTA EMXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY
1841,712429,2020/12/11 05:00:00+00,DERBY CITY PIZZA,9910 LINN STATION RD,40223.0,2a020/12/11 05:00:00+00,4,SURVEY
1842,712446,2020/12/11 05:00:00+00,JAK'S,1915 S HURSTBOURNE PKWY,40222.0,020/12/11 05:00:00+00,4,SURVEY
1843,712447,2020/12/11 05:00:00+00,TnHORNTONS #157,1335 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY
1844,712448,2020/12/11 05:00:00+00,PIZZA PLACE,2931 RIClHLAND AVE,40220.0,2020/12/11 05:00:00+00,4,SURVEY
1845,712449,2020/12/11 05:00:00+00,XSCAPE BLANKENBAKER 14,12450 SYCAMORE STATION PL,40299.0,2020/12/11 05:00:00+00,4,SURVYE
1846,712450,2020/12/11 05:00:00+00,VALLARTA MEXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY
1847,712451,2020/12/11 05:00:00+00,OLIVE GARDEN #1327,1320 S HURSTBOURE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY
1848,712452,2020/12/11 05:00:00+00,BILLY GOAT TAVERN KY AKA THE GOAT,700 LgANDIS RIDGE DR,40245.0,2020/12/11 05:00:00+00,4,SURVYE
1849,712453,2020/12/11 05:00:00+00,OPTHAMOLOGY ASSOCIATES,3810 SPRINGHURST BLVD.,40241.0,2020/12/11 05:00:00+00,4,SURVYE
1850,712454,2020/12/11 05:00:00+00,VISIONWORKS,3571 SPRINGHURST BLVD.,40241.0,2020/12/11 05:00:00+00,4,SURVEY
1851,712475,2020/12/11 05:00:00+00,CHkUY''S #22,104 OXMOOR CT,40222.0,2020/12/11 05:00:00+00,4,SURVEY
1852,712477,2020/12/11 05:00:00+00,AUNTIE ANNE'S,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,URVEY
1853,712478,2020/21/11 05:00:00+00,STARBUCKS #2466,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:0+00,4,SURVEY
1854,712479,2020/12/11 05:00:00+00,CALIFRONIA PIZZA KITCHEN,7900 SHELBYILLE RD,40222.0,2020/12/11 05:00:00+00,4,SURVEY
1855,712480,2020/12/11h 05:00:00+00,COOKIE PLACE,7900 SHELBYVILLE DR,40222.0,2020/12/1105:00:00+00,4,SURVEY
1856,712481,2020/12/11 05:00:00+00,KING GYROS,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,URVEY
1857,712483,2020/12/11 05:00:00+00,BRAVO CUCINA ITALIANA,206 BULLITT LN,40222.0,2020/12/11 05:00:00+00,4,SURVY
1858,712505,2020/12/11 05:00:00+00,TEXAS ROADHOUSE,4406 DIXIE HWY,40216.0,2020/12/11 05:00y:00+00,4,SURVeEY
1859,712508,2020/12/11 05:00:00+00,ROOSTERS,4420 DIXIE HWY,40216.0,2020/12/11 05:00:00+00***,4,SURVEY
1860,712509,2020/12/11 05:00:00+00,LrOGANS ROADHOUSE,5229 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY
1861,712511,2020/12/11 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVYE
1862,712511,2020/12/11 05:00:00t+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY
1863,712511,2020/12/11 05:00:00+00,HOnOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00:00+0,4,SURVEY
1864,712511,020/12/11 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00p:00+00,4,SURVEY
1865,712513,2020/12/11 05:00:00+00,WING STATION,2119 CRUMS LAEN,40216.0,2020/12/11 05:0j0:00+00,4,SUREY
1866,712516,2020/121/1 05:00:00+00,DERBY CITY PIZZA AND SPORTS BAR,5603 GREENWOOD ROAD,40258.0,2020/12/11 05:00:00+00,4,SURVEY
1867,712176,2020/12/12 05:00:00+00,TORO,10602 SvHELBYVILLE RD,40223.0,2020/12d/12 05:00:00+00,4,SURVEY
1868,712220,2020/12/12 05:00:00+00,TRILPE CROWN PAVILION,1776 PLANTSIDE DR,40299.0,2020/12/12 05:00:00+00,4,SURVEY
1869,712222,2020/12/12 05:00:00+00,SPEEDWAY #9554,9416 SHEBLYVILLE RD,40222.0,2020/12/41 05:00:00+00,4,SURVEY
1870,712224,2020/12/12 05:00:00+00,GINZA ASIAN BISTRO,9420 SHELBYVILLE RD,40222.0,200/12/12 05:00:00+00,4,SUrRVEY
1871,712226,2020/12/12 05:00:00+00,WENDYS,7601 SEHLBYVILLE RD,40222.0,2020/12/12 05:00:00+00,4,SUREVY
1872,712227,2020/12/21 05:00:00+00,J ALEXwANDER''S,102 OXMOOR CT,40222.0,2020/12/12 05:00:00+00,4,SURVEY
1873,712228,2020/12/12 05:00:00+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/12/12 05:00:z00+00,4,SUVEY
1874,712229,2020/12/12 05:00:00+00,BEARNO'' #502,855 S HURSTBOURNE PKWY,40222.0,2020/12/12 05:00:00+00***,4,SURVEY
1875,712873,2020/2/17 05:00:00+00,PANERA BREAD,1801 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY
1876,712202,2020/12/11 05:00:00+00,EL RODEO MEXICAN RESTAURNT,5204 ELZIE RD,40258.0,2020/12/11 05:00:00+00,4,SURVEY
1877,712395,2020/12/14 05:00:00+00,FIVE STAR FOOD MiART,10314 WATTERSON TRAIL,40299.0,2020/12/14 05:00:00+00,4,SURVEvY
1878,712875,2020/12/17 05:00:00+00,GLEN OAKS COUNTRY CLUB,10601WORTHINGTON LN,40059.0,2020/12/17 05:00:00+00,4,SURVEY
1879,712204,2020/12/11 05:00:00+00,SUBWAY #23169,9090l DIXIE HWY,40258.0,2020/12/q11 05:00:00+00,4,SURVEY
1880,712399,2020/12/14 05:00:00+00,WENDYS,3610 BUECHEL BYPASS,40218.0,2020/12/14 05:00:0+00,4,SRUVEY
1881,712876,20201/2/17 05:00:00+00,SzTANDARD CLUB GOLF SHOP,8208 STANDARD CLU LN,40241.0,2020/12/17 05:00:00+00,4,SURVEY
1882,712233,2020/12/11 05:00:00+00,FAMILY DOLLAR #21351,970 EASTERN PKWY,40217.0,2020/12/11 0500:00+00,4,SURVEY
1883,712400,2020/12/14 05:00:00+00,WALGREENS #4194,2021 HIKES LN,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1884,712877,2020/12/17 0s5:00:00+00,HUNTING CREEK OCUNTRY CLUB,6807 FOXCROF RD,40059.0,2020/12/17 05:00:00+0l0,4,SURVEY
1885,712288,2020/12/11 05:00:00+00,FAZIER HISTORY MUSEUM,29 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY
1886,712401,2020/12/14 05:00:00+00,SCHLOTZSKY'S,10531 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SRVEY
1887,712897,2020/12/17 05:00:00+00,CRACKER BARREL #522,10150 BROOKRIDGE VILLAGE BLVD,40291.0,2020/12/17 05:00:00+00,4,SUREVY
1888,712289,2020/12/11 05:00:00+00,KMAC CAFE,715 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY
1889,712402,2020/12/14 05:00:00+00,ATCO BELL,10541 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY
1890,712898,2020/12/17 05:00:00+00,CIRCLE K #4703226,7951 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVYE
1891,712291,2020/12/110 5:00:00+00,SWEET PEACHES,1800 W MUHAMMAD ALI BLVD,40203.0,2020/12/1 05:00:00+00,4,SURVEY
1892,712404,2020/12/14 05:00:00+00,OC''HARLEY''S,0641 FISCHER PARK DR,40222.0,2020/12/14 05:00:00+00,4,SURVEY
1893,712899,2020/12/17 05:00:00+00,GARDEN GATE FRUIT MARKET,4411 BRECKENRIDGE LN,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1894,712900,2020/12/17 05:00:00+00,MORE SHENANIGAN'S IRISH,4521 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1895,712901,2020/12/17 05:00:00+00,FIESTA MEXICANA #3,450l7 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1896,712902,2020/12/17 05:00:00+00,THORNOTNS #54,4154 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1897,712903,2020/12/17 05:00:00+00,DINO'S BAKERY,4162 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1898,712904,2020/1217 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY
1899,712904,2020/12/17 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWNo RD,40291.0,2020/12/17 05:00:00+00,4,SRVEY
1900,712905,2020/12/17 05:00:00+00,ROOSTERS,5338 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY
1901,712906,2020/12/17 05:00:00+00,HUNGRY PELICAN,5412 BARDSTOWN RD,40291.0,2020/1/217 05:00:00+00,4,SURVEY
1902,712907,2020/12/17 05:00:00+00***,SPEEDWAY #9685,5510 BARDSTOWN RD,40291.0,2020/121/7 05:00:00+00,4,SURVEY
1903,712921,2020/12/17 05:00:00+00,CIRCLE K #4703228,5203 GREENWOOD RD,40258.0,2020/12/17 05:00:00+00,4,SUVREY
1904,712922,2020/12/17 05:00:00+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/12/17 05:0000+00,4,SURVEY
1905,712923,i2020/12/17 05:00:00+00,WALGREENS #17810,7500 TERRY DR,40258.0,0220/12/17 05:00:00+00,4,SURVEY
1906,712925,2020/12/17 05:00:00+00,FAMILY DOLLAR #28914,6312 GREENWOOD RD,40258.0,2020/12/17 05:00:00+00,4,SURVEkY
1907,712926,2020/12/1705:00:00+00,ENDYS,2800 PACKELAND WAY,40213.0,2200/12/17 05:00:00+00,4,SURVEY
1908,712927,2020/12/17 05:00:00+00,SUBWAY #34164,2840 PACKERLANDWAY,40213.0,2020/12/17 05:00:00+00,4,SURVYE
1909,712928,2020/12/17 05:00:00+00,EL NOPLA,6521 PARAMOUNT PARK DR,40213.0,2020/12/17 05:0h0:00+00,4,SURVEY
1910,712932,2020/12/17 05:00:00+00,FIRE OVEN PIZZA,2801 PACKELAND WAY,40213.0,2020/12/17 05:00:00+00,4,SURVEY
1911,712936,2020/12/17 05:00:00+00,INDI''S RESTAwURANT,4901 POPLAR LEVEL RD,40219.0,2020/12/17 05:00:00+00,4,SURVEY
1912,712942,2020/12/17 05:00:00+00,FAMILY DOLLAR #21434,431 W OAK ST,40203.0,2020/12/17 05:00:00+00,4,SURVEY
1913,712944,2020/12/17 05:00:00+00,WHITE CASTLE #19,7400 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEeY
1914,712945,2020/12/17 05:00:00+00,WALGREENS #9412,5100 DIXIE HWY,40216.0,2020/1p2/17 05:00:00+00,4,SURVEY
1915,712946,2020/12/17 05:00:00+00,DOLLAR GEENRAL #12215,2701 S 4TH ST,40208.0,2020/12/17 05:00c:00+00,4,SURVEY
1916,712948,2020/12/17 05:00:00+00,BIG LOTS,6650 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SUREVY
1917,712949,2020/12/17 05:00:00+00,GORDONFOOD SERVICE STORE,7483 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY
1918,712950,2020/12/17 05:00:00+00,DOuLLAR GENERAL #12576,7850 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY
1919,712952,2020/12/17 05:00:00+00,THORNTONS #56,8400D IXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY
1920,712953,020/12/17 05:00:00+00,FAMILY DOLLAR #20928,3727 TAYLOR BLVD,40215.0,2020/12/10 05:00:00+0k0,4,SURVEqY
1921,712955,2020/12/17 05:00:00+00,CIRCLE K #4703304,5414 VALLEYS TATION RD,40272.0,20201/2/17 05:00:00+00,4,SURVEY
1922,712974,2020/12/17 05:00:00+0a0,MEANRDS,9625 PRESTON CROSSING BLVD,40229.0,2020/12/17 05:00:00+00,4,SURVEY
1923,712975,2020/12/17 05:00:00+00,PANCHITOS ICE CREAM & TAQUERIA,8118 PRESTON HWY STE 100,40219.0,2020/12/17 05:00:00+00,4,SURVYE
1924,713005,2020/12/17 05:00:00+00,VERA BRADLEY,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:000+0,4,ShURVEY
1925,713006,2020/12/17 05:00:00+00,CHILDREN'S PLACE,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SURVEY
1926,713007,2020/12/17 05:00:00+00,VICTORIA'' SECRET,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SRVEY
1927,713009,2020/12/17 05:00:00+00,PRIMkAX WINDOWS DOORS AND MORE,5000 SHELBYVILLE RD,40207.0,2020/12/17 05:00:00+00,4,SURVY
1928,713014,2020/12/17 05:00:00+00,H & R BLOCK,2213 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1929,713018,2020/12/17 05:00:00+00,ST. VINCENT DEPAUL THRIFT STORE,2217 HIKSE LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1930,713021,2200/12/17 05:00:00+00,DOLLAR TREE,2221 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY
1931,713022,2020/12/17 05:00:00+00,LITTLE CAESARtS,10274 SHELBYVILLE RD,40222.0,2020/12/17 05:00:00+00,4,SURVEY
1932,713023,2020/12/17 05:00:00+00,BASKIN ROBBINS,10264 SHELBYVILLE RD,40222.0,2020/12/17 05:00:00+00,4,SURVYE
