Id,Name,Year,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,FilmingLocations
tt2820852,Furious 7,2015,"Vin Diesel,Paul Walker,Dwayne Johnson","Vin Diesel,Paul Walker,Jason Statham,Michelle Rodriguez,Jordana Brewster,Tyrese Gibson,Ludacris,Dwayne Johnson,Lucas Black,Kurt Russell,Nathalie Emmanuel,Elsa Pataky,Gal Gadot,John Brotherton,Luke Evans",English,"USA,Japan,China",137 min,7.4,"224,651","602 user,405 critic","Abu Dhabi, United Arab Emirates"
tt0080491,Caligula,1979,"Malcolm McDowell,Peter O'Toole,Helen Mirren","Malcolm McDowell,Teresa Ann Savoy,Guido Mannari,John Gielgud,Peter O'Toole,Giancarlo Badessi,Bruno Brive,Adriana Asti,Leopoldo Trieste,Paolo Bonacelli,John Steiner,Mirella D'Angelo,Helen Mirren,Rick Parets,Paula Mitchell","Italian,English","Italy,USA",156 min,5.2,"25,963","283 user,129 critic","Dear Studios, Rome, Lazio, Italy"
tt0091949,Short Circuit,1986,"Ally Sheedy,Steve Guttenberg,Fisher Stevens","Ally Sheedy,Steve Guttenberg,Fisher Stevens,Austin Pendleton,G.W. Bailey,Brian McNamara,Tim Blaney,Marvin J. McIntyre,John Garber,Penny Santon,Vernon Weddle,Barbara Tarbuck,Tom Lawrence,Fred Slyter,Billy Ray Sharkey",English,USA,98 min,6.5,"40,267","86 user,34 critic","Santa Clarita, California, USA"
tt0068421,The Cowboys,1972,"John Wayne,Roscoe Lee Browne,Bruce Dern","John Wayne,Roscoe Lee Browne,Bruce Dern,Colleen Dewhurst,Alfred Barker Jr.,Nicolas Beauvy,Steve Benedict,Robert Carradine,Norman Howell,Stephen R. Hudis,Sean Kelly,A Martinez,Clay O'Brien,Sam O'Brien,Mike Pyeatt","English,Spanish",USA,134 min,7.4,"9,630","76 user,42 critic","Durango, Colorado, USA"
tt0065150,The Undefeated,1969,"John Wayne,Rock Hudson,Antonio Aguilar","John Wayne,Rock Hudson,Antonio Aguilar,Roman Gabriel,Marian McCargo,Lee Meriwether,Merlin Olsen,Melissa Newman,Bruce Cabot,Jan-Michael Vincent,Ben Johnson,Edward Faulkner,Harry Carey Jr.,Paul Fix,Royal Dano","English,Spanish,French",USA,119 min,6.6,"3,852","47 user,23 critic","Baton Rouge, Louisiana, USA"
tt0057298,McLintock!,1963,"John Wayne,Maureen O'Hara,Patrick Wayne","John Wayne,Maureen O'Hara,Patrick Wayne,Stefanie Powers,Jack Kruschen,Chill Wills,Yvonne De Carlo,Jerry Van Dyke,Edgar Buchanan,Bruce Cabot,Perry Lopez,Strother Martin,Gordon Jones,Robert Lowery,Hank Worden",English,USA,127 min,7.3,"8,538","79 user,42 critic","San Rafael Ranch House - San Rafael State Natural Area, 2036 Duquesne Road, Patagonia, Arizona, USA"
tt0069834,Cahill U.S. Marshal,1973,"John Wayne,George Kennedy,Gary Grimes","John Wayne,George Kennedy,Gary Grimes,Neville Brand,Clay O'Brien,Marie Windsor,Morgan Paull,Dan Vadis,Royal Dano,Scott Walker,Denver Pyle,Jackie Coogan,Rayford Barnes,Dan Kemp,Harry Carey Jr.",English,USA,103 min,6.5,"3,978","29 user,15 critic","Durango, Mexico"
tt0053580,The Alamo,1960,"John Wayne,Richard Widmark,Laurence Harvey","John Wayne,Richard Widmark,Laurence Harvey,Frankie Avalon,Patrick Wayne,Linda Cristal,Joan O'Brien,Chill Wills,Joseph Calleia,Ken Curtis,Carlos Arruza,Jester Hairston,Veda Ann Borg,John Dierkes,Denver Pyle","English,Spanish",USA,167 min,6.9,"10,206","110 user,39 critic","Alamo Village - Highway 674, Brackettville, Texas, USA"
tt0052902,The Horse Soldiers,1959,"John Wayne,William Holden,Constance Towers","John Wayne,William Holden,Constance Towers,Judson Pratt,Hoot Gibson,Ken Curtis,Willis Bouchey,Bing Russell,O.Z. Whitehead,Hank Worden,Chuck Hayward,Denver Pyle,Strother Martin,Basil Ruysdael,Carleton Young",English,USA,115 min,7.2,"6,335","61 user,26 critic","Alexandria, Louisiana, USA"
tt0046303,Shane,1953,"Alan Ladd,Jean Arthur,Van Heflin","Alan Ladd,Jean Arthur,Van Heflin,Brandon De Wilde,Jack Palance,Ben Johnson,Edgar Buchanan,Emile Meyer,Elisha Cook Jr.,Douglas Spencer,John Dierkes,Ellen Corby,Paul McVey,John Miller,Edith Evanson",English,USA,118 min,7.7,"26,523","240 user,66 critic","Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA"
tt0042895,Rio Grande,1950,"John Wayne,Maureen O'Hara,Ben Johnson","John Wayne,Maureen O'Hara,Ben Johnson,Claude Jarman Jr.,Harry Carey Jr.,Chill Wills,J. Carrol Naish,Victor McLaglen,Grant Withers,Sons of the Pioneers,Peter Ortiz,Steve Pendleton,Karolyn Grimes,Alberto Morin,Stan Jones",English,USA,105 min,7.3,"9,641","79 user,44 critic","Kayenta, Arizona, USA"
tt0038762,My Darling Clementine,1946,"Henry Fonda,Linda Darnell,Victor Mature","Henry Fonda,Linda Darnell,Victor Mature,Cathy Downs,Walter Brennan,Tim Holt,Ward Bond,Alan Mowbray,John Ireland,Roy Roberts,Jane Darwell,Grant Withers,J. Farrell MacDonald,Russell Simpson","English,Spanish",USA,97 min,7.8,"15,367","126 user,77 critic","Shiprock, New Mexico, USA"
tt0074156,Assault on Precinct 13,1976,"Austin Stoker,Darwin Joston,Laurie Zimmer","Austin Stoker,Darwin Joston,Laurie Zimmer,Martin West,Tony Burton,Charles Cyphers,Nancy Kyes,Peter Bruni,John J. Fox,Marc Ross,Alan Koss,Henry Brandon,Kim Richards,Frank Doubleday,Gilbert De la Pena",English,USA,91 min,7.4,"29,344","215 user,163 critic","Los Angeles, California, USA"
tt0070825,The Train Robbers,1973,"John Wayne,Ann-Margret,Rod Taylor","John Wayne,Ann-Margret,Rod Taylor,Ben Johnson,Christopher George,Bobby Vinton,Jerry Gatlin,Ricardo Montalban",English,USA,92 min,6.4,"3,422","39 user,20 critic","Bavispe, Sonora, Mexico"
tt0097625,The Jitters,1989,"Sal Viviano,Marilyn Tokuda,Randy Atmadja","Sal Viviano,Marilyn Tokuda,Randy Atmadja,James Hong,Doug Silberstein,Frank Dietz,John Quincy Lee,Jonathan Goldstein,Jesse D'Angelo,Andrea Roth,Richard Thorne,Dave Roberts,Joe Podnar,Cindy Cirile,Keefe Lee",English,"Canada,USA,Japan",80 min,4.6,112,"8 user,5 critic","Toronto, Ontario, Canada"
tt0117038,Michael,1996,"John Travolta,Andie MacDowell,William Hurt","John Travolta,Andie MacDowell,William Hurt,Bob Hoskins,Robert Pastorelli,Jean Stapleton,Teri Garr,Wallace Langham,Joey Lauren Adams,Carla Gugino,Tom Hodges,Catherine Lloyd Burns,Richard Schiff,Calvin Trillin,Donald J. Lee Jr.","English,Portuguese",USA,105 min,5.6,"33,809","99 user,35 critic","Gruene Hall - 1281 Gruene Road, New Braunfels, Comal County, Texas, USA"
tt0119942,Primary Colors,1998,"John Travolta,Emma Thompson,Kathy Bates","John Travolta,Emma Thompson,Billy Bob Thornton,Kathy Bates,Adrian Lester,Maura Tierney,Larry Hagman,Diane Ladd,Paul Guilfoyle,Rebecca Walker,Caroline Aaron,Tommy Hollis,Rob Reiner,Ben Jones,J.C. Quinn",English,"France,UK,Germany,USA,Japan",143 min,6.7,"23,316","156 user,116 critic","Millennium Biltmore Hotel, 506 Grand Ave, Los Angeles, California, USA"
tt0119592,Mad City,1997,"John Travolta,Dustin Hoffman,Alan Alda","John Travolta,Dustin Hoffman,Mia Kirshner,Alan Alda,Robert Prosky,Blythe Danner,William Atherton,Ted Levine,Tammy Lauren,William O'Leary,Raymond J. Barry,Lucinda Jenney,Akosua Busia,Ebbe Roe Smith,Bingwa",English,USA,115 min,6.2,"15,971","69 user,58 critic","Capital Club Athletics, N. 3rd Street, San Jose, California, USA"
tt0097778,Look Who's Talking,1989,"John Travolta,Kirstie Alley,Olympia Dukakis","John Travolta,Kirstie Alley,Olympia Dukakis,George Segal,Abe Vigoda,Bruce Willis,Twink Caplan,Jason Schaller,Jaryd Waterhouse,Jacob Haines,Christopher Aydon,Joy Boushel,Don S. Davis,Louis Heckerling,Brenda Crichlow",English,USA,93 min,5.8,"59,982","48 user,15 critic","The Manhattan Housing Co-Op, 784 Thurlow St., Vancouver, British Columbia, Canada"
tt0144214,The General's Daughter,1999,"John Travolta,Madeleine Stowe,James Cromwell","John Travolta,Madeleine Stowe,James Cromwell,Timothy Hutton,Leslie Stefanson,Daniel von Bargen,Clarence Williams III,James Woods,Peter Weireter,Mark Boone Junior,John Beasley,Boyd Kestner,Brad Beyer,John Benjamin Hickey,Rick Dial",English,"USA,Germany",116 min,6.2,"40,275","269 user,113 critic","Savannah State College, Savannah, Georgia, USA"
tt0120633,A Civil Action,1998,"John Travolta,Robert Duvall,Kathleen Quinlan","John Travolta,Robert Duvall,Tony Shalhoub,William H. Macy,Zeljko Ivanek,Bruce Norris,John Lithgow,Kathleen Quinlan,Peter Jacobson,Mary Mara,James Gandolfini,Stephen Fry,Dan Hedaya,David Thornton,Sydney Pollack",English,USA,115 min,6.5,"22,338","177 user,109 critic","Boston Athenaeum - 10½ Beacon Street, Boston, Massachusetts, USA"
tt0377471,Be Cool,2005,"John Travolta,Uma Thurman,Dwayne Johnson","John Travolta,Uma Thurman,Vince Vaughn,Cedric the Entertainer,André Benjamin,Steven Tyler,Robert Pastorelli,Christina Milian,Paul Adelstein,Debi Mazar,Gregory Alan Williams,Harvey Keitel,Dwayne Johnson,Danny DeVito,James Woods","English,Russian",USA,118 min,5.6,"57,595","321 user,159 critic","Canter's Deli, Los Angeles, California, USA"
tt0117333,Phenomenon,1996,"John Travolta,Kyra Sedgwick,Forest Whitaker","John Travolta,Kyra Sedgwick,Forest Whitaker,Robert Duvall,Jeffrey DeMunn,Richard Kiley,David Gallagher,Ashley Buccille,Tony Genaro,Sean O'Bryan,Michael Milhoan,Troy Evans,Bruce A. Young,Vyto Ruginis,Brent Spiner",English,USA,123 min,6.4,"60,839","113 user,52 critic","Petaluma, California, USA"
tt1267297,Hercules,2014,"Dwayne Johnson,John Hurt,Ian McShane","Dwayne Johnson,Ian McShane,John Hurt,Rufus Sewell,Aksel Hennie,Ingrid Bolsø Berdal,Reece Ritchie,Joseph Fiennes,Tobias Santelmann,Peter Mullan,Rebecca Ferguson,Isaac Andrews,Joe Anderson,Stephen Peacocke,Nicholas Moss",English,USA,98 min,6.1,"103,108","255 user,241 critic","Origo Film Studio, Budapest, Hungary"
tt0156323,Screwed,2000,"Norm MacDonald,Dave Chappelle,Elaine Stritch","Norm MacDonald,Dave Chappelle,Elaine Stritch,Danny DeVito,Daniel Benzali,Sherman Hemsley,Sarah Silverman,Malcolm Stewart,Lochlyn Munro,Brent Chapman,Brian Jensen,Shawn Macdonald,Kelly Fiddick,Helena Yea,Lorenzo Campbell",English,USA,81 min,5.7,"6,832","67 user,29 critic","Hollywood, Florida, USA"
tt1959490,Noah,2014,"Russell Crowe,Jennifer Connelly,Anthony Hopkins","Russell Crowe,Jennifer Connelly,Ray Winstone,Anthony Hopkins,Emma Watson,Logan Lerman,Douglas Booth,Nick Nolte,Mark Margolis,Kevin Durand,Leo McHugh Carroll,Marton Csokas,Finn Wittrock,Madison Davenport,Gavin Casalegno",English,USA,138 min,5.9,"184,305","1,206 user,422 critic",Iceland
tt0388482,Transporter 2,2005,"Jason Statham,Amber Valletta,Kate Nauta","Jason Statham,Alessandro Gassman,Amber Valletta,Kate Nauta,Matthew Modine,Jason Flemyng,Keith David,Hunter Clary,Shannon Briggs,François Berléand,Raymond Tong,George Kapetan,Jeff Chase,Gregg Weiner,Gregg Davis","English,French,Italian","France,USA",87 min,6.3,"144,677","338 user,160 critic","Florida, USA"
tt1129442,Transporter 3,2008,"Jason Statham,Robert Knepper,Natalya Rudakova","Jason Statham,Natalya Rudakova,François Berléand,Robert Knepper,Jeroen Krabbé,Alex Kobold,David Atrakchi,Yann Sundberg,Eriq Ebouaney,David Kammenos,Silvio Simac,Oscar Relier,Timo Dierkes,Igor Koumpan,Paul Barrett","English,French,Ukrainian,Russian,Hungarian","France,UK,USA",104 min,6.1,"115,414","175 user,155 critic",France
tt2002718,Machete Kills,2013,"Danny Trejo,Alexa PenaVega,Mel Gibson","Danny Trejo,Mel Gibson,Demian Bichir,Amber Heard,Michelle Rodriguez,Sofía Vergara,Charlie Sheen,Lady Gaga,Antonio Banderas,Walton Goggins,Cuba Gooding Jr.,Vanessa Hudgens,Alexa PenaVega,Marko Zaror,Tom Savini","English,Spanish","Russia,USA",107 min,5.6,"53,506","160 user,254 critic","Troublemaker Studios - 4900 Old Manor Road, Austin, Texas, USA"
tt0042393,Destination Moon,1950,"John Archer,Warner Anderson,Tom Powers","John Archer,Warner Anderson,Tom Powers,Dick Wesson,Erin O'Brien-Moore",English,USA,92 min,6.4,"2,509","66 user,42 critic","General Service Studios - 1040 N. Las Palmas, Hollywood, Los Angeles, California, USA"
tt0050084,20 Million Miles to Earth,1957,"William Hopper,Joan Taylor,Thomas Browne Henry","William Hopper,Joan Taylor,Frank Puglia,John Zaremba,Thomas Browne Henry,Tito Vuolo,Jan Arvan,Arthur Space,Bart Braverman",English,USA,82 min,6.3,"4,194","87 user,86 critic","Hyperion Water Treatment Facility - 12000 Vista Del Mar, Playa del Rey, Los Angeles, California, USA"
tt0050545,Invasion of the Saucer Men,1957,"Steven Terrell,Gloria Castillo,Frank Gorshin","Steven Terrell,Gloria Castillo,Frank Gorshin,Raymond Hatton,Lyn Osborn,Russ Bender,Douglas Henderson,Sam Buffington,Jason Johnson,Don Shelton,Scott Peters,Jan Englund,Kelly Thordsen,Bob Einer,Pat Lawler",English,USA,69 min,5.5,905,"34 user,19 critic","California, USA"
tt0045917,Invaders from Mars,1953,"Helena Carter,Arthur Franz,Jimmy Hunt","Helena Carter,Arthur Franz,Jimmy Hunt,Leif Erickson,Hillary Brooke,Morris Ankrum,Max Wagner,William Phipps,Milburn Stone,Janine Perreau",English,USA,78 min,6.5,"4,718","102 user,51 critic","Republic Studios, Hollywood, Los Angeles, California, USA"
tt0049169,Earth vs. the Flying Saucers,1956,"Hugh Marlowe,Joan Taylor,Donald Curtis","Hugh Marlowe,Joan Taylor,Donald Curtis,Morris Ankrum,John Zaremba,Thomas Browne Henry,Grandon Rhodes,Larry J. Blake",English,USA,83 min,6.4,"4,727","106 user,81 critic","Hyperion Water Treatment Facility - 12000 Vista Del Mar, Playa del Rey, Los Angeles, California, USA"
tt0293564,Rush Hour 3,2007,"Jackie Chan,Chris Tucker,Max von Sydow","Chris Tucker,Jackie Chan,Max von Sydow,Hiroyuki Sanada,Yvan Attal,Yûki Kudô,Noémie Lenoir,Jingchu Zhang,Tzi Ma,Dana Ivey,Henry O,Mia Tyler,Michael Chow,David Niven Jr.,Oanh Nguyen","English,French,Japanese,Mandarin,Latin","USA,Germany",91 min,6.2,"112,259","221 user,159 critic","Craven Estate - 430 Madeline Avenue, Pasadena, California, USA"
tt0120812,Rush Hour,1998,"Jackie Chan,Chris Tucker,Ken Leung","Ken Leung,Jackie Chan,Tom Wilkinson,Tzi Ma,Robert Littman,Michael Chow,Julia Hsu,Chris Tucker,Chris Penn,Kai Lennox,Larry Sullivan,Yang Lin,Roger Fan,George Cheung,Lucy Lin","English,Cantonese,Mandarin",USA,98 min,6.9,"173,753","316 user,65 critic","Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA"
tt0418753,Inside Deep Throat,2005,"Linda Lovelace,Harry Reems,Dennis Hopper","Dennis Hopper,Gerard Damiano,John Waters,Larry Flynt,Erica Jong,Ruth Westheimer,Dick Cavett,Camille Paglia,Linda Lovelace,Harry Reems,Hugh M. Hefner,Bill Maher,Norman Mailer,Charles Keating,Alan M. Dershowitz",English,USA,92 min,6.8,"5,434","63 user,127 critic","Hollywood, Los Angeles, California, USA"
tt0187393,The Patriot,2000,"Mel Gibson,Heath Ledger,Joely Richardson","Mel Gibson,Heath Ledger,Joely Richardson,Jason Isaacs,Chris Cooper,Tchéky Karyo,Rene Auberjonois,Lisa Brenner,Tom Wilkinson,Donal Logue,Leon Rippy,Adam Baldwin,Jay Arlen Jones,Joey D. Vieira,Gregory Smith",English,"USA,Germany",165 min,7.1,"194,989","1,135 user,194 critic","Stratford Hall Plantation, Westmoreland County, Virginia, USA"
tt0120755,Mission: Impossible II,2000,"Tom Cruise,Dougray Scott,Thandie Newton","Tom Cruise,Dougray Scott,Thandie Newton,Ving Rhames,Richard Roxburgh,John Polson,Brendan Gleeson,Rade Serbedzija,William Mapother,Dominic Purcell,Mathew Wilkinson,Nicholas Bell,Cristina Brogeras,Kee Chan,Kim Fleming",English,"USA,Germany",123 min,6.0,"222,049","1,414 user,237 critic","Argyle Place, The Rocks, Sydney, New South Wales, Australia"
tt0279493,Undercover Brother,2002,"Eddie Griffin,Denise Richards,Aunjanue Ellis","Eddie Griffin,Chris Kattan,Denise Richards,Aunjanue Ellis,Dave Chappelle,Chi McBride,Neil Patrick Harris,Gary Anthony Williams,Billy Dee Williams,Jack Noseworthy,Robert Trumbull,J.D. Hall,William S. Taylor,Shauna MacDonald,Ron Pardo",English,USA,86 min,5.8,"29,013","179 user,81 critic","Showline Studios, Toronto, Ontario, Canada"
tt1229238,Mission: Impossible - Ghost Protocol,2011,"Tom Cruise,Jeremy Renner,Simon Pegg","Tom Cruise,Paula Patton,Simon Pegg,Jeremy Renner,Michael Nyqvist,Vladimir Mashkov,Samuli Edelmann,Ivan Shvedoff,Anil Kapoor,Léa Seydoux,Josh Holloway,Pavel Kríz,Miraj Grbic,Ilia Volok,Goran Navojec","English,Russian,French,Arabic,Swedish","USA,United Arab Emirates,Czech Republic",133 min,7.4,"335,811","509 user,427 critic","Granville Island, Vancouver, British Columbia, Canada"
tt0054387,The Time Machine,1960,"Rod Taylor,Alan Young,Yvette Mimieux","Rod Taylor,Alan Young,Yvette Mimieux,Sebastian Cabot,Tom Helmore,Whit Bissell,Doris Lloyd",English,USA,103 min,7.6,"24,960","195 user,73 critic","Culver City, California, USA"
enemy_at_the_gates,Enemy at the Gates,2000 2001 2002,"Jude Law,Ed Harris,Joseph Fiennes","Jude Law,Ed Harris,Rachel Weisz,Joseph Fiennes,Bob Hoskins,Ron Perlman,Eva Mattes,Gabriel Thomson,Matthias Habich,Sophie Rois,Ivan Shvedoff,Mario Bandi,Hans Martin Stier,Clemens Schick,Mikhail Matveev","English,German,Russian","USA,France,Germany,UK,Ireland",,"5.7/10,5.5/10","174,557","656 user,182 critic",Germany
tt0093822,Raising Arizona,1987,"Nicolas Cage,Holly Hunter,Trey Wilson","Nicolas Cage,Holly Hunter,Trey Wilson,John Goodman,William Forsythe,Sam McMurray,Frances McDormand,Randall 'Tex' Cobb,T.J. Kuhn,Lynne Kitei,Peter Benedek,Charles 'Lew' Smith,Warren Keith,Henry Kendrick,Sidney Dawson",English,USA,94 min,7.4,"93,446","257 user,74 critic","Superior, Arizona, USA"
tt0274812,Secretary,2002,"James Spader,Maggie Gyllenhaal,Jeremy Davies","James Spader,Maggie Gyllenhaal,Jeremy Davies,Lesley Ann Warren,Stephen McHattie,Patrick Bauchau,Jessica Tuck,Osgood Perkins,Amy Locane,Mary Joy,Michael Mantell,Lily Knight,Sabrina Grdevich,Lacey Kohl,Julene Renee",English,USA,104 min,7.1,"64,661","386 user,162 critic","La Boca Restaurant - 5368 Wilshire, Los Angeles, California, USA"
tt0243133,The Man Who Wasn't There,2001,"Billy Bob Thornton,Frances McDormand,Michael Badalucco","Billy Bob Thornton,Frances McDormand,Michael Badalucco,James Gandolfini,Katherine Borowitz,Jon Polito,Scarlett Johansson,Richard Jenkins,Tony Shalhoub,Christopher Kriesa,Brian Haley,Jack McGee,Gregg Binkley,Alan Fudge,Lilyan Chauvin","English,Italian,French","USA,UK",116 min,7.6,"81,062","440 user,190 critic","Glendale, California, USA"
tt0190590,"O Brother, Where Art Thou?",2000,"George Clooney,John Turturro,Tim Blake Nelson","George Clooney,John Turturro,Tim Blake Nelson,John Goodman,Holly Hunter,Chris Thomas King,Charles Durning,Del Pentecost,Michael Badalucco,J.R. Horne,Brian Reddy,Wayne Duvall,Ed Gale,Ray McKinnon,Daniel von Bargen",English,"UK,France,USA",106 min,7.8,"208,810","851 user,191 critic","Vicksburg, Mississippi, USA"
tt0101410,Barton Fink,1991,"John Turturro,John Goodman,Judy Davis","John Turturro,John Goodman,Judy Davis,Michael Lerner,John Mahoney,Tony Shalhoub,Jon Polito,Steve Buscemi,David Warrilow,Richard Portnow,Christopher Murney,I.M. Hobson,Meagen Fay,Lance Davis,Harry Bugin",English,"USA,UK",116 min,7.7,"82,273","216 user,107 critic","Vermont Avenue Tunnel, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA"
tt2042568,Inside Llewyn Davis,2013,"Oscar Isaac,Carey Mulligan,John Goodman","Oscar Isaac,Carey Mulligan,Justin Timberlake,Ethan Phillips,Robin Bartlett,Max Casella,Jerry Grayson,Jeanine Serralles,Adam Driver,Stark Sands,John Goodman,Garrett Hedlund,Alex Karpovsky,Helen Hong,Bradley Mott",English,"USA,UK,France",104 min,7.4,"82,064","293 user,507 critic","Medford, Minnesota, USA"
tt0335245,The Ladykillers,2004,"Tom Hanks,Marlon Wayans,Irma P. Hall","Tom Hanks,Irma P. Hall,Marlon Wayans,J.K. Simmons,Tzi Ma,Ryan Hurst,Diane Delano,George Wallace,John McConnell,Jason Weaver,Stephen Root,Lyne Odums,Walter K. Jordan,George Anthony Bell,Greg Grunberg","English,Vietnamese",USA,104 min,6.2,"78,974","397 user,189 critic","Colonial Street, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA"
tt0138524,Intolerable Cruelty,2003,"George Clooney,Catherine Zeta-Jones,Billy Bob Thornton","George Clooney,Catherine Zeta-Jones,Geoffrey Rush,Cedric the Entertainer,Edward Herrmann,Paul Adelstein,Richard Jenkins,Billy Bob Thornton,Julia Duffy,Jonathan Hadary,Tom Aldredge,Stacey Travis,Jack Kyle,Irwin Keyes,Judith Drake","English,French",USA,100 min,6.3,"71,997","319 user,158 critic","L'Orangerie - 903 North La Cienega Boulevard, Los Angeles, California, USA"
tt0887883,Burn After Reading,2008,"Brad Pitt,Frances McDormand,George Clooney","George Clooney,Frances McDormand,Brad Pitt,John Malkovich,Tilda Swinton,Richard Jenkins,Elizabeth Marvel,David Rasche,J.K. Simmons,Olek Krupa,Michael Countryman,Kevin Sussman,J.R. Horne,Hamilton Clancy,Armand Schultz",English,"USA,UK,France",96 min,7.0,"231,758","538 user,332 critic","Greenpoint, Long Island, New York, USA"
tt1019452,A Serious Man,2009,"Michael Stuhlbarg,Richard Kind,Sari Lennick","Michael Stuhlbarg,Richard Kind,Fred Melamed,Sari Lennick,Aaron Wolff,Jessica McManus,Peter Breitmayer,Brent Braunschweig,David Kang,Benjamin Portnoe,Jack Swiler,Andrew S. Lentz,Jon Kaminski Jr.,Ari Hoptman,Alan Mandell","English,Yiddish,Hebrew","USA,UK,France",106 min,7.0,"94,423","318 user,336 critic","Uptown Vision Clinic, Minneapolis, Minnesota, USA"
tt2085930,Starship Troopers: Invasion,2012,"Luci Christian,David Matranga,Justin Doran","Luci Christian,David Matranga,Justin Doran,David Wald,Andrew Love,Leraldo Anzaldua,Sam Roman,Emily Neves,Melissa Davis,Kalob Martinez,Chris Patton,Adam Gibbs,Jovan Jackson,Corey Hartzog,Josh Grelle",English,"Japan,USA",89 min,5.9,"8,179","53 user,37 critic",
tt0265086,Black Hawk Down,2001,"Josh Hartnett,Ewan McGregor,Tom Sizemore","Josh Hartnett,Ewan McGregor,Tom Sizemore,Eric Bana,William Fichtner,Ewen Bremner,Sam Shepard,Gabriel Casseus,Kim Coates,Hugh Dancy,Ron Eldard,Ioan Gruffudd,Tom Guiry,Charlie Hofheimer,Danny Hoch","English,Somali","USA,UK",144 min,7.7,"273,202","1,099 user,199 critic",Morocco
tt0898367,The Road,2009,"Viggo Mortensen,Charlize Theron,Kodi Smit-McPhee","Viggo Mortensen,Kodi Smit-McPhee,Robert Duvall,Guy Pearce,Molly Parker,Michael Kenneth Williams,Garret Dillahunt,Charlize Theron,Bob Jennings,Agnes Herrmann,Buddy Sosthand,Kirk Brown,Jack Erdie,David August Lindauer,Gina Preciado",English,USA,111 min,7.3,"165,610","491 user,349 critic","Abandoned Turnpike Tunnels, Breezewood, Pennsylvania, USA"
tt1431045,Deadpool,2016,"Morena Baccarin,Ryan Reynolds,Gina Carano","Morena Baccarin,Ryan Reynolds,Gina Carano,Ed Skrein,T.J. Miller,Stan Lee,Rachel Sheen,Jed Rees,Andre Tricoteux,Brianna Hildebrand,Taylor Hickson,Karan Soni,Leslie Uggams,Paul Lazenby,Ben Wilkinson",English,USA,,,,,"Vancouver, British Columbia, Canada"
tt2975590,Batman v Superman: Dawn of Justice,2016,"Ben Affleck,Henry Cavill,Amy Adams","Henry Cavill,Jason Momoa,Ben Affleck,Amy Adams,Ezra Miller,Jena Malone,Gal Gadot,Jeffrey Dean Morgan,Diane Lane,Jesse Eisenberg,Michael Shannon,Jeremy Irons,Bailey Chase,Holly Hunter,Laurence Fishburne",English,USA,,,,,"Detroit, Michigan, USA"
tt3949660,Teenage Mutant Ninja Turtles 2,2016,"Megan Fox,Stephen Amell,Alan Ritchson","Megan Fox,Stephen Amell,Alan Ritchson,William Fichtner,Laura Linney,Will Arnett,Noel Fisher,Tyler Perry,Johnny Knoxville,Dillon Mathews,Brett Azar,Tony Shalhoub,Brian Tee,Judith Hoag,Alessandra Ambrosio",English,USA,,,,,"New York City, New York, USA"
tt0803096,Warcraft,2016,"Travis Fimmel,Paula Patton,Ben Foster","Travis Fimmel,Paula Patton,Ben Foster,Dominic Cooper,Toby Kebbell,Clancy Brown,Robert Kazinsky,Ruth Negga,Callum Keith Rennie,Daniel Wu,Ben Schnetzer,Daniel Cudmore,Ryan Robbins,Andre Tricoteux,Dan Payne",English,USA,,,,,"Vancouver, British Columbia, Canada"
tt3749372,Broadway 4D,2015,"Hugh Jackman,Christina Aguilera,Matthew Morrison","Hugh Jackman,Christina Aguilera,Matthew Morrison,Harvey Fierstein,Lea Salonga,George Katt",English,USA,,,,,"Brooklyn, New York City, New York, USA"
tt0337656,Keep Your Distance,2005,"Gil Bellows,Jennifer Westfeldt,Christian Kane","Gil Bellows,Jennifer Westfeldt,Christian Kane,Kim Raver,Jamie Harrold,Elizabeth Peña,Stacy Keach,Gary Anthony Williams,Cynthia Martells,Dennis Burkley,Brooke L. Berry,Rick Overton,Jenny McShane,Lisa Baldwin,Andy Blieden",English,USA,94 min,5.4,"1,069","59 user,4 critic","Louisville, Kentucky, USA"
tt1083452,Eddie the Eagle,2016,"Hugh Jackman,Taron Egerton,Christopher Walken","Hugh Jackman,Taron Egerton,Christopher Walken,Jo Hartley,Tim McInnerny,Anastasia Harrold,Lasco Atkins,Daniel Ings,Daniel Westwood,Ania Sowinski,Rune Temte,Mac Pietowski,Mads Sjøgård Pettersen,Tony Paul West,Russell Balogh",English,"UK,USA,Germany",,,,,"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK"
tt1485796,The Greatest Showman on Earth,2017,Hugh Jackman,Hugh Jackman,English,USA,,,,,
tt0120804,Resident Evil,2002,"Milla Jovovich,Michelle Rodriguez,Ryan McCluskey","Ryan McCluskey,Oscar Pearce,Indra Ové,Anna Bolt,Joseph May,Robert Tannion,Heike Makatsch,Jaymes Butler,Stephen Billington,Fiona Glascott,Milla Jovovich,Eric Mabius,Colin Salmon,Martin Crewes,Pasquale Aleardi",English,"UK,Germany,France,USA",100 min,6.7,"186,747","1,136 user,225 critic","Krampnitz, Brandenburg, Germany"
